Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.0,30.748499,[ 5 27] ; [21  2],[15.12727273 16.87272727] ; [10.87272727 12.12727273],1
d3,1,2e-06,22.998291,[ 6 26] ; [20  4],[14.85714286 17.14285714] ; [11.14285714 12.85714286],1
d5,1,2e-05,18.206481,[13 19] ; [23  1],[20.57142857 11.42857143] ; [15.42857143  8.57142857],1
a4,1,0.000148,14.397645,[ 6 26] ; [16  7],[12.8 19.2] ; [ 9.2 13.8],1
d4,1,0.000953,10.916179,[16 16] ; [22  2],[21.71428571 10.28571429] ; [16.28571429  7.71428571],1
a3,1,0.003855,8.350803,[14 17] ; [20  4],[19.16363636 11.83636364] ; [14.83636364  9.16363636],0
n5,1,0.013213,6.140351,[26  6] ; [12 12],[21.71428571 10.28571429] ; [16.28571429  7.71428571],0
r2,1,0.01977,5.432134,[14 18] ; [16  5],[18.11320755 13.88679245] ; [11.88679245  9.11320755],0
v2,1,0.03394,4.497736,[ 7 24] ; [12 12],[10.70909091 20.29090909] ; [ 8.29090909 15.70909091],0
a5,1,0.043637,4.070538,[14 18] ; [17  7],[17.71428571 14.28571429] ; [13.28571429 10.71428571],0
r3,1,0.112176,2.523297,[14 17] ; [16  8],[16.90909091 14.09090909] ; [13.09090909 10.90909091],0
r4,1,0.120359,2.412642,[ 5 27] ; [ 8 16],[ 7.42857143 24.57142857] ; [ 5.57142857 18.42857143],0
s3,1,0.12138,2.39942,[ 8 23] ; [11 13],[10.70909091 20.29090909] ; [ 8.29090909 15.70909091],0
p11,1,0.155097,2.02139,[10 22] ; [12 12],[12.57142857 19.42857143] ; [ 9.42857143 14.57142857],0
s5,1,0.174747,1.841743,[ 3 29] ; [ 5 17],[ 4.74074074 27.25925926] ; [ 3.25925926 18.74074074],0
p2,1,0.179211,1.804154,[14 18] ; [ 6 17],[11.63636364 20.36363636] ; [ 8.36363636 14.63636364],0
p3,1,0.221645,1.493687,[ 5 27] ; [ 7 17],[ 6.85714286 25.14285714] ; [ 5.14285714 18.85714286],0
a2,1,0.225269,1.470486,[ 3 29] ; [ 5 19],[ 4.57142857 27.42857143] ; [ 3.42857143 20.57142857],0
s6,1,0.289051,1.124038,[ 7 25] ; [ 8 15],[ 8.72727273 23.27272727] ; [ 6.27272727 16.72727273],0
s7,1,0.366436,0.815716,[ 6 23] ; [ 7 15],[ 7.39215686 21.60784314] ; [ 5.60784314 16.39215686],0
p5,1,0.39167,0.733753,[ 1 31] ; [ 2 22],[ 1.71428571 30.28571429] ; [ 1.28571429 22.71428571],0
a1,1,0.414216,0.666667,[ 5 27] ; [ 2 22],[ 4. 28.] ; [ 3. 21.],0
v1,1,0.434682,0.610281,[10 22] ; [ 5 18],[ 8.72727273 23.27272727] ; [ 6.27272727 16.72727273],0
p9,1,0.498464,0.458205,[15 16] ; [ 9 14],[13.77777778 17.22222222] ; [10.22222222 12.77777778],0
n4,1,0.532884,0.388889,[25  7] ; [17  7],[24.  8.] ; [18.  6.],0
p4,1,0.532884,0.388889,[ 7 25] ; [ 7 17],[ 8. 24.] ; [ 6. 18.],0
n3,1,0.536809,0.381485,[5 7] ; [6 5],[5.73913043 6.26086957] ; [5.26086957 5.73913043],0
s8,1,0.617859,0.248889,[ 4 28] ; [ 2 22],[ 3.42857143 28.57142857] ; [ 2.57142857 21.42857143],0
a6,1,0.642579,0.215385,[14 18] ; [12 12],[14.85714286 17.14285714] ; [11.14285714 12.85714286],0
p1,1,0.659243,0.194444,[ 4 28] ; [ 4 20],[ 4.57142857 27.42857143] ; [ 3.42857143 20.57142857],0
a8,1,0.694609,0.154141,[ 4 27] ; [ 4 20],[ 4.50909091 26.49090909] ; [ 3.49090909 20.50909091],0
a7,1,0.696717,0.15191,[13 19] ; [11 13],[13.71428571 18.28571429] ; [10.28571429 13.71428571],0
