Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,0.0,89.586348,[219  49] ; [15 52],[187.2  80.8] ; [46.8 20.2],1
d1,1,0.0,88.388181,[181  87] ; [ 3 66],[146.3264095 121.6735905] ; [37.6735905 31.3264095],1
d5,1,0.0,57.231323,[230  38] ; [29 39],[206.58333333  61.41666667] ; [52.41666667 15.58333333],1
a3,1,1e-06,24.568541,[200  68] ; [30 39],[182.90801187  85.09198813] ; [47.09198813 21.90801187],1
a5,1,4e-06,21.049081,[204  64] ; [33 36],[188.47477745  79.52522255] ; [48.52522255 20.47477745],1
d2,1,5e-06,20.838021,[136 131] ; [14 55],[119.19642857 147.80357143] ; [30.80357143 38.19642857],1
a4,1,9.6e-05,15.21106,[128 140] ; [15 54],[113.72106825 154.27893175] ; [29.27893175 39.72106825],1
r1,1,0.000333,12.87253,[208  59] ; [39 30],[196.27678571  70.72321429] ; [50.72321429 18.27678571],1
a2,1,0.001334,10.294598,[ 67 201] ; [ 5 64],[ 57.25816024 210.74183976] ; [14.74183976 54.25816024],0
a7,1,0.001486,10.096225,[202  66] ; [38 30],[191.42857143  76.57142857] ; [48.57142857 19.42857143],0
u1,1,0.002096,9.463112,[ 47 221] ; [ 2 67],[ 38.96735905 229.03264095] ; [10.03264095 58.96735905],0
u3,1,0.009687,6.691503,[37 28] ; [12 27],[30.625 34.375] ; [18.375 20.625],0
u2,1,0.051986,3.776224,[40 26] ; [16 23],[35.2 30.8] ; [20.8 18.2],0
n4,1,0.071941,3.238178,[200  68] ; [44 25],[194.04154303  73.95845697] ; [49.95845697 19.04154303],0
p10,1,0.101799,2.677138,[236  31] ; [55 13],[231.93134328  35.06865672] ; [59.06865672  8.93134328],0
p8,1,0.107686,2.58786,[121 144] ; [39 30],[126.94610778 138.05389222] ; [33.05389222 35.94610778],0
r4,1,0.109791,2.557233,[237  31] ; [56 13],[233.00890208  34.99109792] ; [59.99109792  9.00890208],0
n5,1,0.166307,1.91592,[176  88] ; [52 17],[180.75675676  83.24324324] ; [47.24324324 21.75675676],0
b2,1,0.166509,1.914096,[50 99] ; [ 7 26],[ 46.66483516 102.33516484] ; [10.33516484 22.66483516],0
b3,1,0.166509,1.914096,[50 99] ; [ 7 26],[ 46.66483516 102.33516484] ; [10.33516484 22.66483516],0
p12,1,0.175378,1.836364,[ 15 252] ; [ 7 62],[ 17.48214286 249.51785714] ; [ 4.51785714 64.48214286],0
s7,1,0.186339,1.746325,[125 134] ; [25 39],[120.27863777 138.72136223] ; [29.72136223 34.27863777],0
p4,1,0.206824,1.593516,[146 120] ; [32 37],[141.33731343 124.66268657] ; [36.66268657 32.33731343],0
s8,1,0.233327,1.420465,[106 161] ; [22 47],[101.71428571 165.28571429] ; [26.28571429 42.71428571],0
s2,1,0.267893,1.227504,[130 137] ; [28 40],[125.92835821 141.07164179] ; [32.07164179 35.92835821],0
v2,1,0.279197,1.170997,[114 143] ; [24 41],[110.14285714 146.85714286] ; [27.85714286 37.14285714],0
r2,1,0.288497,1.126623,[243  20] ; [61  8],[240.81927711  22.18072289] ; [63.18072289  5.81927711],0
s1,1,0.301538,1.06738,[ 11 256] ; [ 1 66],[  9.59281437 257.40718563] ; [ 2.40718563 64.59281437],0
p1,1,0.315366,1.008069,[ 18 250] ; [ 7 61],[ 19.94047619 248.05952381] ; [ 5.05952381 62.94047619],0
s3,1,0.34599,0.888111,[152 114] ; [34 33],[148.57657658 117.42342342] ; [37.42342342 29.57657658],0
b1,1,0.387968,0.745302,[ 90 178] ; [27 42],[ 93.04451039 174.95548961] ; [23.95548961 45.04451039],0
a6,1,0.429001,0.625528,[188  80] ; [45 24],[185.29376855  82.70623145] ; [47.70623145 21.29376855],0
b5,1,0.429529,0.624098,[154 114] ; [36 33],[151.09792285 116.90207715] ; [38.90207715 30.09792285],0
r3,1,0.443087,0.588274,[252  13] ; [64  5],[250.71856287  14.28143713] ; [65.28143713  3.71856287],0
a8,1,0.490567,0.475283,[ 31 217] ; [ 6 58],[ 29.41025641 218.58974359] ; [ 7.58974359 56.41025641],0
n1,1,0.61082,0.258983,[28 50] ; [ 5 12],[27.09473684 50.90526316] ; [ 5.90526316 11.09473684],0
s6,1,0.626001,0.237522,[167  96] ; [41 27],[165.26888218  97.73111782] ; [42.73111782 25.26888218],0
n3,1,0.643305,0.214445,[60 19] ; [12  5],[59.25 19.75] ; [12.75  4.25],0
b4,1,0.644298,0.213164,[152 116] ; [37 32],[150.30267062 117.69732938] ; [38.69732938 30.30267062],0
p5,1,0.658372,0.195507,[ 23 245] ; [ 7 61],[ 23.92857143 244.07142857] ; [ 6.07142857 61.92857143],0
v4,1,0.714121,0.134195,[247  19] ; [64  4],[247.68263473  18.31736527] ; [63.31736527  4.68263473],0
s4,1,0.73847,0.111476,[ 54 213] ; [15 53],[ 54.99402985 212.00597015] ; [14.00597015 53.99402985],0
p7,1,0.738854,0.111136,[156 106] ; [42 26],[157.2 104.8] ; [40.8 27.2],0
a1,1,0.739211,0.110821,[ 10 258] ; [ 2 67],[  9.54302671 258.45697329] ; [ 2.45697329 66.54302671],0
s5,1,0.79238,0.069286,[ 76 180] ; [21 46],[ 76.87925697 179.12074303] ; [20.12074303 46.87925697],0
v3,1,0.79676,0.066328,[ 71 190] ; [19 47],[ 71.83486239 189.16513761] ; [18.16513761 47.83486239],0
