Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.0,106.836232,[32 41] ; [328  27],[61.40186916 11.59813084] ; [298.59813084  56.40186916],1
s7,1,5.5e-05,16.271981,[34 38] ; [246  97],[48.57831325 23.42168675] ; [231.42168675 111.57831325],1
p3,1,0.000205,13.784743,[25 48] ; [206 149],[39.39953271 33.60046729] ; [191.60046729 163.39953271],1
p4,1,0.00099,10.845864,[35 38] ; [242 113],[47.2453271 25.7546729] ; [229.7546729 125.2453271],1
v1,1,0.001331,10.298529,[26 42] ; [206 141],[38.01445783 29.98554217] ; [193.98554217 153.01445783],0
v3,1,0.001676,9.874405,[18 52] ; [159 186],[29.85542169 40.14457831] ; [147.14457831 197.85542169],0
p6,1,0.002212,9.365136,[18 54] ; [157 196],[29.64705882 42.35294118] ; [145.35294118 207.64705882],0
p8,1,0.004767,7.965961,[29 44] ; [204 149],[39.92723005 33.07276995] ; [193.07276995 159.92723005],0
s8,1,0.005595,7.676329,[34 39] ; [227 128],[44.51635514 28.48364486] ; [216.48364486 138.51635514],0
p5,1,0.007638,7.116525,[ 3 69] ; [ 57 295],[10.18867925 61.81132075] ; [ 49.81132075 302.18867925],0
p11,1,0.017824,5.613349,[52 21] ; [296  60],[59.21678322 13.78321678] ; [288.78321678  67.21678322],0
p10,1,0.022186,5.231147,[54 16] ; [310  44],[60.09433962  9.90566038] ; [303.90566038  50.09433962],0
b1,1,0.023796,5.109447,[20 53] ; [148 208],[28.58741259 44.41258741] ; [139.41258741 216.58741259],0
a3,1,0.024609,5.051208,[47 25] ; [276  79],[54.46370023 17.53629977] ; [268.53629977  86.46370023],0
r4,1,0.027584,4.853912,[64  9] ; [337  19],[68.23543124  4.76456876] ; [332.76456876  23.23543124],0
a5,1,0.036937,4.353302,[47 26] ; [271  85],[54.11188811 18.88811189] ; [263.88811189  92.11188811],0
d1,1,0.043628,4.070912,[38 35] ; [230 126],[45.6037296 27.3962704] ; [222.3962704 133.6037296],0
a8,1,0.052292,3.766405,[ 5 60] ; [ 58 278],[10.21197007 54.78802993] ; [ 52.78802993 283.21197007],0
a4,1,0.066962,3.355962,[27 46] ; [173 182],[34.11214953 38.88785047] ; [165.88785047 189.11214953],0
p1,1,0.084971,2.967155,[ 3 69] ; [ 38 316],[ 6.92957746 65.07042254] ; [ 34.07042254 319.92957746],0
s6,1,0.108024,2.582893,[58 15] ; [301  46],[62.39761905 10.60238095] ; [296.60238095  50.39761905],0
p12,1,0.10913,2.566769,[ 4 69] ; [ 42 312],[ 7.86416862 65.13583138] ; [ 38.13583138 315.86416862],0
p9,1,0.11829,2.43982,[59 12] ; [318  37],[62.83333333  8.16666667] ; [314.16666667  40.83333333],0
n1,1,0.128676,2.308411,[ 5 12] ; [33 33],[7.78313253 9.21686747] ; [30.21686747 35.78313253],0
