Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.0,97.52725,[424  46] ; [64 59],[386.77908938  83.22091062] ; [101.22091062  21.77908938],1
p10,1,0.0,87.11177,[407  63] ; [60 65],[368.8907563 101.1092437] ; [98.1092437 26.8907563],1
r3,1,0.0,73.148888,[461  14] ; [95 33],[437.97678275  37.02321725] ; [118.02321725   9.97678275],1
n6,1,0.0,52.657883,[420  51] ; [79 48],[393.02508361  77.97491639] ; [105.97491639  21.02508361],1
r4,1,0.0,49.508528,[433  45] ; [85 44],[407.91433278  70.08566722] ; [110.08566722  18.91433278],1
p2,1,0.0,49.007687,[412  61] ; [76 51],[384.70666667  88.29333333] ; [103.29333333  23.70666667],1
p8,1,0.0,40.10815,[252 215] ; [28 98],[220.50590219 246.49409781] ; [59.49409781 66.50590219],1
v4,1,0.0,32.917771,[454  19] ; [104  24],[439.15806988  33.84193012] ; [118.84193012   9.15806988],1
v2,1,1.2e-05,19.185294,[272 190] ; [47 80],[250.21731749 211.78268251] ; [68.78268251 58.21731749],1
r2,1,1.7e-05,18.531691,[447  24] ; [107  21],[435.61602671  35.38397329] ; [118.38397329   9.61602671],1
a6,1,4.8e-05,16.506417,[333 143] ; [65 63],[313.65562914 162.34437086] ; [84.34437086 43.65562914],1
p7,1,0.000337,12.853787,[289 170] ; [57 69],[271.47692308 187.52307692] ; [74.52307692 51.47692308],1
a1,1,0.000474,12.214129,[ 14 464] ; [ 13 116],[ 21.26194399 456.73805601] ; [  5.73805601 123.26194399],1
r1,1,0.001069,10.704831,[379  97] ; [85 44],[365.06446281 110.93553719] ; [98.93553719 30.06446281],0
p4,1,0.001807,9.736234,[277 194] ; [55 72],[261.4916388 209.5083612] ; [70.5083612 56.4916388],0
n4,1,0.002196,9.377779,[366 110] ; [82 47],[352.47603306 123.52396694] ; [95.52396694 33.47603306],0
a7,1,0.002355,9.250114,[355 121] ; [78 50],[341.2384106 134.7615894] ; [91.7615894 36.2384106],0
n5,1,0.00382,8.367237,[351 119] ; [79 49],[337.95986622 132.04013378] ; [92.04013378 35.95986622],0
d3,1,0.00447,8.082407,[332 144] ; [71 55],[318.65116279 157.34883721] ; [84.34883721 41.65116279],0
v1,1,0.006391,7.436576,[250 214] ; [52 77],[236.30354132 227.69645868] ; [65.69645868 63.30354132],0
d1,1,0.010899,6.481742,[275 203] ; [58 71],[262.2306425 215.7693575] ; [70.7693575 58.2306425],0
s1,1,0.014301,6.000601,[ 12 456] ; [  9 118],[ 16.51764706 451.48235294] ; [  4.48235294 122.51764706],0
n2,1,0.018513,5.546943,[81 24] ; [32 22],[74.62264151 30.37735849] ; [38.37735849 15.62264151],0
