Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,1.2e-05,19.086457,[32 86] ; [38 25],[45.63535912 72.36464088] ; [24.36464088 38.63535912],1
s6,1,0.000284,13.170192,[46 73] ; [41 20],[57.51666667 61.48333333] ; [29.48333333 31.51666667],1
s3,1,0.000656,11.610675,[38 79] ; [37 26],[48.75 68.25] ; [26.25 36.75],1
u3,1,0.005116,7.838063,[19 27] ; [19  6],[24.61971831 21.38028169] ; [13.38028169 11.61971831],0
p6,1,0.014187,6.014668,[ 15 103] ; [17 45],[20.97777778 97.02222222] ; [11.02222222 50.97777778],0
s8,1,0.015766,5.828758,[27 92] ; [25 38],[34. 85.] ; [18. 45.],0
p9,1,0.018387,5.558861,[55 59] ; [42 21],[62.47457627 51.52542373] ; [34.52542373 28.47457627],0
v2,1,0.027259,4.874311,[46 65] ; [36 25],[52.91860465 58.08139535] ; [29.08139535 31.91860465],0
v4,1,0.036757,4.361656,[88 31] ; [55  8],[93.5 25.5] ; [49.5 13.5],0
p7,1,0.049537,3.857077,[30 87] ; [24 36],[35.69491525 81.30508475] ; [18.30508475 41.69491525],0
p11,1,0.070927,3.26144,[54 65] ; [38 26],[59.82513661 59.17486339] ; [32.17486339 31.82513661],0
s5,1,0.071287,3.253126,[21 93] ; [18 41],[25.69942197 88.30057803] ; [13.30057803 45.69942197],0
r3,1,0.080967,3.045374,[91 28] ; [55  8],[95.46153846 23.53846154] ; [50.53846154 12.46153846],0
s7,1,0.081553,3.03368,[30 81] ; [24 36],[35.05263158 75.94736842] ; [18.94736842 41.05263158],0
r4,1,0.096838,2.756866,[79 40] ; [50 14],[83.8852459 35.1147541] ; [45.1147541 18.8852459],0
b1,1,0.11191,2.527039,[63 56] ; [26 38],[57.87431694 61.12568306] ; [31.12568306 32.87431694],0
b5,1,0.119787,2.420102,[62 57] ; [41 23],[66.97814208 52.02185792] ; [36.02185792 27.97814208],0
p4,1,0.120289,2.413551,[26 91] ; [21 43],[30.38121547 86.61878453] ; [16.61878453 47.38121547],0
n2,1,0.125281,2.350028,[30 19] ; [19  5],[32.89041096 16.10958904] ; [16.10958904  7.89041096],0
p12,1,0.128454,2.311089,[  8 111] ; [ 1 62],[  5.88461538 113.11538462] ; [ 3.11538462 59.88461538],0
v3,1,0.13661,2.21574,[30 82] ; [23 38],[34.31213873 77.68786127] ; [18.68786127 42.31213873],0
a4,1,0.185107,1.75614,[46 72] ; [31 32],[50.19889503 67.80110497] ; [26.80110497 36.19889503],0
p3,1,0.197464,1.661034,[29 90] ; [21 42],[32.69230769 86.30769231] ; [17.30769231 45.69230769],0
p10,1,0.199606,1.645252,[57 60] ; [37 26],[61.1 55.9] ; [32.9 30.1],0
s4,1,0.216496,1.527448,[21 98] ; [16 47],[24.19230769 94.80769231] ; [12.80769231 50.19230769],0
r1,1,0.255077,1.29528,[73 46] ; [44 19],[76.5 42.5] ; [40.5 22.5],0
n6,1,0.255116,1.295066,[75 44] ; [45 18],[78.46153846 40.53846154] ; [41.53846154 21.46153846],0
a5,1,0.312901,1.018391,[69 50] ; [42 22],[72.18032787 46.81967213] ; [38.81967213 25.18032787],0
d4,1,0.332448,0.93934,[89 29] ; [44 20],[86.23076923 31.76923077] ; [46.76923077 17.23076923],0
n3,1,0.370677,0.801394,[25 20] ; [16  8],[26.73913043 18.26086957] ; [14.26086957  9.73913043],0
a8,1,0.402748,0.700106,[  9 106] ; [ 7 53],[ 10.51428571 104.48571429] ; [ 5.48571429 54.51428571],0
r2,1,0.416688,0.659638,[98 18] ; [56  7],[99.79888268 16.20111732] ; [54.20111732  8.79888268],0
d3,1,0.429244,0.624868,[61 57] ; [37 27],[63.53846154 54.46153846] ; [34.46153846 29.53846154],0
n1,1,0.502335,0.45,[20 28] ; [12 12],[21.33333333 26.66666667] ; [10.66666667 13.33333333],0
p8,1,0.513352,0.427229,[23 96] ; [15 49],[24.71038251 94.28961749] ; [13.28961749 50.71038251],0
d5,1,0.530131,0.39414,[81 37] ; [41 23],[79.0989011 38.9010989] ; [42.9010989 21.0989011],0
p1,1,0.573318,0.317162,[ 10 109] ; [ 7 57],[ 11.05464481 107.94535519] ; [ 5.94535519 58.05464481],0
b4,1,0.601779,0.272321,[68 51] ; [34 30],[66.32786885 52.67213115] ; [35.67213115 28.32786885],0
a1,1,0.613691,0.254835,[ 12 107] ; [ 5 59],[ 11.05464481 107.94535519] ; [ 5.94535519 58.05464481],0
a6,1,0.635708,0.224399,[67 51] ; [34 30],[65.48351648 52.51648352] ; [35.51648352 28.48351648],0
s1,1,0.636258,0.223669,[  9 109] ; [ 6 56],[  9.83333333 108.16666667] ; [ 5.16666667 56.83333333],0
u1,1,0.65475,0.199964,[ 14 105] ; [ 9 55],[ 14.95628415 104.04371585] ; [ 8.04371585 55.95628415],0
b2,1,0.717352,0.131044,[25 47] ; [16 26],[25.89473684 46.10526316] ; [15.10526316 26.89473684],0
b3,1,0.717352,0.131044,[25 47] ; [16 26],[25.89473684 46.10526316] ; [15.10526316 26.89473684],0
d2,1,0.71788,0.130533,[54 62] ; [28 36],[52.84444444 63.15555556] ; [29.15555556 34.84444444],0
n4,1,0.720194,0.128306,[75 44] ; [38 25],[73.88461538 45.11538462] ; [39.11538462 23.88461538],0
u2,1,0.803017,0.062222,[22 23] ; [13 12],[22.5 22.5] ; [12.5 12.5],0
d1,1,0.809757,0.057955,[58 61] ; [30 34],[57.22404372 61.77595628] ; [30.77595628 33.22404372],0
u4,1,0.811094,0.057128,[  3 116] ; [ 2 62],[  3.25136612 115.74863388] ; [ 1.74863388 62.25136612],0
a2,1,0.827336,0.047576,[22 97] ; [11 53],[21.45901639 97.54098361] ; [11.54098361 52.45901639],0
n5,1,0.906993,0.01365,[72 46] ; [39 24],[72.36464088 45.63535912] ; [38.63535912 24.36464088],0
a7,1,0.922558,0.00945,[69 50] ; [37 26],[69.30769231 49.69230769] ; [36.69230769 26.30769231],0
a3,1,0.995751,2.8e-05,[73 45] ; [39 24],[73.01657459 44.98342541] ; [38.98342541 24.01657459],0
