Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,45.11883,[ 98 160] ; [113  44],[131.17590361 126.82409639] ; [79.82409639 77.17590361],1
s6,1,0.0,41.131044,[149 107] ; [136  18],[177.95121951  78.04878049] ; [107.04878049  46.95121951],1
p5,1,0.0,33.70864,[ 20 239] ; [ 46 112],[ 40.99280576 218.00719424] ; [ 25.00719424 132.99280576],1
s3,1,1e-06,23.562746,[123 133] ; [113  43],[146.6407767 109.3592233] ; [89.3592233 66.6407767],1
s7,1,9e-06,19.72949,[112 135] ; [103  48],[133.42964824 113.57035176] ; [81.57035176 69.42964824],1
s8,1,1.6e-05,18.611978,[108 150] ; [100  57],[129.31084337 128.68915663] ; [78.68915663 78.31084337],1
p7,1,0.000683,11.534144,[201  54] ; [142  13],[213.32926829  41.67073171] ; [129.67073171  25.32926829],1
b5,1,0.001095,10.660126,[162  97] ; [73 85],[145.95923261 113.04076739] ; [89.04076739 68.95923261],0
p6,1,0.0013,10.343039,[108 149] ; [91 65],[123.83292978 133.16707022] ; [75.16707022 80.83292978],0
p3,1,0.001462,10.126164,[146 112] ; [114  44],[161.25  96.75] ; [98.75 59.25],0
v3,1,0.002236,9.345319,[ 94 157] ; [83 74],[108.88970588 142.11029412] ; [68.11029412 88.88970588],0
p10,1,0.002381,9.230001,[216  40] ; [149   9],[225.70048309  30.29951691] ; [139.29951691  18.70048309],0
s4,1,0.005029,7.868884,[ 32 224] ; [ 36 120],[ 42.25242718 213.74757282] ; [ 25.74757282 130.25242718],0
r4,1,0.005553,7.69004,[234  25] ; [154   4],[240.98800959  18.01199041] ; [147.01199041  10.98800959],0
p9,1,0.007547,7.138041,[222  34] ; [149   8],[229.96610169  26.03389831] ; [141.03389831  15.96610169],0
v1,1,0.008184,6.992675,[138 116] ; [106  51],[150.79318735 103.20681265] ; [93.20681265 63.79318735],0
a1,1,0.010535,6.542131,[  8 251] ; [ 14 144],[ 13.66426859 245.33573141] ; [  8.33573141 149.66426859],0
r1,1,0.013053,6.161864,[208  50] ; [141  16],[216.9686747  41.0313253] ; [132.0313253  24.9686747],0
a3,1,0.016398,5.759697,[172  86] ; [122  35],[182.77590361  75.22409639] ; [111.22409639  45.77590361],0
b3,1,0.024329,5.071038,[ 48 103] ; [45 53],[56.39759036 94.60240964] ; [36.60240964 61.39759036],0
b2,1,0.024329,5.071038,[ 48 103] ; [45 53],[56.39759036 94.60240964] ; [36.60240964 61.39759036],0
u1,1,0.027067,4.88651,[ 33 226] ; [ 33 125],[ 40.99280576 218.00719424] ; [ 25.00719424 132.99280576],0
p12,1,0.028683,4.786551,[ 19 238] ; [ 22 135],[ 25.45169082 231.54830918] ; [ 15.54830918 141.45169082],0
a4,1,0.031121,4.646289,[ 98 160] ; [77 81],[108.53365385 149.46634615] ; [66.46634615 91.53365385],0
p4,1,0.031821,4.608096,[183  75] ; [127  31],[192.25961538  65.74038462] ; [117.74038462  40.25961538],0
a5,1,0.035575,4.417384,[188  71] ; [129  29],[196.88968825  62.11031175] ; [120.11031175  37.88968825],0
n5,1,0.047871,3.914492,[197  60] ; [133  24],[204.85507246  52.14492754] ; [125.14492754  31.85507246],0
n2,1,0.054969,3.683041,[27 13] ; [27  4],[30.42253521  9.57746479] ; [23.57746479  7.42253521],0
d1,1,0.073434,3.204538,[151 108] ; [106  52],[159.6235012  99.3764988] ; [97.3764988 60.6235012],0
n1,1,0.077027,3.126551,[12 27] ; [16 15],[15.6 23.4] ; [12.4 18.6],0
n6,1,0.086892,2.931037,[220  38] ; [142  14],[225.5942029  32.4057971] ; [136.4057971  19.5942029],0
a7,1,0.088915,2.893908,[199  59] ; [110  48],[191.63942308  66.36057692] ; [117.36057692  40.63942308],0
d4,1,0.101887,2.675751,[212  47] ; [138  19],[217.90865385  41.09134615] ; [132.09134615  24.90865385],0
a6,1,0.157173,2.001219,[176  83] ; [96 61],[169.34615385  89.65384615] ; [102.65384615  54.34615385],0
p1,1,0.165878,1.919806,[ 25 234] ; [ 22 134],[ 29.33253012 229.66746988] ; [ 17.66746988 138.33253012],0
v2,1,0.178628,1.808999,[138 114] ; [96 60],[144.52941176 107.47058824] ; [89.47058824 66.52941176],0
r2,1,0.213236,1.54932,[237  17] ; [152   6],[239.82038835  14.17961165] ; [149.17961165   8.82038835],0
d2,1,0.226844,1.460543,[117 142] ; [81 77],[122.97841727 136.02158273] ; [75.02158273 82.97841727],0
d5,1,0.257319,1.283126,[208  51] ; [133  24],[212.30528846  46.69471154] ; [128.69471154  28.30528846],0
r3,1,0.283656,1.149491,[247  12] ; [153   4],[249.03846154   9.96153846] ; [150.96153846   6.03846154],0
n4,1,0.292633,1.107467,[203  55] ; [131  27],[207.14423077  50.85576923] ; [126.85576923  31.14423077],0
u3,1,0.3452,0.891024,[44 41] ; [22 14],[46.36363636 38.63636364] ; [19.63636364 16.36363636],0
n3,1,0.457339,0.552399,[26 14] ; [22  8],[27.42857143 12.57142857] ; [20.57142857  9.42857143],0
p11,1,0.45945,0.547235,[223  36] ; [140  18],[225.46043165  33.53956835] ; [137.53956835  20.46043165],0
a2,1,0.510962,0.432096,[ 52 207] ; [ 36 122],[ 54.65707434 204.34292566] ; [ 33.34292566 124.65707434],0
a8,1,0.66842,0.183456,[ 32 199] ; [ 23 126],[ 33.43421053 197.56578947] ; [ 21.56578947 127.43421053],0
b4,1,0.710119,0.138158,[146 113] ; [92 66],[147.82254197 111.17745803] ; [90.17745803 67.82254197],0
v4,1,0.744395,0.106301,[250   8] ; [153   4],[250.53975904   7.46024096] ; [152.46024096   4.53975904],0
u4,1,0.77575,0.081146,[  6 253] ; [  3 155],[  5.58992806 253.41007194] ; [  3.41007194 154.58992806],0
d3,1,0.83018,0.045998,[186  73] ; [115  43],[186.95203837  72.04796163] ; [114.04796163  43.95203837],0
u2,1,0.845227,0.038108,[50 37] ; [20 16],[49.51219512 37.48780488] ; [20.48780488 15.51219512],0
b1,1,0.937704,0.006108,[ 99 160] ; [61 97],[ 99.3764988 159.6235012] ; [60.6235012 97.3764988],0
s1,1,0.980148,0.000619,[  5 252] ; [  3 154],[  4.96618357 252.03381643] ; [  3.03381643 153.96618357],0
