Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,34.294401,[61 12] ; [10 27],[47.11818182 25.88181818] ; [23.88181818 13.11818182],1
r3,1,5.4e-05,16.29705,[62 11] ; [18 19],[53.09090909 19.90909091] ; [26.90909091 10.09090909],1
v4,1,0.000241,13.478154,[62 10] ; [20 17],[54.16513761 17.83486239] ; [27.83486239  9.16513761],1
r2,1,0.002118,9.444396,[66  7] ; [24 12],[60.27522936 12.72477064] ; [29.72477064  6.27522936],0
a5,1,0.01223,6.277181,[46 27] ; [14 23],[39.81818182 33.18181818] ; [20.18181818 16.81818182],0
u3,1,0.018916,5.509259,[20 10] ; [ 7 14],[15.88235294 14.11764706] ; [11.11764706  9.88235294],0
s3,1,0.023136,5.158276,[37 36] ; [10 26],[31.47706422 41.52293578] ; [15.52293578 20.47706422],0
a7,1,0.025054,5.020183,[46 27] ; [15 22],[40.48181818 32.51818182] ; [20.51818182 16.48181818],0
d5,1,0.02679,4.904286,[53 20] ; [19 18],[47.78181818 25.21818182] ; [24.21818182 12.78181818],0
a2,1,0.052896,3.747194,[14 59] ; [ 2 35],[10.61818182 62.38181818] ; [ 5.38181818 31.61818182],0
n4,1,0.056535,3.636219,[51 22] ; [19 18],[46.45454545 26.54545455] ; [23.54545455 13.45454545],0
u1,1,0.069331,3.298778,[10 63] ; [ 1 36],[ 7.3 65.7] ; [ 3.7 33.3],0
b1,1,0.090104,2.872516,[44 29] ; [16 21],[39.81818182 33.18181818] ; [20.18181818 16.81818182],0
b4,1,0.090104,2.872516,[44 29] ; [16 21],[39.81818182 33.18181818] ; [20.18181818 16.81818182],0
p2,1,0.091935,2.84016,[42 31] ; [15 22],[37.82727273 35.17272727] ; [19.17272727 17.82727273],0
a3,1,0.102063,2.673002,[43 29] ; [16 21],[38.97247706 33.02752294] ; [20.02752294 16.97247706],0
s2,1,0.114197,2.49516,[24 48] ; [ 7 30],[20.47706422 51.52293578] ; [10.52293578 26.47706422],0
s8,1,0.122427,2.385994,[14 58] ; [ 3 34],[11.2293578 60.7706422] ; [ 5.7706422 31.2293578],0
s6,1,0.13664,2.215399,[32 40] ; [11 26],[28.40366972 43.59633028] ; [14.59633028 22.40366972],0
p11,1,0.157438,1.998664,[36 37] ; [13 24],[32.51818182 40.48181818] ; [16.48181818 20.51818182],0
a4,1,0.158834,1.985294,[30 42] ; [10 26],[26.66666667 45.33333333] ; [13.33333333 22.66666667],0
a8,1,0.166762,1.911816,[ 7 62] ; [ 1 36],[ 5.20754717 63.79245283] ; [ 2.79245283 34.20754717],0
d4,1,0.180459,1.793844,[49 24] ; [20 17],[45.79090909 27.20909091] ; [23.20909091 13.79090909],0
v1,1,0.192196,1.700706,[20 53] ; [ 6 31],[17.25454545 55.74545455] ; [ 8.74545455 28.25454545],0
s4,1,0.214995,1.537467,[12 59] ; [10 27],[14.46296296 56.53703704] ; [ 7.53703704 29.46296296],0
n6,1,0.243619,1.359529,[47 26] ; [19 17],[44.20183486 28.79816514] ; [21.79816514 14.20183486],0
d2,1,0.248201,1.333404,[34 39] ; [21 15],[36.83486239 36.16513761] ; [18.16513761 17.83486239],0
n3,1,0.251466,1.31514,[16 11] ; [ 8 11],[14.08695652 12.91304348] ; [9.91304348 9.08695652],0
v3,1,0.260909,1.263927,[16 55] ; [ 5 32],[13.80555556 57.19444444] ; [ 7.19444444 29.80555556],0
p7,1,0.262946,1.253178,[27 45] ; [18 19],[29.72477064 42.27522936] ; [15.27522936 21.72477064],0
p8,1,0.264316,1.246009,[17 56] ; [12 24],[19.42201835 53.57798165] ; [ 9.57798165 26.42201835],0
a1,1,0.309008,1.034911,[ 4 69] ; [ 4 33],[ 5.30909091 67.69090909] ; [ 2.69090909 34.30909091],0
b5,1,0.31296,1.018141,[39 34] ; [16 21],[36.5 36.5] ; [18.5 18.5],0
p10,1,0.351904,0.866581,[17 54] ; [ 6 31],[15.12037037 55.87962963] ; [ 7.87962963 29.12037037],0
s7,1,0.35779,0.845634,[19 48] ; [ 7 28],[17.07843137 49.92156863] ; [ 8.92156863 26.07843137],0
n2,1,0.3864,0.750239,[18 12] ; [ 9 10],[16.53061224 13.46938776] ; [10.46938776  8.53061224],0
u2,1,0.400416,0.707076,[15 15] ; [ 8 13],[13.52941176 16.47058824] ; [ 9.47058824 11.52941176],0
p6,1,0.463115,0.538354,[12 61] ; [ 8 28],[13.39449541 59.60550459] ; [ 6.60550459 29.39449541],0
n1,1,0.492795,0.470417,[12 17] ; [ 6 13],[10.875 18.125] ; [ 7.125 11.875],0
p5,1,0.526016,0.402082,[ 4 69] ; [ 1 35],[ 3.34862385 69.65137615] ; [ 1.65137615 34.34862385],0
n5,1,0.532071,0.390435,[44 29] ; [20 17],[42.47272727 30.52727273] ; [21.52727273 15.47272727],0
d3,1,0.544901,0.366531,[38 35] ; [17 20],[36.5 36.5] ; [18.5 18.5],0
s1,1,0.622109,0.242915,[ 8 64] ; [ 3 34],[ 7.26605505 64.73394495] ; [ 3.73394495 33.26605505],0
p12,1,0.628416,0.234215,[ 1 71] ; [ 1 36],[ 1.32110092 70.67889908] ; [ 0.67889908 36.32110092],0
d1,1,0.639607,0.219257,[29 44] ; [13 24],[27.87272727 45.12727273] ; [14.12727273 22.87272727],0
p3,1,0.711535,0.136749,[19 53] ; [11 26],[19.81651376 52.18348624] ; [10.18348624 26.81651376],0
a6,1,0.732244,0.117061,[40 33] ; [19 18],[39.15454545 33.84545455] ; [19.84545455 17.15454545],0
p1,1,0.782212,0.076418,[ 7 65] ; [ 3 34],[ 6.60550459 65.39449541] ; [ 3.39449541 33.60550459],0
b3,1,0.82903,0.046633,[13 33] ; [ 7 20],[12.60273973 33.39726027] ; [ 7.39726027 19.60273973],0
b2,1,0.82903,0.046633,[13 33] ; [ 7 20],[12.60273973 33.39726027] ; [ 7.39726027 19.60273973],0
s5,1,0.898252,0.016351,[11 61] ; [ 6 31],[11.2293578 60.7706422] ; [ 5.7706422 31.2293578],0
p4,1,0.965832,0.001835,[25 47] ; [13 24],[25.10091743 46.89908257] ; [12.89908257 24.10091743],0
