Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.0,33.794338,[16 31] ; [97 23],[31.80239521 15.19760479] ; [81.19760479 38.80239521],1
n6,1,0.004052,8.260197,[30 17] ; [101  19],[36.86826347 10.13173653] ; [94.13173653 25.86826347],0
p11,1,0.006348,7.448652,[30 17] ; [100  20],[36.58682635 10.41317365] ; [93.41317365 26.58682635],0
p4,1,0.013173,6.145791,[16 30] ; [67 52],[23.13939394 22.86060606] ; [59.86060606 59.13939394],0
a5,1,0.019248,5.478811,[20 27] ; [75 45],[26.73652695 20.26347305] ; [68.26347305 51.73652695],0
p10,1,0.043827,4.063209,[34 11] ; [105  14],[38.1402439  6.8597561] ; [100.8597561  18.1402439],0
a6,1,0.052527,3.758907,[20 27] ; [71 49],[25.61077844 21.38922156] ; [65.38922156 54.61077844],0
v1,1,0.088734,2.897198,[16 30] ; [57 58],[20.85714286 25.14285714] ; [52.14285714 62.85714286],0
a8,1,0.099805,2.708661,[ 2 41] ; [16 98],[ 4.92993631 38.07006369] ; [ 13.07006369 100.92993631],0
a7,1,0.128556,2.309857,[32 14] ; [68 52],[27.71084337 18.28915663] ; [72.28915663 47.71084337],0
s7,1,0.133407,2.252401,[14 33] ; [48 65],[18.2125 28.7875] ; [43.7875 69.2125],0
v3,1,0.167882,1.901752,[10 35] ; [39 78],[13.61111111 31.38888889] ; [35.38888889 81.61111111],0
d3,1,0.172881,1.857782,[29 17] ; [61 58],[25.09090909 20.90909091] ; [64.90909091 54.09090909],0
n1,1,0.174125,1.847063,[ 4 11] ; [17 19],[6.17647059 8.82352941] ; [14.82352941 21.17647059],0
n2,1,0.187312,1.738636,[10  5] ; [30  6],[11.76470588  3.23529412] ; [28.23529412  7.76470588],0
u3,1,0.1933,1.692288,[12 10] ; [17 28],[ 9.52238806 12.47761194] ; [19.47761194 25.52238806],0
s5,1,0.194859,1.680495,[15 29] ; [27 86],[11.77070064 32.22929936] ; [30.22929936 82.77070064],0
