Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,0.0,55.19458,[130  20] ; [46 61],[102.72373541  47.27626459] ; [73.27626459 33.72373541],1
p8,1,7e-06,20.072157,[105  45] ; [44 61],[87.64705882 62.35294118] ; [61.35294118 43.64705882],1
p6,1,6.1e-05,16.065293,[86 62] ; [35 72],[70.22745098 77.77254902] ; [50.77254902 56.22745098],1
p7,1,0.000266,13.292309,[120  28] ; [62 41],[107.31474104  40.68525896] ; [74.68525896 28.31474104],1
p5,1,0.001305,10.335609,[ 41 109] ; [12 97],[ 30.69498069 119.30501931] ; [22.30501931 86.69498069],0
d1,1,0.004379,8.119521,[107  43] ; [59 50],[96.13899614 53.86100386] ; [69.86100386 39.13899614],0
p2,1,0.012566,6.229223,[134  16] ; [85 24],[126.83397683  23.16602317] ; [92.16602317 16.83397683],0
d3,1,0.032594,4.566954,[117  33] ; [72 37],[109.45945946  40.54054054] ; [79.54054054 29.45945946],0
u1,1,0.040399,4.201029,[ 41 109] ; [18 91],[ 34.16988417 115.83011583] ; [24.83011583 84.16988417],0
p11,1,0.064096,3.428101,[122  28] ; [78 31],[115.83011583  34.16988417] ; [84.16988417 24.83011583],0
v3,1,0.066698,3.36248,[71 77] ; [39 68],[63.84313725 84.15686275] ; [46.15686275 60.84313725],0
v2,1,0.069586,3.292767,[93 56] ; [53 51],[85.98418972 63.01581028] ; [60.01581028 43.98418972],0
v1,1,0.083291,2.999485,[96 53] ; [58 50],[89.28404669 59.71595331] ; [64.71595331 43.28404669],0
d4,1,0.086658,2.935379,[135  14] ; [91 18],[130.51937984  18.48062016] ; [95.48062016 13.51937984],0
p1,1,0.088695,2.897898,[ 23 126] ; [ 9 99],[ 18.55252918 130.44747082] ; [13.44747082 94.55252918],0
a3,1,0.102472,2.66665,[122  27] ; [80 29],[116.65891473  32.34108527] ; [85.34108527 23.65891473],0
d5,1,0.106781,2.601225,[130  19] ; [87 22],[125.32170543  23.67829457] ; [91.67829457 17.32170543],0
