Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.0,110.760503,[226 198] ; [ 52 275],[156.95339547 267.04660453] ; [121.04660453 205.95339547],1
v1,1,0.0,59.74533,[271 155] ; [116 213],[218.3602649 207.6397351] ; [168.6397351 160.3602649],1
a5,1,1.4e-05,18.873055,[343  94] ; [215 119],[316.27237354 120.72762646] ; [241.72762646  92.27237354],1
d1,1,4.4e-05,16.698791,[280 157] ; [165 169],[252.22438392 184.77561608] ; [192.77561608 141.22438392],1
r1,1,0.00041,12.485022,[365  70] ; [244  88],[345.39113429  89.60886571] ; [263.60886571  68.39113429],1
a3,1,0.000749,11.363995,[325 111] ; [210 122],[303.72395833 132.27604167] ; [231.27604167 100.72395833],1
d4,1,0.001836,9.706609,[375  62] ; [256  76],[358.5786736  78.4213264] ; [272.4213264  59.5786736],0
d3,1,0.002001,9.548355,[319 118] ; [207 124],[299.29947917 137.70052083] ; [226.70052083 104.29947917],0
d5,1,0.00205,9.504044,[370  67] ; [251  80],[353.35546875  83.64453125] ; [267.64453125  63.35546875],0
p9,1,0.004085,8.245693,[366  64] ; [254  76],[350.78947368  79.21052632] ; [269.21052632  60.78947368],0
s8,1,0.00482,7.945882,[199 235] ; [119 214],[179.93741851 254.06258149] ; [138.06258149 194.93741851],0
s7,1,0.005204,7.807115,[211 207] ; [128 191],[192.26865672 225.73134328] ; [146.73134328 172.26865672],0
p10,1,0.005395,7.741869,[352  80] ; [241  89],[336.18897638  95.81102362] ; [256.81102362  73.18897638],0
p3,1,0.006099,7.520907,[217 218] ; [133 200],[198.2421875 236.7578125] ; [151.7578125 181.2421875],0
d2,1,0.008373,6.951976,[227 209] ; [141 191],[208.91666667 227.08333333] ; [159.08333333 172.91666667],0
n4,1,0.011232,6.428203,[337  98] ; [231 102],[321.71875 113.28125] ; [246.28125  86.71875],0
s4,1,0.019539,5.452595,[ 63 371] ; [ 69 260],[ 75.08256881 358.91743119] ; [ 56.91743119 272.08256881],0
u1,1,0.030941,4.656212,[ 89 348] ; [ 48 286],[ 77.65110246 359.34889754] ; [ 59.34889754 274.65110246],0
s1,1,0.031601,4.620017,[  8 422] ; [ 15 314],[ 13.03030303 416.96969697] ; [  9.96969697 319.03030303],0
s2,1,0.035613,4.415557,[225 207] ; [147 184],[210.62123198 221.37876802] ; [161.37876802 169.62123198],0
a2,1,0.035985,4.397839,[116 321] ; [ 67 267],[103.72373541 333.27626459] ; [ 79.27626459 254.72373541],0
p7,1,0.044811,4.02573,[276 152] ; [188 140],[262.68783069 165.31216931] ; [201.31216931 126.68783069],0
a7,1,0.045222,4.010332,[327 109] ; [228 105],[314.66840052 121.33159948] ; [240.33159948  92.66840052],0
p12,1,0.049393,3.861941,[ 28 405] ; [ 11 321],[ 22.0745098 410.9254902] ; [ 16.9254902 315.0745098],0
a6,1,0.068084,3.328616,[306 130] ; [213 120],[294.25747724 141.74252276] ; [224.74252276 108.25747724],0
r2,1,0.091901,2.840757,[412  19] ; [307  24],[406.67847769  24.32152231] ; [312.32152231  18.67847769],0
n6,1,0.093332,2.815946,[366  67] ; [266  67],[357.25326371  75.74673629] ; [274.74673629  58.25326371],0
p8,1,0.100049,2.704768,[218 209] ; [150 183],[206.75789474 220.24210526] ; [161.24210526 171.75789474],0
a1,1,0.108626,2.574102,[ 20 417] ; [  8 326],[ 15.87029831 421.12970169] ; [ 12.12970169 321.87029831],0
s6,1,0.115071,2.483162,[285 142] ; [202 128],[274.7014531 152.2985469] ; [212.2985469 117.7014531],0
p4,1,0.134822,2.236082,[251 182] ; [175 158],[240.80678851 192.19321149] ; [185.19321149 147.80678851],0
b4,1,0.150374,2.068454,[262 175] ; [183 151],[252.22438392 184.77561608] ; [192.77561608 141.22438392],0
b1,1,0.15973,1.976783,[155 282] ; [135 199],[164.37094682 272.62905318] ; [125.62905318 208.37094682],0
p11,1,0.160479,1.96971,[347  90] ; [251  83],[338.94422827  98.05577173] ; [259.05577173  74.94422827],0
n5,1,0.165019,1.927617,[314 118] ; [226 106],[305.34031414 126.65968586] ; [234.65968586  97.34031414],0
a4,1,0.16973,1.88533,[201 235] ; [137 196],[191.63589077 244.36410923] ; [146.36410923 186.63589077],0
n3,1,0.170644,1.877278,[71 20] ; [60 27],[66.97191011 24.02808989] ; [64.02808989 22.97191011],0
p6,1,0.290467,1.117456,[151 277] ; [105 227],[144.16842105 283.83157895] ; [111.83157895 220.16842105],0
u2,1,0.351732,0.867197,[55 55] ; [69 54],[58.54077253 51.45922747] ; [65.45922747 57.54077253],0
u4,1,0.357019,0.84835,[  9 428] ; [  4 330],[  7.36835279 429.63164721] ; [  5.63164721 328.36835279],0
s5,1,0.367892,0.810773,[129 289] ; [ 91 236],[123.43624161 294.56375839] ; [ 96.56375839 230.43624161],0
s3,1,0.372177,0.796383,[237 190] ; [174 159],[230.91710526 196.08289474] ; [180.08289474 152.91710526],0
