Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.0,115.140715,[231 167] ; [ 52 244],[162.29682997 235.70317003] ; [120.70317003 175.29682997],1
v1,1,0.0,46.348729,[271 127] ; [124 170],[227.18208092 170.81791908] ; [167.81791908 126.18208092],1
r1,1,1.2e-05,19.217032,[350  57] ; [219  82],[327.09463277  79.90536723] ; [241.90536723  59.09463277],1
a5,1,4.5e-05,16.634719,[329  79] ; [203  99],[305.71267606 102.28732394] ; [226.28732394  75.71267606],1
d5,1,0.000285,13.166895,[350  57] ; [225  74],[331.48016997  75.51983003] ; [243.51983003  55.48016997],1
a3,1,0.000295,13.099234,[318  89] ; [197 102],[296.89093484 110.10906516] ; [218.10906516  80.89093484],1
d1,1,0.000375,12.653359,[270 138] ; [160 142],[247.09859155 160.90140845] ; [182.90140845 119.09859155],1
r3,1,0.003184,8.698914,[399   9] ; [281  20],[391.31170663  16.68829337] ; [288.68829337  12.31170663],0
d2,1,0.005009,7.876189,[213 194] ; [125 175],[194.57708628 212.42291372] ; [143.42291372 156.57708628],0
p7,1,0.005151,7.825785,[283 118] ; [177 116],[265.7925072 135.2074928] ; [194.2074928  98.7925072],0
p3,1,0.005854,7.594666,[234 172] ; [142 159],[215.92079208 190.07920792] ; [160.07920792 140.92079208],0
a7,1,0.009008,6.821272,[313  94] ; [205  96],[297.77683616 109.22316384] ; [220.22316384  80.77683616],0
u1,1,0.009064,6.810263,[ 88 320] ; [ 42 260],[ 74.70422535 333.29577465] ; [ 55.29577465 246.70422535],0
r4,1,0.009658,6.69684,[387  21] ; [271  31],[378.11830986  29.88169014] ; [279.88169014  22.11830986],0
d4,1,0.01142,6.398707,[352  55] ; [238  62],[339.64639321  67.35360679] ; [250.35360679  49.64639321],0
p12,1,0.014628,5.960761,[ 46 361] ; [ 18 283],[ 36.79096045 370.20903955] ; [ 27.20903955 273.79096045],0
d3,1,0.025694,4.976504,[301 106] ; [198 101],[287.66713881 119.33286119] ; [211.33286119  87.66713881],0
a6,1,0.032547,4.569433,[291 115] ; [193 108],[277.94059406 128.05940594] ; [206.05940594  94.94059406],0
s4,1,0.035304,4.430412,[ 61 345] ; [ 63 235],[ 71.51136364 334.48863636] ; [ 52.48863636 245.51136364],0
s1,1,0.039007,4.260568,[  7 396] ; [ 13 285],[ 11.4978602 391.5021398] ; [  8.5021398 289.4978602],0
s7,1,0.048013,3.909538,[218 173] ; [140 151],[205.24633431 185.75366569] ; [152.75366569 138.24633431],0
b1,1,0.050913,3.811132,[128 280] ; [116 186],[140.21408451 267.78591549] ; [103.78591549 198.21408451],0
p11,1,0.052146,3.771092,[347  61] ; [240  62],[337.31830986  70.68169014] ; [249.68169014  52.31830986],0
a2,1,0.056679,3.631987,[109 299] ; [ 62 240],[ 98.26478873 309.73521127] ; [ 72.73521127 229.26478873],0
s8,1,0.059545,3.550005,[206 199] ; [132 170],[193.62093352 211.37906648] ; [144.37906648 157.62093352],0
n4,1,0.06326,3.449785,[328  79] ; [225  76],[317.89689266  89.10310734] ; [235.10310734  65.89689266],0
p10,1,0.068933,3.308236,[375  31] ; [265  35],[368.04532578  37.95467422] ; [271.95467422  28.04532578],0
r2,1,0.073492,3.203263,[392  12] ; [282  17],[387.33428165  16.66571835] ; [286.66571835  12.33428165],0
n6,1,0.0811,3.042724,[358  46] ; [254  48],[350.20963173  53.79036827] ; [261.79036827  40.20963173],0
n5,1,0.109311,2.564162,[323  82] ; [224  76],[314.23404255  90.76595745] ; [232.76595745  67.23404255],0
n1,1,0.116306,2.466378,[23 55] ; [32 45],[27.67741935 50.32258065] ; [27.32258065 49.67741935],0
a1,1,0.135653,2.226585,[ 25 383] ; [ 11 291],[ 20.68732394 387.31267606] ; [ 15.31267606 286.68732394],0
u4,1,0.208954,1.57866,[ 11 397] ; [  4 298],[  8.61971831 399.38028169] ; [  6.38028169 295.61971831],0
p8,1,0.214655,1.539753,[232 169] ; [160 141],[223.92022792 177.07977208] ; [168.07977208 132.92022792],0
n3,1,0.257088,1.284373,[60 18] ; [53 24],[56.86451613 21.13548387] ; [56.13548387 20.86451613],0
b5,1,0.266495,1.2347,[244 164] ; [193 109],[251.12112676 156.87887324] ; [185.87887324 116.12112676],0
p4,1,0.300496,1.071993,[261 143] ; [183 118],[254.43404255 149.56595745] ; [189.56595745 111.43404255],0
a8,1,0.319221,0.992137,[ 56 310] ; [ 35 244],[ 51.6372093 314.3627907] ; [ 39.3627907 239.6372093],0
p6,1,0.343325,0.897974,[167 235] ; [114 186],[160.91452991 241.08547009] ; [120.08547009 179.91452991],0
a4,1,0.380619,0.768702,[192 215] ; [132 169],[186.25423729 220.74576271] ; [137.74576271 163.25423729],0
s5,1,0.407948,0.684774,[149 244] ; [101 189],[143.85065886 249.14934114] ; [106.14934114 183.85065886],0
s2,1,0.41451,0.665828,[221 185] ; [154 146],[215.65155807 190.34844193] ; [159.34844193 140.65155807],0
b4,1,0.512837,0.428274,[237 171] ; [168 134],[232.73239437 175.26760563] ; [172.26760563 129.73239437],0
u3,1,0.589362,0.291341,[55 35] ; [59 44],[53.16062176 36.83937824] ; [60.83937824 42.16062176],0
s6,1,0.607874,0.263282,[285 118] ; [204  92],[281.92703863 121.07296137] ; [207.07296137  88.92703863],0
b3,1,0.63134,0.230248,[ 99 152] ; [ 65 110],[ 96.62910798 154.37089202] ; [ 67.37089202 107.62910798],0
b2,1,0.63134,0.230248,[ 99 152] ; [ 65 110],[ 96.62910798 154.37089202] ; [ 67.37089202 107.62910798],0
n2,1,0.709116,0.139161,[60 18] ; [58 20],[59. 19.] ; [59. 19.],0
p5,1,0.748345,0.102927,[ 54 354] ; [ 37 261],[ 52.58923513 355.41076487] ; [ 38.41076487 259.58923513],0
u2,1,0.764527,0.089725,[50 40] ; [60 44],[51.03092784 38.96907216] ; [58.96907216 45.03092784],0
p1,1,0.782989,0.07586,[ 34 373] ; [ 27 275],[ 35.01692525 371.98307475] ; [ 25.98307475 276.01692525],0
p2,1,0.917213,0.010805,[354  53] ; [261  40],[353.53813559  53.46186441] ; [261.46186441  39.53813559],0
s3,1,0.983391,0.000433,[230 175] ; [169 129],[229.86486486 175.13513514] ; [169.13513514 128.86486486],0
