Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p8,1,0.0,65.605728,[ 25 111] ; [111  61],[60.05194805 75.94805195] ; [75.94805195 96.05194805],1
p2,1,0.0,30.246545,[84 53] ; [154  21],[104.50641026  32.49358974] ; [133.49358974  41.50641026],1
p4,1,0.0,25.803774,[46 90] ; [110  65],[68.21864952 67.78135048] ; [87.78135048 87.21864952],1
p3,1,1e-06,24.98607,[ 32 104] ; [90 85],[53.35048232 82.64951768] ; [ 68.64951768 106.35048232],1
p6,1,2e-06,22.976335,[ 18 119] ; [ 65 109],[ 36.56270096 100.43729904] ; [ 46.43729904 127.56270096],1
p11,1,0.000666,11.580738,[83 54] ; [137  38],[96.6025641 40.3974359] ; [123.3974359  51.6025641],1
s7,1,0.002075,9.481674,[40 91] ; [80 86],[52.92929293 78.07070707] ; [67.07070707 98.92929293],0
p5,1,0.002873,8.886162,[  3 134] ; [ 19 155],[  9.69131833 127.30868167] ; [ 12.30868167 161.69131833],0
p9,1,0.002964,8.829239,[92 43] ; [143  30],[103.00324675  31.99675325] ; [131.99675325  41.00324675],0
s6,1,0.004405,8.108727,[68 69] ; [113  59],[80.24919094 56.75080906] ; [100.75080906  71.24919094],0
s2,1,0.008068,7.018268,[51 86] ; [91 83],[62.55305466 74.44694534] ; [79.44694534 94.55305466],0
p10,1,0.00809,7.013391,[91 44] ; [141  34],[101.03225806  33.96774194] ; [130.96774194  44.03225806],0
a8,1,0.01422,6.010662,[  9 119] ; [ 27 136],[ 15.83505155 112.16494845] ; [ 20.16494845 142.83505155],0
v4,1,0.020996,5.327093,[121  16] ; [165   8],[126.39354839  10.60645161] ; [159.60645161  13.39354839],0
r4,1,0.028576,4.792961,[111  26] ; [157  18],[117.67948718  19.32051282] ; [150.32051282  24.67948718],0
r3,1,0.032874,4.552338,[123  14] ; [165   7],[127.68932039   9.31067961] ; [160.31067961  11.68932039],0
s3,1,0.034433,4.473064,[63 74] ; [101  73],[72.24437299 64.75562701] ; [91.75562701 82.24437299],0
b4,1,0.045238,4.009748,[89 48] ; [94 81],[80.35576923 56.64423077] ; [102.64423077  72.35576923],0
d5,1,0.062674,3.465178,[117  20] ; [134  40],[110.56913183  26.43086817] ; [140.43086817  33.56913183],0
n1,1,0.097295,2.749341,[21 27] ; [11 30],[17.25842697 30.74157303] ; [14.74157303 26.25842697],0
d2,1,0.108327,2.578456,[70 67] ; [ 73 101],[62.99356913 74.00643087] ; [80.00643087 93.99356913],0
s5,1,0.113027,2.511377,[ 28 104] ; [ 50 121],[33.98019802 98.01980198] ; [ 44.01980198 126.98019802],0
n3,1,0.142024,2.155887,[33 16] ; [34  8],[36.07692308 12.92307692] ; [30.92307692 11.07692308],0
r1,1,0.145465,2.119169,[101  35] ; [142  33],[106.26366559  29.73633441] ; [136.73633441  38.26366559],0
a3,1,0.1684,1.897131,[88 48] ; [126  49],[93.58199357 42.41800643] ; [120.41800643  54.58199357],0
n4,1,0.182655,1.77589,[89 48] ; [126  49],[94.40705128 42.59294872] ; [120.59294872  54.40705128],0
u1,1,0.195961,1.672225,[ 28 109] ; [ 26 149],[ 23.71153846 113.28846154] ; [ 30.28846154 144.71153846],0
n2,1,0.202972,1.620856,[30 19] ; [31 11],[32.84615385 16.15384615] ; [28.15384615 13.84615385],0
r2,1,0.213444,1.547913,[122  14] ; [161  11],[124.96103896  11.03896104] ; [158.03896104  13.96103896],0
b5,1,0.229604,1.443311,[89 48] ; [102  73],[83.86858974 53.13141026] ; [107.13141026  67.86858974],0
d1,1,0.264699,1.244013,[83 54] ; [95 80],[78.16025641 58.83974359] ; [99.83974359 75.16025641],0
n6,1,0.275171,1.190786,[103  34] ; [139  34],[106.9483871  30.0516129] ; [135.0516129  37.9483871],0
p1,1,0.299744,1.075335,[ 11 125] ; [  9 165],[  8.77419355 127.22580645] ; [ 11.22580645 162.77419355],0
d4,1,0.309234,1.033943,[117  20] ; [141  33],[113.65273312  23.34726688] ; [144.34726688  29.65273312],0
u3,1,0.315769,1.006389,[30 19] ; [24 23],[27.5625 21.4375] ; [26.4375 20.5625],0
d3,1,0.340262,0.909442,[107  30] ; [127  46],[103.41290323  33.58709677] ; [130.58709677  42.41290323],0
s4,1,0.345775,0.8889,[ 28 109] ; [ 28 144],[ 24.82847896 112.17152104] ; [ 31.17152104 140.82847896],0
v2,1,0.354204,0.858337,[55 77] ; [79 89],[58.96 73.04] ; [75.04 92.96],0
b1,1,0.369597,0.805019,[48 89] ; [ 70 105],[51.81410256 85.18589744] ; [ 66.18589744 108.81410256],0
a5,1,0.387081,0.748093,[90 47] ; [123  52],[93.52884615 43.47115385] ; [119.47115385  55.52884615],0
s1,1,0.465551,0.532516,[  7 129] ; [  6 167],[  5.72168285 130.27831715] ; [  7.27831715 165.72168285],0
u2,1,0.534236,0.386327,[24 25] ; [26 21],[25.52083333 23.47916667] ; [24.47916667 22.52083333],0
a4,1,0.534288,0.386229,[58 79] ; [ 68 107],[55.32692308 81.67307692] ; [ 70.67307692 104.32692308],0
s8,1,0.561415,0.33726,[44 93] ; [ 61 112],[46.40322581 90.59677419] ; [ 58.59677419 114.40322581],0
p12,1,0.595802,0.281374,[  6 131] ; [ 10 165],[  7.02564103 129.97435897] ; [  8.97435897 166.02564103],0
a1,1,0.614314,0.25394,[  8 129] ; [  8 167],[  7.02564103 129.97435897] ; [  8.97435897 166.02564103],0
