Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,252.18771,[256  82] ; [ 37 257],[156.69936709 181.30063291] ; [136.30063291 157.69936709],1
s6,1,0.0,103.399811,[274  59] ; [126 166],[213.12 119.88] ; [186.88 105.12],1
s8,1,0.0,74.654942,[200 137] ; [ 74 220],[146.33597464 190.66402536] ; [127.66402536 166.33597464],1
s7,1,0.0,71.432283,[204 119] ; [ 80 199],[152.37873754 170.62126246] ; [131.62126246 147.37873754],1
s5,1,2e-06,22.326202,[126 199] ; [ 62 230],[ 99.02755267 225.97244733] ; [ 88.97244733 203.02755267],1
r2,1,0.000169,14.15063,[324   9] ; [264  29],[312.78594249  20.21405751] ; [275.21405751  17.78594249],1
p12,1,0.0021,9.459575,[ 39 297] ; [ 14 279],[ 28.31160572 307.68839428] ; [ 24.68839428 268.31160572],0
u4,1,0.004406,8.108446,[ 12 326] ; [  1 295],[  6.93059937 331.06940063] ; [  6.06940063 289.93059937],0
n4,1,0.009763,6.677649,[279  57] ; [221  75],[265.82278481  70.17721519] ; [234.17721519  61.82278481],0
n5,1,0.013519,6.099832,[265  71] ; [206  87],[251.59936407  84.40063593] ; [219.40063593  73.59936407],0
a3,1,0.028963,4.769814,[252  84] ; [198  97],[239.61965135  96.38034865] ; [210.38034865  84.61965135],0
r4,1,0.030899,4.658593,[313  25] ; [259  37],[304.94637224  33.05362776] ; [267.05362776  28.94637224],0
n1,1,0.034671,4.461299,[30 35] ; [21 52],[24.02173913 40.97826087] ; [26.97826087 46.02173913],0
v3,1,0.035756,4.408699,[143 183] ; [102 185],[130.29363785 195.70636215] ; [114.70636215 172.29363785],0
n2,1,0.036969,4.351852,[53 13] ; [47 26],[47.48201439 18.51798561] ; [52.51798561 20.48201439],0
d1,1,0.064791,3.410282,[205 133] ; [158 138],[193.52365931 144.47634069] ; [169.47634069 126.52365931],0
s1,1,0.076601,3.13558,[ 12 321] ; [  4 289],[  8.51118211 324.48881789] ; [  7.48881789 285.51118211],0
p9,1,0.07987,3.067539,[300  36] ; [247  45],[292.66242038  43.33757962] ; [254.33757962  37.66242038],0
p6,1,0.084691,2.972491,[134 201] ; [ 97 194],[123.61821086 211.38178914] ; [107.38178914 183.61821086],0
p7,1,0.106887,2.599647,[231 100] ; [186 106],[221.55216693 109.44783307] ; [195.44783307  96.55216693],0
p4,1,0.108596,2.574531,[219 118] ; [174 122],[209.22748815 127.77251185] ; [183.77251185 112.22748815],0
p10,1,0.110387,2.548674,[284  50] ; [235  58],[276.46889952  57.53110048] ; [242.53110048  50.46889952],0
d2,1,0.11483,2.486456,[169 169] ; [129 166],[159.12164297 178.87835703] ; [138.87835703 156.12164297],0
u1,1,0.12609,2.339997,[ 62 276] ; [ 41 255],[ 54.91167192 283.08832808] ; [ 48.08832808 247.91167192],0
d4,1,0.135627,2.226881,[283  53] ; [235  60],[275.82884311  60.17115689] ; [242.17115689  52.82884311],0
a2,1,0.139227,2.186485,[ 84 254] ; [ 59 237],[ 76.23659306 261.76340694] ; [ 66.76340694 229.23659306],0
p3,1,0.15261,2.045962,[182 155] ; [143 153],[173.02527646 163.97472354] ; [151.97472354 144.02527646],0
n3,1,0.166697,1.912402,[52 15] ; [49 24],[48.33571429 18.66428571] ; [52.66428571 20.33571429],0
r3,1,0.170284,1.880443,[327  10] ; [279  15],[323.6481775  13.3518225] ; [282.3518225  11.6481775],0
a1,1,0.177462,1.818751,[ 19 319] ; [ 10 286],[ 15.46056782 322.53943218] ; [ 13.53943218 282.46056782],0
b2,1,0.180893,1.790271,[ 92 124] ; [ 61 109],[ 85.61658031 130.38341969] ; [ 67.38341969 102.61658031],0
b3,1,0.180893,1.790271,[ 92 124] ; [ 61 109],[ 85.61658031 130.38341969] ; [ 67.38341969 102.61658031],0
p1,1,0.182479,1.777317,[ 34 302] ; [ 21 274],[ 29.28684628 306.71315372] ; [ 25.71315372 269.28684628],0
b5,1,0.191053,1.709476,[194 144] ; [185 111],[202.05362776 135.94637224] ; [176.94637224 119.05362776],0
a8,1,0.193372,1.691735,[ 57 256] ; [ 37 224],[ 51.25783972 261.74216028] ; [ 42.74216028 218.25783972],0
r1,1,0.237503,1.395354,[277  58] ; [233  62],[271.19047619  63.80952381] ; [238.80952381  56.19047619],0
p5,1,0.239875,1.381326,[ 47 290] ; [ 32 263],[ 42.125 294.875] ; [ 36.875 258.125],0
a6,1,0.269738,1.218078,[223 114] ; [208  88],[229.45813586 107.54186414] ; [201.54186414  94.45813586],0
n6,1,0.313655,1.015222,[289  46] ; [246  49],[284.48412698  50.51587302] ; [250.51587302  44.48412698],0
d3,1,0.366761,0.81461,[237 101] ; [197  98],[231.74091627 106.25908373] ; [202.25908373  92.74091627],0
b4,1,0.483708,0.490491,[200 138] ; [167 129],[195.65615142 142.34384858] ; [171.34384858 124.65615142],0
u3,1,0.538314,0.378673,[48 36] ; [51 46],[45.94475138 38.05524862] ; [53.05524862 43.94475138],0
p8,1,0.555013,0.348412,[191 146] ; [157 132],[187.34185304 149.65814696] ; [160.65814696 128.34185304],0
d5,1,0.655875,0.198574,[272  65] ; [243  53],[274.17851501  62.82148499] ; [240.82148499  55.17851501],0
v1,1,0.705772,0.142537,[184 138] ; [163 130],[181.68130081 140.31869919] ; [165.31869919 127.68130081],0
a7,1,0.73425,0.115245,[245  92] ; [218  77],[246.88449367  90.11550633] ; [216.11550633  78.88449367],0
a5,1,0.769465,0.085892,[249  89] ; [215  81],[247.36908517  90.63091483] ; [216.63091483  79.36908517],0
b1,1,0.79477,0.067663,[129 209] ; [110 186],[127.41640379 210.58359621] ; [111.58359621 184.41640379],0
a4,1,0.858964,0.031575,[145 192] ; [129 166],[146.10443038 190.89556962] ; [127.89556962 167.10443038],0
v2,1,0.866195,0.02839,[190 132] ; [168 120],[188.97704918 133.02295082] ; [169.02295082 118.97704918],0
v4,1,0.895139,0.017372,[321  14] ; [283  13],[320.66561014  14.33438986] ; [283.33438986  12.66561014],0
p11,1,0.938597,0.005934,[276  62] ; [241  55],[275.62460568  62.37539432] ; [241.37539432  54.62460568],0
u2,1,0.973328,0.001118,[46 37] ; [54 43],[46.11111111 36.88888889] ; [53.88888889 43.11111111],0
