Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.0,212.083531,[497  30] ; [43 66],[447.45283019  79.54716981] ; [92.54716981 16.45283019],1
p11,1,0.0,65.669838,[446  82] ; [57 57],[413.68224299 114.31775701] ; [89.31775701 24.68224299],1
p7,1,1.8e-05,18.434564,[345 169] ; [51 61],[325.15015974 188.84984026] ; [70.84984026 41.15015974],1
n5,1,1.9e-05,18.312121,[403 123] ; [65 49],[384.6375 141.3625] ; [83.3625 30.6375],1
p8,1,3.9e-05,16.925221,[298 224] ; [40 72],[278.29022082 243.70977918] ; [59.70977918 52.29022082],1
p4,1,7.8e-05,15.612963,[340 186] ; [51 63],[321.353125 204.646875] ; [69.646875 44.353125],1
s5,1,0.000104,15.06189,[178 333] ; [17 91],[160.97738288 350.02261712] ; [34.02261712 73.97738288],1
n6,1,0.00014,14.507505,[457  68] ; [83 31],[443.66197183  81.33802817] ; [96.33802817 17.66197183],1
p2,1,0.000169,14.151897,[458  69] ; [83 31],[444.78471139  82.21528861] ; [96.21528861 17.78471139],1
s8,1,0.000457,12.28381,[240 285] ; [31 81],[223.35164835 301.64835165] ; [47.64835165 64.35164835],1
s2,1,0.000552,11.932785,[286 238] ; [41 71],[269.41509434 254.58490566] ; [57.58490566 54.41509434],1
p3,1,0.000582,11.833351,[280 246] ; [40 73],[263.41158059 262.58841941] ; [56.58841941 56.41158059],1
p12,1,0.001457,10.132181,[ 53 474] ; [  1 112],[ 44.465625 482.534375] ; [  9.534375 103.465625],0
p5,1,0.001481,10.101485,[ 68 457] ; [  3 111],[ 58.33333333 466.66666667] ; [ 12.66666667 101.33333333],0
a5,1,0.00229,9.30091,[406 122] ; [72 42],[393.12149533 134.87850467] ; [84.87850467 29.12149533],0
r3,1,0.007516,7.145299,[510  17] ; [104  10],[504.80187207  22.19812793] ; [109.19812793   4.80187207],0
v2,1,0.009772,6.675923,[305 198] ; [53 59],[292.80325203 210.19674797] ; [65.19674797 46.80325203],0
s6,1,0.010234,6.59364,[363 158] ; [64 48],[351.44865719 169.55134281] ; [75.55134281 36.44865719],0
v1,1,0.010696,6.515181,[287 224] ; [49 65],[274.7136 236.2864] ; [61.2864 52.7136],0
s7,1,0.011095,6.45004,[252 251] ; [40 69],[239.99346405 263.00653595] ; [52.00653595 56.99346405],0
r4,1,0.011442,6.395299,[498  30] ; [100  14],[491.81308411  36.18691589] ; [106.18691589   7.81308411],0
n4,1,0.015017,5.914449,[409 119] ; [76 38],[398.87850467 129.12149533] ; [86.12149533 27.87850467],0
a6,1,0.017968,5.599269,[417 109] ; [78 35],[407.46478873 118.53521127] ; [87.53521127 25.46478873],0
p6,1,0.022011,5.244877,[202 322] ; [30 81],[191.44566929 332.55433071] ; [40.55433071 70.44566929],0
u2,1,0.033269,4.531888,[95 57] ; [15 20],[89.41176471 62.58823529] ; [20.58823529 14.41176471],0
v3,1,0.048846,3.880646,[208 299] ; [34 76],[198.85575365 308.14424635] ; [43.14424635 66.85575365],0
d1,1,0.061699,3.491111,[341 187] ; [63 51],[332.26168224 195.73831776] ; [71.73831776 42.26168224],0
n2,1,0.081353,3.037668,[77 23] ; [25 15],[72.85714286 27.14285714] ; [29.14285714 10.85714286],0
b1,1,0.081547,3.033797,[177 351] ; [48 66],[185.04672897 342.95327103] ; [39.95327103 74.04672897],0
s3,1,0.121076,2.403352,[296 226] ; [54 57],[288.62559242 233.37440758] ; [61.37440758 49.62559242],0
r2,1,0.132861,2.258754,[509  17] ; [106   7],[506.24413146  19.75586854] ; [108.75586854   4.24413146],0
n1,1,0.148273,2.089932,[33 67] ; [18 21],[36.69064748 63.30935252] ; [14.30935252 24.69064748],0
b5,1,0.199626,1.645112,[342 186] ; [81 33],[347.88785047 180.11214953] ; [75.11214953 38.88785047],0
d3,1,0.209877,1.572274,[419 107] ; [84 29],[414.05007825 111.94992175] ; [88.94992175 24.05007825],0
u4,1,0.21486,1.538374,[  9 519] ; [  4 110],[ 10.69158879 517.30841121] ; [  2.30841121 111.69158879],0
d5,1,0.300448,1.072204,[441  86] ; [90 23],[437.2453125  89.7546875] ; [93.7546875 19.2453125],0
