Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.0,98.647295,[223  52] ; [157 215],[161.51468315 113.48531685] ; [218.48531685 153.51468315],1
v1,1,0.0,45.851393,[194  83] ; [162 212],[151.47772657 125.52227343] ; [204.52227343 169.47772657],1
s8,1,1e-05,19.572401,[148 129] ; [138 244],[120.215478 156.784522] ; [165.784522 216.215478],1
s7,1,1.3e-05,18.984107,[150 112] ; [146 222],[123.0984127 138.9015873] ; [172.9015873 195.0984127],1
n4,1,6.4e-05,15.969641,[243  37] ; [283  99],[222.47734139  57.52265861] ; [303.52265861  78.47734139],1
n5,1,7.2e-05,15.763936,[234  46] ; [266 113],[212.4430956  67.5569044] ; [287.5569044  91.4430956],1
p12,1,0.000152,14.351877,[ 37 240] ; [ 19 361],[ 23.61035008 253.38964992] ; [ 32.38964992 347.61035008],1
p5,1,0.000228,13.586777,[ 48 230] ; [ 30 351],[ 32.90440061 245.09559939] ; [ 45.09559939 335.90440061],1
p3,1,0.000779,11.2914,[160 117] ; [170 212],[138.71016692 138.28983308] ; [191.28983308 190.71016692],1
s2,1,0.000917,10.988156,[151 128] ; [157 225],[130.00302572 148.99697428] ; [177.99697428 204.00302572],1
p4,1,0.003882,8.338229,[181  94] ; [208 173],[163.07164634 111.92835366] ; [225.92835366 155.07164634],0
p10,1,0.004906,7.913795,[237  39] ; [293  87],[222.98780488  53.01219512] ; [307.01219512  72.98780488],0
p8,1,0.009007,6.821481,[164 109] ; [188 190],[147.61290323 125.38709677] ; [204.38709677 173.61290323],0
d1,1,0.014799,5.940243,[176 104] ; [205 179],[160.6626506 119.3373494] ; [220.3373494 163.6626506],0
n6,1,0.01563,5.843987,[248  30] ; [315  67],[237.14242424  40.85757576] ; [325.85757576  56.14242424],0
s5,1,0.016509,5.747874,[ 99 173] ; [103 271],[ 85.05263158 186.94736842] ; [116.94736842 257.05263158],0
p1,1,0.017815,5.614207,[ 32 246] ; [ 24 357],[ 23.62367223 254.37632777] ; [ 32.37632777 348.62367223],0
a5,1,0.021843,5.258287,[219  60] ; [271 113],[206.19909502  72.80090498] ; [283.80090498 100.19909502],0
a1,1,0.043354,4.081541,[ 19 261] ; [ 13 371],[ 13.4939759 266.5060241] ; [ 18.5060241 365.4939759],0
p7,1,0.052767,3.751291,[189  82] ; [234 141],[177.4504644  93.5495356] ; [245.5495356 129.4504644],0
s3,1,0.061913,3.485383,[157 116] ; [192 191],[145.23932927 127.76067073] ; [203.76067073 179.23932927],0
u1,1,0.080809,3.048563,[ 56 224] ; [ 57 327],[ 47.65060241 232.34939759] ; [ 65.34939759 318.65060241],0
r1,1,0.093349,2.815658,[246  34] ; [316  64],[238.42424242  41.57575758] ; [323.57575758  56.42424242],0
d3,1,0.09529,2.782651,[196  82] ; [247 137],[186.03323263  91.96676737] ; [256.96676737 127.03323263],0
s6,1,0.116092,2.469267,[188  88] ; [235 143],[178.51376147  97.48623853] ; [244.48623853 133.51376147],0
p6,1,0.118044,2.443088,[108 165] ; [127 251],[ 98.5483871 174.4516129] ; [136.4516129 241.5483871],0
d2,1,0.14434,2.131069,[143 135] ; [175 208],[133.74281392 144.25718608] ; [184.25718608 198.74281392],0
u4,1,0.153211,2.039985,[  8 272] ; [  5 379],[  5.48192771 274.51807229] ; [  7.51807229 376.48192771],0
a3,1,0.155714,2.015362,[205  72] ; [264 119],[196.83787879  80.16212121] ; [272.16212121 110.83787879],0
p9,1,0.157767,1.995502,[237  38] ; [311  68],[230.42813456  44.57186544] ; [317.57186544  61.42813456],0
b4,1,0.16043,1.970166,[172 108] ; [215 169],[163.19277108 116.80722892] ; [223.80722892 160.19277108],0
a4,1,0.203812,1.614845,[131 147] ; [161 221],[122.99393939 155.00606061] ; [169.00606061 212.99393939],0
p11,1,0.267089,1.231637,[232  48] ; [305  79],[226.44578313  53.55421687] ; [310.55421687  73.44578313],0
d5,1,0.26763,1.228853,[229  49] ; [303  81],[223.40785498  54.59214502] ; [308.59214502  75.40785498],0
a2,1,0.283802,1.148792,[ 72 208] ; [ 85 299],[ 66.20481928 213.79518072] ; [ 90.79518072 293.20481928],0
