Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s8,1,0.00032,12.951932,[4 2] ; [ 1 22],[1.03448276 4.96551724] ; [ 3.96551724 19.03448276],1
a8,1,0.006632,7.369981,[3 2] ; [ 2 21],[0.89285714 4.10714286] ; [ 4.10714286 18.89285714],0
v1,1,0.007835,7.070707,[4 2] ; [ 3 19],[1.5 4.5] ; [ 5.5 16.5],0
s7,1,0.037193,4.34154,[3 1] ; [ 5 17],[1.23076923 2.76923077] ; [ 6.76923077 15.23076923],0
a2,1,0.046572,3.960775,[3 3] ; [ 3 20],[1.24137931 4.75862069] ; [ 4.75862069 18.24137931],0
v2,1,0.081885,3.027088,[5 1] ; [10 13],[3.10344828 2.89655172] ; [11.89655172 11.10344828],0
a7,1,0.119355,2.425759,[5 1] ; [11 12],[3.31034483 2.68965517] ; [12.68965517 10.31034483],0
s3,1,0.138792,2.191304,[4 1] ; [10 13],[2.5 2.5] ; [11.5 11.5],0
r2,1,0.146217,2.111278,[3 3] ; [16  4],[4.38461538 1.61538462] ; [14.61538462  5.38461538],0
a6,1,0.167554,1.904696,[5 1] ; [12 11],[3.51724138 2.48275862] ; [13.48275862  9.51724138],0
s6,1,0.238821,1.38754,[3 2] ; [ 7 15],[1.85185185 3.14814815] ; [ 8.14814815 13.85185185],0
p8,1,0.264145,1.246904,[2 4] ; [ 3 19],[1.07142857 4.92857143] ; [ 3.92857143 18.07142857],0
p6,1,0.264145,1.246904,[2 4] ; [ 3 19],[1.07142857 4.92857143] ; [ 3.92857143 18.07142857],0
d4,1,0.288916,1.124665,[5 1] ; [22  1],[5.5862069 0.4137931] ; [21.4137931  1.5862069],0
s1,1,0.288916,1.124665,[1 5] ; [ 1 22],[0.4137931 5.5862069] ; [ 1.5862069 21.4137931],0
d2,1,0.306826,1.044289,[5 1] ; [21  1],[5.57142857 0.42857143] ; [20.42857143  1.57142857],0
p4,1,0.369219,0.806293,[3 3] ; [ 7 16],[2.06896552 3.93103448] ; [ 7.93103448 15.06896552],0
r4,1,0.369219,0.806293,[3 3] ; [ 7 16],[2.06896552 3.93103448] ; [ 7.93103448 15.06896552],0
s2,1,0.392742,0.730435,[2 3] ; [ 5 18],[1.25 3.75] ; [ 5.75 17.25],0
b1,1,0.524967,0.404125,[4 2] ; [12 11],[3.31034483 2.68965517] ; [12.68965517 10.31034483],0
b5,1,0.524967,0.404125,[4 2] ; [12 11],[3.31034483 2.68965517] ; [12.68965517 10.31034483],0
p2,1,0.544356,0.367526,[3 3] ; [ 8 14],[2.35714286 3.64285714] ; [ 8.64285714 13.35714286],0
p7,1,0.554492,0.349332,[2 4] ; [ 5 18],[1.44827586 4.55172414] ; [ 5.55172414 17.44827586],0
n6,1,0.594853,0.282828,[4 2] ; [12 10],[3.42857143 2.57142857] ; [12.57142857  9.42857143],0
a4,1,0.594853,0.282828,[4 2] ; [12 10],[3.42857143 2.57142857] ; [12.57142857  9.42857143],0
p10,1,0.621705,0.243478,[3 2] ; [11 12],[2.5 2.5] ; [11.5 11.5],0
r1,1,0.630209,0.231777,[3 3] ; [ 9 14],[2.48275862 3.51724138] ; [ 9.51724138 13.48275862],0
n4,1,0.631069,0.230614,[5 1] ; [17  6],[4.55172414 1.44827586] ; [17.44827586  5.55172414],0
n5,1,0.653188,0.201904,[4 2] ; [13 10],[3.51724138 2.48275862] ; [13.48275862  9.51724138],0
n1,1,0.715388,0.132955,[1 1] ; [4 7],[0.76923077 1.23076923] ; [4.23076923 6.76923077],0
p11,1,0.794381,0.067926,[4 2] ; [14  9],[3.72413793 2.27586207] ; [14.27586207  8.72413793],0
s4,1,0.818707,0.052536,[1 5] ; [ 3 20],[0.82758621 5.17241379] ; [ 3.17241379 19.82758621],0
p9,1,0.824653,0.049091,[2 3] ; [10 12],[2.22222222 2.77777778] ; [ 9.77777778 12.22222222],0
p3,1,0.891289,0.01868,[2 4] ; [ 7 16],[1.86206897 4.13793103] ; [ 7.13793103 15.86206897],0
b4,1,0.891289,0.01868,[4 2] ; [16  7],[4.13793103 1.86206897] ; [15.86206897  7.13793103],0
r3,1,0.891289,0.01868,[4 2] ; [16  7],[4.13793103 1.86206897] ; [15.86206897  7.13793103],0
a5,1,0.891289,0.01868,[4 2] ; [16  7],[4.13793103 1.86206897] ; [15.86206897  7.13793103],0
n2,1,0.905581,0.014069,[1 1] ; [5 6],[0.92307692 1.07692308] ; [5.07692308 5.92307692],0
