Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s8,1,0.0,70.839092,[94 57] ; [ 29 144],[57.32407407 93.67592593] ; [ 65.67592593 107.32407407],1
s2,1,0.0,59.283962,[106  45] ; [ 47 125],[71.52631579 79.47368421] ; [81.47368421 90.52631579],1
s3,1,0.0,42.34244,[114  37] ; [ 67 103],[85.14330218 65.85669782] ; [95.85669782 74.14330218],1
s6,1,0.0,40.210534,[122  27] ; [81 89],[94.81818182 54.18181818] ; [108.18181818  61.81818182],1
s5,1,1e-06,24.321708,[63 83] ; [ 29 136],[ 43.18971061 102.81028939] ; [ 48.81028939 116.18971061],1
n4,1,4e-06,21.256052,[128  23] ; [107  66],[109.52160494  41.47839506] ; [125.47839506  47.52160494],1
a3,1,3.1e-05,17.36596,[120  31] ; [100  73],[102.5308642  48.4691358] ; [117.4691358  55.5308642],1
p4,1,4.6e-05,16.585819,[97 54] ; [ 71 100],[78.7826087 72.2173913] ; [89.2173913 81.7826087],1
n5,1,0.00037,12.679724,[117  33] ; [101  69],[102.1875  47.8125] ; [115.8125  54.1875],1
p3,1,0.000411,12.479559,[80 71] ; [ 58 115],[64.31481481 86.68518519] ; [73.68518519 99.31481481],1
d2,1,0.001219,10.461265,[81 69] ; [ 62 110],[66.61490683 83.38509317] ; [76.38509317 95.61490683],0
p6,1,0.001357,10.262789,[62 88] ; [ 42 129],[ 48.59813084 101.40186916] ; [ 55.40186916 115.59813084],0
a5,1,0.002122,9.44116,[118  33] ; [108  65],[105.32716049  45.67283951] ; [120.67283951  52.32716049],0
u1,1,0.002537,9.113408,[ 32 119] ; [ 16 157],[ 22.37037037 128.62962963] ; [ 25.62962963 147.37037037],0
r1,1,0.003345,8.608918,[122  29] ; [114  58],[110.32817337  40.67182663] ; [125.67182663  46.32817337],0
p7,1,0.003414,8.571881,[101  47] ; [88 81],[88.23974763 59.76025237] ; [100.76025237  68.23974763],0
p5,1,0.006167,7.500763,[ 20 131] ; [  8 164],[ 13.08978328 137.91021672] ; [ 14.91021672 157.08978328],0
u3,1,0.006778,7.33081,[21 10] ; [27 43],[14.73267327 16.26732673] ; [33.26732673 36.73267327],0
v4,1,0.008886,6.845572,[146   4] ; [155  17],[140.2173913   9.7826087] ; [160.7826087  11.2173913],0
d1,1,0.010036,6.628513,[94 57] ; [83 90],[82.49074074 68.50925926] ; [94.50925926 78.49074074],0
a4,1,0.012291,6.268407,[74 77] ; [ 61 112],[62.91666667 88.08333333] ; [ 72.08333333 100.91666667],0
s4,1,0.012665,6.215276,[ 41 110] ; [ 27 144],[ 31.88819876 119.11180124] ; [ 36.11180124 134.88819876],0
b5,1,0.015628,5.844299,[75 76] ; [109  64],[85.75308642 65.24691358] ; [98.24691358 74.75308642],0
a6,1,0.021289,5.30295,[95 55] ; [130  43],[104.48916409  45.51083591] ; [120.51083591  52.48916409],0
b3,1,0.022243,5.226667,[37 59] ; [18 62],[30. 66.] ; [25. 55.],0
b2,1,0.022243,5.226667,[37 59] ; [18 62],[30. 66.] ; [25. 55.],0
a2,1,0.02307,5.16325,[ 40 111] ; [ 28 145],[ 31.69135802 119.30864198] ; [ 36.30864198 136.69135802],0
s1,1,0.027543,4.85644,[ 10 141] ; [  3 167],[  6.1152648 144.8847352] ; [  6.8847352 163.1152648],0
r2,1,0.034865,4.451759,[142   7] ; [151  19],[136.85579937  12.14420063] ; [156.14420063  13.85579937],0
n6,1,0.069201,3.301868,[131  19] ; [138  35],[124.92260062  25.07739938] ; [144.07739938  28.92260062],0
p1,1,0.107967,2.583723,[ 15 136] ; [  9 163],[ 11.21981424 139.78018576] ; [ 12.78018576 159.21981424],0
