Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.000216,13.688806,[11 27] ; [21  7],[18.42424242 19.57575758] ; [13.57575758 14.42424242],1
p10,1,0.000247,13.435296,[ 9 30] ; [19  9],[16.29850746 22.70149254] ; [11.70149254 16.29850746],1
p4,1,0.000393,12.565733,[ 5 35] ; [15 14],[11.5942029 28.4057971] ; [ 8.4057971 20.5942029],1
p6,1,0.001688,9.861732,[ 2 37] ; [10 19],[ 6.88235294 32.11764706] ; [ 5.11764706 23.88235294],0
p11,1,0.003415,8.571173,[12 28] ; [19 10],[17.97101449 22.02898551] ; [13.02898551 15.97101449],0
r3,1,0.003814,8.37012,[19 21] ; [23  5],[24.70588235 15.29411765] ; [17.29411765 10.70588235],0
r4,1,0.013523,6.09935,[ 7 33] ; [13 16],[11.5942029 28.4057971] ; [ 8.4057971 20.5942029],0
p7,1,0.013523,6.09935,[ 7 33] ; [13 16],[11.5942029 28.4057971] ; [ 8.4057971 20.5942029],0
p8,1,0.023078,5.162624,[ 5 35] ; [10 18],[ 8.82352941 31.17647059] ; [ 6.17647059 21.82352941],0
n6,1,0.023692,5.117032,[16 24] ; [19  9],[20.58823529 19.41176471] ; [14.41176471 13.58823529],0
p3,1,0.028389,4.804266,[ 7 33] ; [12 17],[11.01449275 28.98550725] ; [ 7.98550725 21.01449275],0
v1,1,0.031846,4.606749,[ 8 31] ; [13 16],[12.04411765 26.95588235] ; [ 8.95588235 20.04411765],0
d3,1,0.043731,4.066908,[15 25] ; [18 11],[19.13043478 20.86956522] ; [13.86956522 15.13043478],0
s2,1,0.045062,4.016317,[ 7 33] ; [11 17],[10.58823529 29.41176471] ; [ 7.41176471 20.58823529],0
v2,1,0.048409,3.895713,[11 28] ; [15 14],[14.91176471 24.08823529] ; [11.08823529 17.91176471],0
n1,1,0.048954,3.876923,[12  9] ; [1 6],[ 9.75 11.25] ; [3.25 3.75],0
s8,1,0.057121,3.619056,[ 4 36] ; [ 8 21],[ 6.95652174 33.04347826] ; [ 5.04347826 23.95652174],0
d2,1,0.060978,3.510596,[21 18] ; [ 9 20],[17.20588235 21.79411765] ; [12.79411765 16.20588235],0
s6,1,0.096439,2.763468,[10 30] ; [12 15],[13.13432836 26.86567164] ; [ 8.86567164 18.13432836],0
s3,1,0.111118,2.538245,[12 27] ; [14 14],[15.13432836 23.86567164] ; [10.86567164 17.13432836],0
a1,1,0.116705,2.460996,[ 6 34] ; [ 1 28],[ 4.05797101 35.94202899] ; [ 2.94202899 26.05797101],0
b5,1,0.186135,1.747943,[17 23] ; [17 12],[19.71014493 20.28985507] ; [14.28985507 14.71014493],0
a7,1,0.186135,1.747943,[17 23] ; [17 12],[19.71014493 20.28985507] ; [14.28985507 14.71014493],0
s1,1,0.187785,1.734914,[ 5 35] ; [ 1 28],[ 3.47826087 36.52173913] ; [ 2.52173913 26.47826087],0
n3,1,0.228421,1.450667,[ 9 11] ; [5 2],[10.37037037  9.62962963] ; [3.62962963 3.37037037],0
d5,1,0.240681,1.376601,[22 18] ; [20  9],[24.34782609 15.65217391] ; [17.65217391 11.34782609],0
r1,1,0.267635,1.228827,[14 26] ; [14 15],[16.23188406 23.76811594] ; [11.76811594 17.23188406],0
a6,1,0.298261,1.081955,[17 23] ; [16 13],[19.13043478 20.86956522] ; [13.86956522 15.13043478],0
b2,1,0.301099,1.06932,[12 16] ; [ 5 13],[10.34782609 17.65217391] ; [ 6.65217391 11.34782609],0
b3,1,0.301099,1.06932,[12 16] ; [ 5 13],[10.34782609 17.65217391] ; [ 6.65217391 11.34782609],0
b1,1,0.319817,0.989696,[20 20] ; [18 11],[22.02898551 17.97101449] ; [15.97101449 13.02898551],0
a5,1,0.319817,0.989696,[20 20] ; [18 11],[22.02898551 17.97101449] ; [15.97101449 13.02898551],0
v3,1,0.408714,0.682537,[10 29] ; [ 5 24],[ 8.60294118 30.39705882] ; [ 6.39705882 22.60294118],0
s5,1,0.497701,0.459836,[ 5 35] ; [ 5 22],[ 5.97014925 34.02985075] ; [ 4.02985075 22.97014925],0
n5,1,0.500595,0.453674,[23 17] ; [19 10],[24.34782609 15.65217391] ; [17.65217391 11.34782609],0
d1,1,0.500595,0.453674,[17 23] ; [10 19],[15.65217391 24.34782609] ; [11.34782609 17.65217391],0
u3,1,0.565927,0.329545,[ 3 15] ; [ 1 10],[ 2.48275862 15.51724138] ; [1.51724138 9.48275862],0
a2,1,0.627124,0.235981,[ 4 36] ; [ 4 25],[ 4.63768116 35.36231884] ; [ 3.36231884 25.63768116],0
a3,1,0.63913,0.219881,[22 17] ; [18 11],[22.94117647 16.05882353] ; [17.05882353 11.94117647],0
n4,1,0.640109,0.218599,[27 13] ; [18 11],[26.08695652 13.91304348] ; [18.91304348 10.08695652],0
u1,1,0.739315,0.110729,[ 2 38] ; [ 2 27],[ 2.31884058 37.68115942] ; [ 1.68115942 27.31884058],0
p12,1,0.796901,0.066234,[ 1 39] ; [ 1 27],[ 1.17647059 38.82352941] ; [ 0.82352941 27.17647059],0
