Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,51.494854,[ 4 67] ; [43 25],[24.00719424 46.99280576] ; [22.99280576 45.00719424],1
s6,1,2.2e-05,18.038877,[19 52] ; [42 25],[31.38405797 39.61594203] ; [29.61594203 37.38405797],1
s7,1,0.00031,13.011907,[10 56] ; [27 34],[19.22834646 46.77165354] ; [17.77165354 43.22834646],1
s8,1,0.011963,6.316345,[11 60] ; [23 45],[17.36690647 53.63309353] ; [16.63309353 51.36690647],0
r3,1,0.011967,6.315733,[49 22] ; [59  9],[55.16546763 15.83453237] ; [52.83453237 15.16546763],0
r2,1,0.013706,6.0756,[54 16] ; [61  5],[59.19117647 10.80882353] ; [55.80882353 10.19117647],0
u3,1,0.018422,5.555556,[12 13] ; [20  5],[16.  9.] ; [16.  9.],0
s5,1,0.020152,5.398661,[ 6 64] ; [15 50],[10.88888889 59.11111111] ; [10.11111111 54.88888889],0
v4,1,0.022307,5.221648,[51 20] ; [57  8],[56.38235294 14.61764706] ; [51.61764706 13.38235294],0
n2,1,0.025882,4.963913,[12 13] ; [21  6],[15.86538462  9.13461538] ; [17.13461538  9.86538462],0
u2,1,0.041399,4.159593,[12 13] ; [19  6],[15.5  9.5] ; [15.5  9.5],0
d4,1,0.042696,4.107412,[46 25] ; [53 13],[51.30656934 19.69343066] ; [47.69343066 18.30656934],0
n3,1,0.047537,3.926282,[12 12] ; [20  6],[15.36  8.64] ; [16.64  9.36],0
p7,1,0.057443,3.609705,[23 48] ; [31 33],[28.4 42.6] ; [25.6 38.4],0
s4,1,0.075641,3.156151,[ 4 67] ; [10 58],[ 7.15107914 63.84892086] ; [ 6.84892086 61.15107914],0
r4,1,0.104382,2.637275,[43 28] ; [50 18],[47.50359712 23.49640288] ; [45.49640288 22.50359712],0
a7,1,0.1069,2.599466,[51 20] ; [40 28],[46.48201439 24.51798561] ; [44.51798561 23.48201439],0
p10,1,0.14081,2.16908,[33 37] ; [40 27],[37.29927007 32.70072993] ; [35.70072993 31.29927007],0
d3,1,0.146285,2.11057,[38 33] ; [44 23],[42.1884058 28.8115942] ; [39.8115942 27.1884058],0
p2,1,0.175255,1.837406,[39 32] ; [45 23],[42.90647482 28.09352518] ; [41.09352518 26.90647482],0
d5,1,0.183685,1.767555,[52 19] ; [42 25],[48.36231884 22.63768116] ; [45.63768116 21.36231884],0
p4,1,0.185237,1.755098,[20 51] ; [26 41],[23.66666667 47.33333333] ; [22.33333333 44.66666667],0
b4,1,0.255535,1.292787,[36 35] ; [41 27],[39.33093525 31.66906475] ; [37.66906475 30.33093525],0
p11,1,0.263936,1.247996,[34 37] ; [39 29],[37.28776978 33.71223022] ; [35.71223022 32.28776978],0
p3,1,0.269981,1.216844,[17 54] ; [22 46],[19.92086331 51.07913669] ; [19.07913669 48.92086331],0
d1,1,0.366225,0.816432,[27 44] ; [31 37],[29.62589928 41.37410072] ; [28.37410072 39.62589928],0
r1,1,0.376065,0.783526,[47 24] ; [49 18],[49.39130435 21.60869565] ; [46.60869565 20.39130435],0
p9,1,0.399528,0.709747,[40 30] ; [43 24],[42.40875912 27.59124088] ; [40.59124088 26.40875912],0
v1,1,0.41243,0.671784,[24 47] ; [26 38],[26.2962963 44.7037037] ; [23.7037037 40.2962963],0
n5,1,0.421031,0.647435,[27 44] ; [30 37],[29.32608696 41.67391304] ; [27.67391304 39.32608696],0
b5,1,0.42623,0.633075,[37 34] ; [40 28],[39.33093525 31.66906475] ; [37.66906475 30.33093525],0
b2,1,0.434446,0.610909,[12 32] ; [ 8 32],[10.47619048 33.52380952] ; [ 9.52380952 30.47619048],0
b3,1,0.434446,0.610909,[12 32] ; [ 8 32],[10.47619048 33.52380952] ; [ 9.52380952 30.47619048],0
a4,1,0.48387,0.490129,[27 44] ; [22 46],[25.02877698 45.97122302] ; [23.97122302 44.02877698],0
p8,1,0.498019,0.459155,[22 49] ; [17 49],[20.21167883 50.78832117] ; [18.78832117 47.21167883],0
a2,1,0.546297,0.363993,[12 59] ; [ 9 59],[10.72661871 60.27338129] ; [10.27338129 57.72661871],0
p5,1,0.589815,0.290633,[ 2 69] ; [ 3 63],[ 2.59124088 68.40875912] ; [ 2.40875912 63.59124088],0
a5,1,0.605614,0.266612,[44 27] ; [45 23],[45.46043165 25.53956835] ; [43.53956835 24.46043165],0
a3,1,0.629395,0.232882,[46 24] ; [42 26],[44.63768116 25.36231884] ; [43.36231884 24.63768116],0
n1,1,0.644634,0.212732,[ 9 16] ; [11 15],[ 9.80392157 15.19607843] ; [10.19607843 15.80392157],0
