Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p3,1,0.000375,12.652671,[ 9 50] ; [8 5],[13.93055556 45.06944444] ; [3.06944444 9.93055556],1
p7,1,0.001491,10.090193,[11 48] ; [8 5],[15.56944444 43.43055556] ; [3.43055556 9.56944444],0
s6,1,0.001801,9.741939,[24 33] ; [11  1],[28.91304348 28.08695652] ; [6.08695652 5.91304348],0
s5,1,0.008106,7.009804,[11 44] ; [6 4],[14.38461538 40.61538462] ; [2.61538462 7.38461538],0
s4,1,0.020441,5.373824,[13 46] ; [7 6],[16.38888889 42.61111111] ; [3.61111111 9.38888889],0
p1,1,0.025351,4.999717,[ 1 58] ; [ 2 11],[ 2.45833333 56.54166667] ; [ 0.54166667 12.45833333],0
p4,1,0.044025,4.055622,[15 44] ; [7 6],[18.02777778 40.97222222] ; [3.97222222 9.02777778],0
s8,1,0.055863,3.656132,[10 49] ; [5 7],[12.46478873 46.53521127] ; [2.53521127 9.46478873],0
s7,1,0.057058,3.6209,[14 39] ; [7 6],[16.86363636 36.13636364] ; [4.13636364 8.86363636],0
p9,1,0.074934,3.171484,[23 32] ; [9 4],[25.88235294 29.11764706] ; [6.11764706 6.88235294],0
p8,1,0.163691,1.939792,[12 47] ; [5 8],[13.93055556 45.06944444] ; [3.06944444 9.93055556],0
n2,1,0.200602,1.637984,[12 10] ; [5 1],[13.35714286  8.64285714] ; [3.64285714 2.35714286],0
p12,1,0.239801,1.381761,[ 1 57] ; [ 1 12],[ 1.63380282 56.36619718] ; [ 0.36619718 12.63380282],0
r4,1,0.319995,0.988968,[42 17] ; [11  2],[43.43055556 15.56944444] ; [9.56944444 3.43055556],0
d2,1,0.325123,0.968225,[23 36] ; [7 6],[24.58333333 34.41666667] ; [5.41666667 7.58333333],0
n4,1,0.338877,0.914675,[19 40] ; [6 7],[20.48611111 38.51388889] ; [4.51388889 8.48611111],0
p11,1,0.385397,0.753415,[24 35] ; [7 6],[25.40277778 33.59722222] ; [5.59722222 7.40277778],0
b2,1,0.420113,0.65,[ 9 21] ; [4 5],[10. 20.] ; [3. 6.],0
b3,1,0.420113,0.65,[ 9 21] ; [4 5],[10. 20.] ; [3. 6.],0
v4,1,0.440392,0.59526,[44 15] ; [11  2],[45.06944444 13.93055556] ; [9.93055556 3.06944444],0
p10,1,0.441873,0.591415,[24 33] ; [7 6],[25.24285714 31.75714286] ; [5.75714286 7.24285714],0
a6,1,0.451084,0.567927,[25 34] ; [7 6],[26.22222222 32.77777778] ; [5.77777778 7.22222222],0
a8,1,0.482215,0.49385,[ 2 57] ; [ 1 12],[ 2.45833333 56.54166667] ; [ 0.54166667 12.45833333],0
u2,1,0.524967,0.404125,[12 11] ; [4 2],[12.68965517 10.31034483] ; [3.31034483 2.68965517],0
a5,1,0.555667,0.347262,[31 28] ; [8 5],[31.95833333 27.04166667] ; [7.04166667 5.95833333],0
s3,1,0.62807,0.234687,[22 36] ; [4 9],[21.23943662 36.76056338] ; [4.76056338 8.23943662],0
a3,1,0.633222,0.227717,[36 23] ; [7 6],[35.23611111 23.76388889] ; [7.76388889 5.23611111],0
u3,1,0.653188,0.201904,[13 10] ; [4 2],[13.48275862  9.51724138] ; [3.51724138 2.48275862],0
a2,1,0.664801,0.187744,[ 7 52] ; [ 1 12],[ 6.55555556 52.44444444] ; [ 1.44444444 11.55555556],0
v3,1,0.673014,0.178097,[15 40] ; [4 8],[15.59701493 39.40298507] ; [3.40298507 8.59701493],0
d1,1,0.676542,0.174044,[28 31] ; [7 6],[28.68055556 30.31944444] ; [6.31944444 6.68055556],0
d5,1,0.692211,0.156702,[44 15] ; [9 4],[43.43055556 15.56944444] ; [9.56944444 3.43055556],0
v1,1,0.69441,0.154353,[19 39] ; [5 8],[19.6056338 38.3943662] ; [4.3943662 8.6056338],0
b1,1,0.711723,0.136562,[26 33] ; [5 8],[25.40277778 33.59722222] ; [5.59722222 7.40277778],0
b4,1,0.711723,0.136562,[33 26] ; [8 5],[33.59722222 25.40277778] ; [7.40277778 5.59722222],0
r1,1,0.754405,0.097867,[39 20] ; [8 5],[38.51388889 20.48611111] ; [8.48611111 4.51388889],0
n3,1,0.768458,0.086667,[12  8] ; [4 2],[12.30769231  7.69230769] ; [3.69230769 2.30769231],0
n6,1,0.844749,0.038346,[30 29] ; [7 6],[30.31944444 28.68055556] ; [6.68055556 6.31944444],0
s2,1,0.846616,0.037418,[24 34] ; [5 8],[23.69014085 34.30985915] ; [5.30985915 7.69014085],0
n1,1,0.890782,0.018855,[ 8 14] ; [2 4],[ 7.85714286 14.14285714] ; [2.14285714 3.85714286],0
d4,1,0.891015,0.018774,[49 10] ; [11  2],[49.16666667  9.83333333] ; [10.83333333  2.16666667],0
d3,1,0.891015,0.018774,[33 26] ; [7 6],[32.77777778 26.22222222] ; [7.22222222 5.77777778],0
v2,1,0.893418,0.017951,[27 29] ; [6 7],[26.7826087 29.2173913] ; [6.2173913 6.7826087],0
s1,1,0.926397,0.008534,[ 5 54] ; [ 1 12],[ 4.91666667 54.08333333] ; [ 1.08333333 11.91666667],0
u1,1,0.926397,0.008534,[ 5 54] ; [ 1 12],[ 4.91666667 54.08333333] ; [ 1.08333333 11.91666667],0
a4,1,0.936946,0.006258,[22 37] ; [5 8],[22.125 36.875] ; [4.875 8.125],0
b5,1,0.936946,0.006258,[37 22] ; [8 5],[36.875 22.125] ; [8.125 4.875],0
a7,1,0.979559,0.000656,[32 27] ; [7 6],[31.95833333 27.04166667] ; [7.04166667 5.95833333],0
