Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r3,1,0.0,36.394685,[402  10] ; [48 12],[392.79661017  19.20338983] ; [57.20338983  2.79661017],1
p9,1,4e-06,21.141361,[399  13] ; [49 10],[391.88110403  20.11889597] ; [56.11889597  2.88110403],1
r4,1,6e-06,20.563871,[381  32] ; [44 16],[371.08879493  41.91120507] ; [53.91120507  6.08879493],1
n6,1,0.000197,13.86422,[371  38] ; [43 15],[362.58244111  46.41755889] ; [51.41755889  6.58244111],1
p8,1,0.000418,12.450376,[234 172] ; [20 40],[221.29613734 184.70386266] ; [32.70386266 27.29613734],1
v4,1,0.002608,9.063576,[399  10] ; [54  6],[395.04690832  13.95309168] ; [57.95309168  2.04690832],0
a6,1,0.003203,8.688036,[291 121] ; [31 29],[281.06779661 130.93220339] ; [40.93220339 19.06779661],0
v2,1,0.012498,6.238778,[243 154] ; [26 33],[234.19517544 162.80482456] ; [34.80482456 24.19517544],0
a1,1,0.017428,5.652746,[ 14 399] ; [ 6 54],[ 17.46300211 395.53699789] ; [ 2.53699789 57.46300211],0
p2,1,0.018333,5.564012,[366  46] ; [46 13],[360.39065817  51.60934183] ; [51.60934183  7.39065817],0
r2,1,0.019305,5.473662,[391  18] ; [53  7],[387.19829424  21.80170576] ; [56.80170576  3.19829424],0
n4,1,0.021198,5.310448,[324  89] ; [39 21],[316.95348837  96.04651163] ; [46.04651163 13.95348837],0
d2,1,0.033017,4.54489,[179 231] ; [35 25],[186.68085106 223.31914894] ; [27.31914894 32.68085106],0
n5,1,0.049237,3.867239,[318  91] ; [39 20],[311.99358974  97.00641026] ; [45.00641026 13.99358974],0
s5,1,0.055719,3.660423,[144 256] ; [28 29],[150.54704595 249.45295405] ; [21.45295405 35.54704595],0
d4,1,0.087665,2.91673,[340  72] ; [44 16],[335.18644068  76.81355932] ; [48.81355932 11.18644068],0
s7,1,0.089052,2.891428,[201 198] ; [35 21],[206.95384615 192.04615385] ; [29.04615385 26.95384615],0
s2,1,0.095455,2.779894,[212 197] ; [38 22],[218.01705757 190.98294243] ; [31.98294243 28.01705757],0
b3,1,0.106042,2.612231,[101 147] ; [ 7 21],[ 97.04347826 150.95652174] ; [10.95652174 17.04347826],0
b2,1,0.106042,2.612231,[101 147] ; [ 7 21],[ 97.04347826 150.95652174] ; [10.95652174 17.04347826],0
p5,1,0.106762,2.601505,[ 50 360] ; [ 3 56],[ 46.3326226 363.6673774] ; [ 6.6673774 52.3326226],0
a7,1,0.110008,2.554113,[313 100] ; [39 20],[308. 105.] ; [44. 15.],0
d3,1,0.115971,2.470906,[297 115] ; [36 22],[291.90638298 120.09361702] ; [41.09361702 16.90638298],0
d1,1,0.139531,2.183128,[248 165] ; [30 30],[242.73572939 170.26427061] ; [35.26427061 24.73572939],0
p12,1,0.169851,1.884261,[ 44 368] ; [ 3 57],[ 41.02542373 370.97457627] ; [ 5.97457627 54.02542373],0
p7,1,0.189833,1.718916,[266 135] ; [34 25],[261.52173913 139.47826087] ; [38.47826087 20.52173913],0
s1,1,0.192825,1.695901,[  9 398] ; [ 3 56],[ 10.4806867 396.5193133] ; [ 1.5193133 57.4806867],0
v3,1,0.194588,1.682531,[167 229] ; [20 40],[162.39473684 233.60526316] ; [24.60526316 35.39473684],0
a5,1,0.209332,1.576039,[307 106] ; [40 20],[302.98308668 110.01691332] ; [44.01691332 15.98308668],0
d5,1,0.224965,1.472413,[341  71] ; [45 14],[337.64755839  74.35244161] ; [48.35244161 10.64755839],0
n1,1,0.228785,1.448401,[26 56] ; [10 12],[28.38461538 53.61538462] ; [ 7.61538462 14.38461538],0
p4,1,0.23761,1.394717,[258 152] ; [33 27],[253.85106383 156.14893617] ; [37.14893617 22.85106383],0
a8,1,0.298508,1.080848,[ 52 326] ; [ 5 52],[ 49.53103448 328.46896552] ; [ 7.46896552 49.53103448],0
u3,1,0.30328,1.059714,[72 54] ; [10  4],[73.8 52.2] ; [8.2 5.8],0
a3,1,0.383408,0.759745,[287 126] ; [45 15],[289.8858351 123.1141649] ; [42.1141649 17.8858351],0
v1,1,0.386337,0.750439,[231 170] ; [31 29],[227.90021692 173.09978308] ; [34.09978308 25.90021692],0
r1,1,0.45481,0.558636,[332  79] ; [46 14],[329.84713376  81.15286624] ; [48.15286624 11.84713376],0
b5,1,0.473338,0.514173,[254 159] ; [34 26],[251.46723044 161.53276956] ; [36.53276956 23.46723044],0
s8,1,0.478702,0.501818,[185 225] ; [30 30],[187.55319149 222.44680851] ; [27.44680851 32.55319149],0
u1,1,0.480656,0.497375,[ 70 343] ; [ 8 52],[ 68.10570825 344.89429175] ; [ 9.89429175 50.10570825],0
a4,1,0.511252,0.431504,[167 245] ; [27 33],[169.33898305 242.66101695] ; [24.66101695 35.33898305],0
p6,1,0.526105,0.40191,[146 262] ; [24 36],[148.20512821 259.79487179] ; [21.79487179 38.20512821],0
p1,1,0.605368,0.266975,[ 40 372] ; [ 7 52],[ 41.11252654 370.88747346] ; [ 5.88747346 53.11252654],0
p3,1,0.638415,0.220822,[209 203] ; [28 31],[207.31210191 204.68789809] ; [29.68789809 29.31210191],0
b4,1,0.669581,0.182093,[246 167] ; [34 26],[244.4820296 168.5179704] ; [35.5179704 24.4820296],0
n2,1,0.689301,0.159843,[63 19] ; [16  6],[62.28846154 19.71153846] ; [16.71153846  5.28846154],0
s3,1,0.697527,0.151057,[226 180] ; [35 25],[227.39484979 178.60515021] ; [33.60515021 26.39484979],0
a2,1,0.816711,0.053721,[ 88 325] ; [12 48],[ 87.31501057 325.68498943] ; [12.68498943 47.31501057],0
s4,1,0.822048,0.050585,[ 70 338] ; [11 49],[ 70.61538462 337.38461538] ; [10.38461538 49.61538462],0
u2,1,0.882024,0.022024,[74 51] ; [8 6],[73.74100719 51.25899281] ; [8.25899281 5.74100719],0
s6,1,0.946524,0.004499,[288 119] ; [42 17],[288.21888412 118.78111588] ; [41.78111588 17.21888412],0
n3,1,0.966786,0.001734,[60 22] ; [16  6],[59.92307692 22.07692308] ; [16.07692308  5.92307692],0
