Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.000657,11.606003,[26 73] ; [25 20],[35.0625 63.9375] ; [15.9375 29.0625],1
a2,1,0.005737,7.630952,[12 90] ; [14 32],[17.91891892 84.08108108] ; [ 8.08108108 37.91891892],0
r1,1,0.010749,6.506342,[56 46] ; [34 10],[62.87671233 39.12328767] ; [27.12328767 16.87671233],0
a5,1,0.010996,6.465955,[48 54] ; [32 14],[55.13513514 46.86486486] ; [24.86486486 21.13513514],0
a7,1,0.011777,6.344183,[54 47] ; [34 11],[60.87671233 40.12328767] ; [27.12328767 17.87671233],0
r2,1,0.014017,6.036015,[77 24] ; [42  3],[82.32191781 18.67808219] ; [36.67808219  8.32191781],0
d3,1,0.01995,5.416266,[50 52] ; [32 14],[56.51351351 45.48648649] ; [25.48648649 20.51351351],0
r3,1,0.02015,5.398859,[72 29] ; [40  5],[77.47945205 23.52054795] ; [34.52054795 10.47945205],0
b5,1,0.047761,3.918392,[58 44] ; [34 12],[63.40540541 38.59459459] ; [28.59459459 17.40540541],0
a6,1,0.092646,2.827787,[56 46] ; [32 14],[60.64864865 41.35135135] ; [27.35135135 18.64864865],0
b2,1,0.092944,2.822637,[19 49] ; [12 14],[22.42553191 45.57446809] ; [ 8.57446809 17.42553191],0
b3,1,0.092944,2.822637,[19 49] ; [12 14],[22.42553191 45.57446809] ; [ 8.57446809 17.42553191],0
v4,1,0.094202,2.80106,[75 26] ; [39  6],[78.8630137 22.1369863] ; [35.1369863  9.8630137],0
p2,1,0.106813,2.600751,[52 50] ; [30 16],[56.51351351 45.48648649] ; [25.48648649 20.51351351],0
s5,1,0.107515,2.590375,[14 87] ; [ 2 41],[11.22222222 89.77777778] ; [ 4.77777778 38.22222222],0
u1,1,0.107969,2.583706,[ 7 95] ; [ 7 39],[ 9.64864865 92.35135135] ; [ 4.35135135 41.64864865],0
s6,1,0.1084,2.577388,[25 76] ; [17 28],[29.05479452 71.94520548] ; [12.94520548 32.05479452],0
