Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s4,1,0.017307,5.664948,[ 5 46] ; [5 9],[ 7.84615385 43.15384615] ; [ 2.15384615 11.84615385],0
p6,1,0.035367,4.427383,[15 35] ; [8 5],[18.25396825 31.74603175] ; [4.74603175 8.25396825],0
b2,1,0.040778,4.185196,[ 5 24] ; [5 5],[ 7.43589744 21.56410256] ; [2.56410256 7.43589744],0
b3,1,0.040778,4.185196,[ 5 24] ; [5 5],[ 7.43589744 21.56410256] ; [2.56410256 7.43589744],0
v1,1,0.043506,4.075615,[19 31] ; [9 4],[22.22222222 27.77777778] ; [5.77777778 7.22222222],0
p3,1,0.060718,3.517661,[22 29] ; [10  4],[25.10769231 25.89230769] ; [6.89230769 7.10769231],0
a7,1,0.0784,3.097767,[38 13] ; [7 7],[35.30769231 15.69230769] ; [9.69230769 4.30769231],0
s3,1,0.092858,2.824119,[22 29] ; [9 4],[24.703125 26.296875] ; [6.296875 6.703125],0
s8,1,0.104799,2.630952,[17 34] ; [8 6],[19.61538462 31.38461538] ; [5.38461538 8.61538462],0
s6,1,0.109308,2.564192,[28 23] ; [11  3],[30.6 20.4] ; [8.4 5.6],0
p4,1,0.109308,2.564192,[28 23] ; [11  3],[30.6 20.4] ; [8.4 5.6],0
p7,1,0.118117,2.442117,[35 14] ; [12  1],[37.14516129 11.85483871] ; [9.85483871 3.14516129],0
b5,1,0.149289,2.079499,[36 15] ; [7 7],[33.73846154 17.26153846] ; [9.26153846 4.73846154],0
p5,1,0.152898,2.043096,[ 2 49] ; [ 2 12],[ 3.13846154 47.86153846] ; [ 0.86153846 13.13846154],0
v2,1,0.152927,2.04281,[27 20] ; [5 9],[24.6557377 22.3442623] ; [7.3442623 6.6557377],0
s7,1,0.162348,1.952216,[14 33] ; [7 7],[16.18032787 30.81967213] ; [4.81967213 9.18032787],0
r1,1,0.174543,1.843487,[39 12] ; [13  1],[40.8 10.2] ; [11.2  2.8],0
p10,1,0.253979,1.301285,[36 15] ; [12  2],[37.66153846 13.33846154] ; [10.33846154  3.66153846],0
a6,1,0.26859,1.223934,[37 14] ; [8 6],[35.30769231 15.69230769] ; [9.69230769 4.30769231],0
a1,1,0.319958,0.989118,[ 1 50] ; [ 1 13],[ 1.56923077 49.43076923] ; [ 0.43076923 13.56923077],0
d2,1,0.340646,0.908,[15 36] ; [6 8],[16.47692308 34.52307692] ; [4.52307692 9.47692308],0
d5,1,0.378108,0.776844,[38 13] ; [12  2],[39.23076923 11.76923077] ; [10.76923077  3.23076923],0
n1,1,0.390636,0.736961,[3 4] ; [4 2],[3.76923077 3.23076923] ; [3.23076923 2.76923077],0
v3,1,0.425707,0.634507,[17 32] ; [ 3 10],[15.80645161 33.19354839] ; [4.19354839 8.80645161],0
a3,1,0.449419,0.572117,[27 24] ; [9 5],[28.24615385 22.75384615] ; [7.75384615 6.24615385],0
p1,1,0.460713,0.544161,[ 4 47] ; [ 2 12],[ 4.70769231 46.29230769] ; [ 1.29230769 12.70769231],0
d4,1,0.468685,0.525074,[35 16] ; [11  3],[36.09230769 14.90769231] ; [9.90769231 4.09230769],0
s2,1,0.470302,0.521267,[18 33] ; [6 7],[19.125 31.875] ; [4.875 8.125],0
r4,1,0.546213,0.364146,[40 11] ; [12  2],[40.8 10.2] ; [11.2  2.8],0
p9,1,0.554329,0.349619,[36 15] ; [11  3],[36.87692308 14.12307692] ; [10.12307692  3.87692308],0
p11,1,0.554329,0.349619,[36 15] ; [11  3],[36.87692308 14.12307692] ; [10.12307692  3.87692308],0
u2,1,0.557699,0.343704,[16  8] ; [4 1],[16.55172414  7.44827586] ; [3.44827586 1.55172414],0
u1,1,0.610866,0.258915,[ 2 49] ; [ 1 13],[ 2.35384615 48.64615385] ; [ 0.64615385 13.35384615],0
d3,1,0.637732,0.221721,[33 18] ; [10  4],[33.73846154 17.26153846] ; [9.26153846 4.73846154],0
a5,1,0.702719,0.145658,[32 19] ; [8 6],[31.38461538 19.61538462] ; [8.61538462 5.38461538],0
n3,1,0.724939,0.12381,[4 3] ; [4 2],[4.30769231 2.69230769] ; [3.69230769 2.30769231],0
d1,1,0.744502,0.106209,[23 28] ; [7 7],[23.53846154 27.46153846] ; [6.46153846 7.53846154],0
n5,1,0.805407,0.060691,[20 31] ; [6 8],[20.4 30.6] ; [5.6 8.4],0
u3,1,0.825349,0.048696,[15  8] ; [3 2],[14.78571429  8.21428571] ; [3.21428571 1.78571429],0
r2,1,0.87592,0.024381,[42  8] ; [12  2],[42.1875  7.8125] ; [11.8125  2.1875],0
a4,1,0.933862,0.006887,[14 37] ; [ 4 10],[14.12307692 36.87692308] ; [ 3.87692308 10.12307692],0
b4,1,0.948179,0.004224,[26 25] ; [7 7],[25.89230769 25.10769231] ; [7.10769231 6.89230769],0
b1,1,0.948179,0.004224,[26 25] ; [7 7],[25.89230769 25.10769231] ; [7.10769231 6.89230769],0
a2,1,0.957127,0.00289,[ 7 44] ; [ 2 12],[ 7.06153846 43.93846154] ; [ 1.93846154 12.06153846],0
n4,1,0.985042,0.000351,[22 29] ; [6 8],[21.96923077 29.03076923] ; [6.03076923 7.96923077],0
