Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d4,1,0.0,41.092491,[149  22] ; [18 25],[133.44392523  37.55607477] ; [33.55607477  9.44392523],1
d3,1,0.0,27.592951,[131  40] ; [15 28],[116.6635514  54.3364486] ; [29.3364486 13.6635514],1
a5,1,2e-06,22.247384,[134  37] ; [18 25],[121.45794393  49.54205607] ; [30.54205607 12.45794393],1
a4,1,0.000198,13.846944,[74 96] ; [ 5 36],[ 63.6492891 106.3507109] ; [15.3507109 25.6492891],1
a3,1,0.000433,12.382623,[119  52] ; [17 25],[109.18309859  61.81690141] ; [26.81690141 15.18309859],1
d2,1,0.000788,11.268743,[80 91] ; [ 8 35],[ 70.31775701 100.68224299] ; [17.68224299 25.31775701],1
a7,1,0.006379,7.440129,[131  40] ; [24 19],[123.85514019  47.14485981] ; [31.14485981 11.85514019],0
a2,1,0.008242,6.980154,[ 38 133] ; [ 2 41],[ 31.96261682 139.03738318] ; [ 8.03738318 34.96261682],0
p4,1,0.009279,6.76825,[107  64] ; [17 25],[99.54929577 71.45070423] ; [24.45070423 17.54929577],0
p2,1,0.032583,4.567559,[145  24] ; [31 12],[140.30188679  28.69811321] ; [35.69811321  7.30188679],0
u1,1,0.040382,4.201783,[ 29 142] ; [ 2 41],[ 24.77102804 146.22897196] ; [ 6.22897196 36.77102804],0
v2,1,0.069658,3.291063,[95 71] ; [17 24],[89.81642512 76.18357488] ; [22.18357488 18.81642512],0
b5,1,0.100536,2.697016,[107  64] ; [21 22],[102.28037383  68.71962617] ; [25.71962617 17.28037383],0
n4,1,0.132971,2.257473,[134  37] ; [29 14],[130.24766355  40.75233645] ; [32.75233645 10.24766355],0
n6,1,0.133107,2.25589,[144  27] ; [32 11],[140.63551402  30.36448598] ; [35.36448598  7.63551402],0
a8,1,0.1537,2.035137,[ 25 127] ; [ 3 37],[ 22.16666667 129.83333333] ; [ 5.83333333 34.16666667],0
r1,1,0.158087,1.992433,[139  31] ; [31 12],[135.68075117  34.31924883] ; [34.31924883  8.68075117],0
p10,1,0.23742,1.395849,[136  31] ; [30 11],[133.27884615  33.72115385] ; [32.72115385  8.27884615],0
p12,1,0.25654,1.287332,[ 11 158] ; [ 5 38],[ 12.75471698 156.24528302] ; [ 3.24528302 39.75471698],0
p7,1,0.269954,1.216981,[110  56] ; [24 18],[106.94230769  59.05769231] ; [27.05769231 14.94230769],0
r3,1,0.321588,0.982478,[162   9] ; [39  4],[160.61214953  10.38785047] ; [40.38785047  2.61214953],0
p1,1,0.326656,0.962109,[  9 161] ; [ 4 39],[ 10.37558685 159.62441315] ; [ 2.62441315 40.37558685],0
a1,1,0.349768,0.874299,[ 10 161] ; [ 1 42],[  8.78971963 162.21028037] ; [ 2.21028037 40.78971963],0
u3,1,0.365821,0.81781,[31 20] ; [13 13],[29.14285714 21.85714286] ; [14.85714286 11.14285714],0
p8,1,0.367137,0.813331,[90 76] ; [20 23],[87.36842105 78.63157895] ; [22.63157895 20.36842105],0
b4,1,0.375903,0.784059,[108  63] ; [24 19],[105.47663551  65.52336449] ; [26.52336449 16.47663551],0
p9,1,0.38183,0.764803,[143  26] ; [34  9],[141.0990566  27.9009434] ; [35.9009434  7.0990566],0
v1,1,0.385496,0.753101,[92 75] ; [20 22],[89.49282297 77.50717703] ; [22.50717703 19.49282297],0
n5,1,0.410246,0.678089,[129  41] ; [30 13],[126.90140845  43.09859155] ; [32.09859155 10.90140845],0
s3,1,0.419062,0.652945,[ 53 115] ; [16 26],[ 55.2 112.8] ; [13.8 28.2],0
p5,1,0.435041,0.609327,[ 20 149] ; [ 7 36],[ 21.52358491 147.47641509] ; [ 5.47641509 37.52358491],0
r4,1,0.44767,0.576543,[154  17] ; [37  6],[152.62149533  18.37850467] ; [38.37850467  4.62149533],0
p3,1,0.453141,0.562783,[86 84] ; [19 24],[83.8028169 86.1971831] ; [21.1971831 21.8028169],0
n1,1,0.48345,0.491071,[17 27] ; [3 8],[16. 28.] ; [4. 7.],0
u4,1,0.564374,0.332188,[  2 169] ; [ 1 42],[  2.39719626 168.60280374] ; [ 0.60280374 42.39719626],0
v4,1,0.569231,0.323971,[158  12] ; [41  2],[158.82629108  11.17370892] ; [40.17370892  2.82629108],0
s8,1,0.632335,0.228908,[ 62 108] ; [14 29],[ 60.657277 109.342723] ; [15.342723 27.657277],0
b2,1,0.674381,0.17652,[35 70] ; [ 8 13],[35.83333333 69.16666667] ; [ 7.16666667 13.83333333],0
b3,1,0.674381,0.17652,[35 70] ; [ 8 13],[35.83333333 69.16666667] ; [ 7.16666667 13.83333333],0
n2,1,0.680381,0.169697,[32 12] ; [8 4],[31.42857143 12.57142857] ; [8.57142857 3.42857143],0
v3,1,0.680634,0.169413,[ 61 105] ; [14 28],[ 59.85576923 106.14423077] ; [15.14423077 26.85576923],0
u2,1,0.711803,0.136483,[31 21] ; [16  9],[31.74025974 20.25974026] ; [15.25974026  9.74025974],0
n3,1,0.714402,0.13392,[31 12] ; [8 4],[30.49090909 12.50909091] ; [8.50909091 3.49090909],0
s4,1,0.730615,0.118548,[ 24 145] ; [ 7 36],[ 24.71226415 144.28773585] ; [ 6.28773585 36.71226415],0
s7,1,0.73192,0.117356,[ 60 106] ; [16 25],[ 60.9468599 105.0531401] ; [15.0531401 25.9468599],0
p6,1,0.739776,0.110324,[ 54 115] ; [12 29],[ 53.11428571 115.88571429] ; [12.88571429 28.11428571],0
r2,1,0.744865,0.105896,[154  13] ; [39  4],[153.48095238  13.51904762] ; [39.51904762  3.48095238],0
p11,1,0.753232,0.098835,[135  36] ; [33 10],[134.24299065  36.75700935] ; [33.75700935  9.24299065],0
s1,1,0.792665,0.069091,[  3 167] ; [ 1 41],[  3.20754717 166.79245283] ; [ 0.79245283 41.20754717],0
b1,1,0.794966,0.067531,[ 60 111] ; [16 27],[ 60.72897196 110.27102804] ; [15.27102804 27.72897196],0
s5,1,0.799531,0.064492,[ 45 124] ; [12 30],[ 45.65402844 123.34597156] ; [11.34597156 30.65402844],0
a6,1,0.843291,0.03908,[118  53] ; [29 14],[117.46261682  53.53738318] ; [29.53738318 13.46261682],0
