Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p3,1,0.0,60.436859,[64 34] ; [ 20 111],[35.94759825 62.05240175] ; [48.05240175 82.94759825],1
p7,1,4e-06,21.074507,[69 27] ; [52 75],[52.0896861 43.9103139] ; [68.9103139 58.0896861],1
p8,1,5.1e-05,16.410274,[57 40] ; [41 88],[42.0619469 54.9380531] ; [55.9380531 73.0619469],1
p6,1,6.9e-05,15.839161,[39 59] ; [ 21 108],[25.9030837 72.0969163] ; [34.0969163 94.9030837],1
p2,1,0.000196,13.868856,[83 15] ; [81 49],[70.49122807 27.50877193] ; [93.50877193 36.49122807],1
p5,1,0.000305,13.038114,[15 82] ; [  3 126],[ 7.72566372 89.27433628] ; [ 10.27433628 118.72566372],1
s6,1,0.000341,12.830969,[63 33] ; [54 76],[49.69911504 46.30088496] ; [67.30088496 62.69911504],1
s7,1,0.000509,12.082879,[43 51] ; [29 95],[31.04587156 62.95412844] ; [40.95412844 83.04587156],1
p10,1,0.001051,10.735821,[74 23] ; [70 57],[62.35714286 34.64285714] ; [81.64285714 45.35714286],0
s8,1,0.00568,7.649232,[32 66] ; [ 22 108],[23.21052632 74.78947368] ; [30.78947368 99.21052632],0
a5,1,0.010003,6.634372,[58 40] ; [55 76],[48.3580786 49.6419214] ; [64.6419214 66.3580786],0
p9,1,0.021543,5.282296,[75 23] ; [77 47],[67.0990991 30.9009009] ; [84.9009009 39.0990991],0
n6,1,0.029134,4.759691,[79 19] ; [88 42],[71.78070175 26.21929825] ; [95.21929825 34.78070175],0
r3,1,0.034997,4.445337,[89  9] ; [105  25],[83.38596491 14.61403509] ; [110.61403509  19.38596491],0
a6,1,0.047025,3.94448,[63 35] ; [67 64],[55.63318777 42.36681223] ; [74.36681223 56.63318777],0
s3,1,0.047109,3.94149,[52 45] ; [52 77],[44.63716814 52.36283186] ; [59.36283186 69.63716814],0
v4,1,0.05009,3.838444,[90  8] ; [107  22],[85.04845815 12.95154185] ; [111.95154185  17.04845815],0
r1,1,0.052148,3.771005,[67 31] ; [73 58],[59.91266376 38.08733624] ; [80.08733624 50.91266376],0
r4,1,0.056346,3.641803,[79 19] ; [91 40],[72.7510917 25.2489083] ; [97.2489083 33.7510917],0
s5,1,0.062489,3.470069,[29 66] ; [ 25 102],[23.10810811 71.89189189] ; [30.89189189 96.10810811],0
d3,1,0.065639,3.388846,[42 56] ; [40 89],[35.40088106 62.59911894] ; [46.59911894 82.40088106],0
a4,1,0.073278,3.208029,[26 72] ; [ 22 109],[20.54148472 77.45851528] ; [ 27.45851528 103.54148472],0
s2,1,0.078674,3.092074,[42 56] ; [41 89],[35.6754386 62.3245614] ; [47.3245614 82.6754386],0
u2,1,0.093315,2.816232,[26 20] ; [28 41],[21.6 24.4] ; [32.4 36.6],0
n5,1,0.11599,2.470653,[68 29] ; [78 52],[62.3876652 34.6123348] ; [83.6123348 46.3876652],0
p11,1,0.133136,2.255554,[72 26] ; [84 47],[66.75982533 31.24017467] ; [89.24017467 41.75982533],0
v3,1,0.143301,2.142154,[26 69] ; [ 24 102],[21.49321267 73.50678733] ; [28.50678733 97.49321267],0
a7,1,0.14961,2.076224,[65 33] ; [74 56],[59.74561404 38.25438596] ; [79.25438596 50.74561404],0
p1,1,0.178419,1.810743,[ 9 89] ; [  6 122],[ 6.50442478 91.49557522] ; [  8.49557522 119.50442478],0
v2,1,0.215244,1.535801,[35 59] ; [36 87],[30.75576037 63.24423963] ; [40.24423963 82.75576037],0
u3,1,0.263714,1.249156,[21 23] ; [26 44],[18.14035088 25.85964912] ; [28.85964912 41.14035088],0
d5,1,0.339449,0.912511,[53 45] ; [62 68],[49.42982456 48.57017544] ; [65.57017544 64.42982456],0
n1,1,0.374562,0.788475,[11 15] ; [15 32],[ 9.26027397 16.73972603] ; [16.73972603 30.26027397],0
r2,1,0.379495,0.772336,[82 15] ; [104  26],[79.48017621 17.51982379] ; [106.51982379  23.48017621],0
a1,1,0.403038,0.699245,[ 3 95] ; [  7 124],[ 4.27947598 93.72052402] ; [  5.72052402 125.27947598],0
p12,1,0.427159,0.630535,[ 6 92] ; [  5 125],[ 4.72807018 93.27192982] ; [  6.27192982 123.72807018],0
a3,1,0.444134,0.585578,[51 47] ; [61 69],[48.14035088 49.85964912] ; [63.85964912 66.14035088],0
s4,1,0.453755,0.561255,[16 80] ; [ 27 104],[18.18502203 77.81497797] ; [ 24.81497797 106.18502203],0
b5,1,0.504442,0.445579,[48 50] ; [70 61],[50.49781659 47.50218341] ; [67.50218341 63.49781659],0
n4,1,0.511364,0.431275,[64 34] ; [80 51],[61.62445415 36.37554585] ; [82.37554585 48.62445415],0
a8,1,0.696715,0.151912,[11 80] ; [ 13 112],[10.11111111 80.88888889] ; [ 13.88888889 111.11111111],0
a2,1,0.717746,0.130663,[ 3 95] ; [  3 128],[ 2.56768559 95.43231441] ; [  3.43231441 127.56768559],0
n3,1,0.744191,0.106477,[19  8] ; [30 15],[18.375  8.625] ; [30.625 14.375],0
b4,1,0.804622,0.061192,[53 45] ; [73 58],[53.92139738 44.07860262] ; [72.07860262 58.92139738],0
b1,1,0.804622,0.061192,[45 53] ; [58 73],[44.07860262 53.92139738] ; [58.92139738 72.07860262],0
d4,1,0.832434,0.044766,[53 45] ; [69 62],[52.20960699 45.79039301] ; [69.79039301 61.20960699],0
b2,1,0.833075,0.04442,[13 33] ; [18 50],[12.50877193 33.49122807] ; [18.49122807 49.50877193],0
b3,1,0.833075,0.04442,[13 33] ; [18 50],[12.50877193 33.49122807] ; [18.49122807 49.50877193],0
s1,1,0.845523,0.03796,[ 4 94] ; [  6 124],[ 4.29824561 93.70175439] ; [  5.70175439 124.29824561],0
n2,1,0.856401,0.032746,[19  8] ; [34 13],[19.33783784  7.66216216] ; [33.66216216 13.33783784],0
