Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p1,1,0.0,40.046871,[ 23 341] ; [19 38],[ 36.31353919 327.68646081] ; [ 5.68646081 51.31353919],1
p12,1,0.0,30.297892,[ 30 335] ; [19 38],[ 42.38151659 322.61848341] ; [ 6.61848341 50.38151659],1
p8,1,0.0,29.900398,[177 185] ; [50  7],[196.11933174 165.88066826] ; [30.88066826 26.11933174],1
p6,1,2e-06,22.366393,[143 219] ; [41 15],[159.3492823 202.6507177] ; [24.6507177 31.3492823],1
p4,1,4e-06,21.508151,[224 142] ; [52  4],[239.37440758 126.62559242] ; [36.62559242 19.37440758],1
s5,1,1.5e-05,18.755822,[160 192] ; [41 12],[174.6962963 177.3037037] ; [26.3037037 26.6962963],1
p3,1,4.8e-05,16.544446,[181 185] ; [44 12],[195.14218009 170.85781991] ; [29.85781991 26.14218009],1
a1,1,6e-05,16.101592,[ 15 352] ; [10 47],[ 21.63915094 345.36084906] ; [ 3.36084906 53.63915094],1
v1,1,0.001249,10.416693,[199 158] ; [44 12],[210.05084746 146.94915254] ; [32.94915254 23.05084746],0
n5,1,0.001455,10.135341,[278  87] ; [54  3],[287.1563981  77.8436019] ; [44.8436019 12.1563981],0
n4,1,0.002317,9.280145,[282  83] ; [54  3],[290.61611374  74.38388626] ; [45.38388626 11.61611374],0
s7,1,0.006251,7.476475,[237 113] ; [48  8],[245.68965517 104.31034483] ; [39.31034483 16.68965517],0
v3,1,0.007468,7.156727,[146 205] ; [34 22],[155.23341523 195.76658477] ; [24.76658477 31.23341523],0
n6,1,0.009714,6.686592,[313  51] ; [55  1],[318.93333333  45.06666667] ; [49.06666667  6.93333333],0
b5,1,0.012734,6.205708,[231 136] ; [26 31],[222.4504717 144.5495283] ; [34.5495283 22.4504717],0
p7,1,0.013269,6.132924,[230 124] ; [45 10],[238.0195599 115.9804401] ; [36.9804401 18.0195599],0
s6,1,0.014063,6.030182,[313  47] ; [55  1],[318.46153846  41.53846154] ; [49.53846154  6.46153846],0
u4,1,0.021488,5.286782,[ 10 357] ; [ 5 52],[ 12.98349057 354.01650943] ; [ 2.01650943 54.98349057],0
s1,1,0.040715,4.187837,[ 15 346] ; [ 6 51],[ 18.13636364 342.86363636] ; [ 2.86363636 54.13636364],0
n3,1,0.042205,4.126961,[61 16] ; [5 5],[58.4137931 18.5862069] ; [7.5862069 2.4137931],0
s8,1,0.042476,4.116123,[223 143] ; [42 14],[229.83412322 136.16587678] ; [35.16587678 20.83412322],0
r2,1,0.080575,3.053261,[363   3] ; [55  2],[361.67375887   4.32624113] ; [56.32624113  0.67375887],0
n1,1,0.086771,2.933277,[31 44] ; [7 3],[33.52941176 41.47058824] ; [4.47058824 5.52941176],0
