Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.006615,7.374545,[22  5] ; [3 6],[18.75  8.25] ; [6.25 2.75],0
a6,1,0.01222,6.278638,[11 16] ; [8 1],[14.25 12.75] ; [4.75 4.25],0
r1,1,0.071387,3.250836,[15 12] ; [8 1],[17.25  9.75] ; [5.75 3.25],0
a5,1,0.078983,3.085714,[ 9 18] ; [6 3],[11.25 15.75] ; [3.75 5.25],0
s8,1,0.10247,2.666667,[11 16] ; [1 8],[ 9. 18.] ; [3. 6.],0
s5,1,0.106948,2.59875,[11 14] ; [1 7],[ 9.09090909 15.90909091] ; [2.90909091 5.09090909],0
b5,1,0.121335,2.4,[13 14] ; [7 2],[15. 12.] ; [5. 4.],0
n6,1,0.121335,2.4,[24  3] ; [6 3],[22.5  4.5] ; [7.5 1.5],0
v3,1,0.134842,2.235853,[ 3 23] ; [3 6],[ 4.45714286 21.54285714] ; [1.54285714 7.45714286],0
u3,1,0.156582,2.006932,[7 9] ; [4 1],[8.38095238 7.61904762] ; [2.61904762 2.38095238],0
a7,1,0.180553,1.793068,[13 14] ; [6 2],[14.65714286 12.34285714] ; [4.34285714 3.65714286],0
s7,1,0.207596,1.58811,[15 11] ; [3 6],[13.37142857 12.62857143] ; [4.62857143 4.37142857],0
p7,1,0.236289,1.402597,[18  9] ; [4 5],[16.5 10.5] ; [5.5 3.5],0
d3,1,0.28637,1.136608,[ 8 19] ; [4 4],[ 9.25714286 17.74285714] ; [2.74285714 5.25714286],0
p5,1,0.400814,0.705882,[ 1 26] ; [1 8],[ 1.5 25.5] ; [0.5 8.5],0
v2,1,0.418741,0.653846,[ 5 20] ; [3 6],[ 5.88235294 19.11764706] ; [2.11764706 6.88235294],0
p8,1,0.438578,0.6,[13 14] ; [3 6],[12. 15.] ; [4. 5.],0
p9,1,0.530869,0.392727,[18  9] ; [7 2],[18.75  8.25] ; [6.25 2.75],0
s3,1,0.654865,0.199821,[16  9] ; [5 4],[15.44117647  9.55882353] ; [5.55882353 3.44117647],0
p10,1,0.667436,0.184615,[19  8] ; [7 2],[19.5  7.5] ; [6.5 2.5],0
p2,1,0.667436,0.184615,[20  7] ; [6 3],[19.5  7.5] ; [6.5 2.5],0
v1,1,0.693012,0.155844,[10 17] ; [4 5],[10.5 16.5] ; [3.5 5.5],0
b4,1,0.700311,0.148148,[14 13] ; [4 5],[13.5 13.5] ; [4.5 4.5],0
p12,1,0.727724,0.121212,[ 2 25] ; [1 8],[ 2.25 24.75] ; [0.75 8.25],0
p1,1,0.780826,0.077419,[ 4 23] ; [1 8],[ 3.75 23.25] ; [1.25 7.75],0
d5,1,0.781745,0.076754,[12 15] ; [4 4],[12.34285714 14.65714286] ; [3.65714286 4.34285714],0
p6,1,0.807903,0.059113,[ 5 22] ; [2 7],[ 5.25 21.75] ; [1.75 7.25],0
p11,1,0.834532,0.043636,[19  8] ; [6 3],[18.75  8.25] ; [6.25 2.75],0
b1,1,0.834532,0.043636,[ 8 19] ; [3 6],[ 8.25 18.75] ; [2.75 6.25],0
p3,1,0.841219,0.040134,[10 17] ; [3 6],[ 9.75 17.25] ; [3.25 5.75],0
a3,1,0.845252,0.038095,[11 16] ; [4 5],[11.25 15.75] ; [3.75 5.25],0
v4,1,0.869467,0.027006,[23  4] ; [7 1],[23.14285714  3.85714286] ; [6.85714286 1.14285714],0
s2,1,0.899765,0.015865,[15 10] ; [5 3],[15.15151515  9.84848485] ; [4.84848485 3.15151515],0
u2,1,0.919964,0.010096,[ 6 10] ; [2 3],[6.0952381 9.9047619] ; [1.9047619 3.0952381],0
s6,1,0.95419,0.0033,[19  6] ; [6 2],[18.93939394  6.06060606] ; [6.06060606 1.93939394],0
p4,1,1.0,0.0,[12 15] ; [4 5],[12. 15.] ; [4. 5.],0
