Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p8,1,0.0,63.326181,[ 35 100] ; [195  95],[73.05882353 61.94117647] ; [156.94117647 133.05882353],1
p6,1,0.0,43.285748,[ 25 111] ; [150 138],[56.13207547 79.86792453] ; [118.86792453 169.13207547],1
p4,1,0.0,25.684403,[64 72] ; [209  80],[87.36 48.64] ; [185.64 103.36],1
p3,1,5e-06,20.9088,[54 82] ; [183 106],[75.84 60.16] ; [161.16 127.84],1
p2,1,0.000776,11.298615,[108  28] ; [264  26],[118.76056338  17.23943662] ; [253.23943662  36.76056338],1
s7,1,0.0009,11.022466,[73 58] ; [203  78],[87.75728155 43.24271845] ; [188.24271845  92.75728155],1
s5,1,0.002766,8.955835,[41 83] ; [137 142],[54.76923077 69.23076923] ; [123.23076923 155.76923077],0
p11,1,0.005377,7.748131,[100  36] ; [246  44],[110.4600939  25.5399061] ; [235.5399061  54.4600939],0
a1,1,0.010708,6.513134,[  2 134] ; [ 22 268],[  7.66197183 128.33802817] ; [ 16.33802817 273.66197183],0
n5,1,0.014845,5.934722,[99 37] ; [239  49],[108.41509434  27.58490566] ; [229.58490566  58.41509434],0
p5,1,0.031785,4.610051,[ 11 122] ; [ 46 242],[ 18.00712589 114.99287411] ; [ 38.99287411 249.00712589],0
v3,1,0.034559,4.466815,[43 84] ; [126 154],[52.73464373 74.26535627] ; [116.26535627 163.73464373],0
v1,1,0.044605,4.033514,[62 66] ; [166 115],[71.35452323 56.64547677] ; [156.64547677 124.35452323],0
r1,1,0.044728,4.028869,[103  32] ; [243  45],[110.42553191  24.57446809] ; [235.57446809  52.42553191],0
r3,1,0.048053,3.908129,[129   7] ; [283   5],[132.1509434   3.8490566] ; [279.8490566   8.1509434],0
b5,1,0.068518,3.31817,[90 46] ; [165 125],[81.4084507 54.5915493] ; [173.5915493 116.4084507],0
s8,1,0.070315,3.27565,[74 61] ; [185 104],[82.46462264 52.53537736] ; [176.53537736 112.46462264],0
a8,1,0.07239,3.22797,[ 15 114] ; [ 51 221],[ 21.2319202 107.7680798] ; [ 44.7680798 227.2319202],0
n6,1,0.083343,2.998465,[113  23] ; [254  31],[118.55581948  17.44418052] ; [248.44418052  36.55581948],0
v2,1,0.094387,2.797913,[67 61] ; [170 108],[74.71921182 53.28078818] ; [162.28078818 115.71921182],0
n4,1,0.111166,2.537562,[104  32] ; [239  49],[110.01886792  25.98113208] ; [232.98113208  55.01886792],0
b1,1,0.112753,2.515205,[44 92] ; [117 173],[51.39906103 84.60093897] ; [109.60093897 180.39906103],0
a3,1,0.126163,2.33909,[97 39] ; [225  63],[103.28301887  32.71698113] ; [218.71698113  69.28301887],0
b4,1,0.146792,2.105279,[87 49] ; [164 126],[80.1314554 55.8685446] ; [170.8685446 119.1314554],0
d3,1,0.177787,1.816025,[90 46] ; [209  79],[95.90566038 40.09433962] ; [203.09433962  84.90566038],0
n1,1,0.183277,1.770848,[20 19] ; [19 32],[16.9 22.1] ; [22.1 28.9],0
a5,1,0.214855,1.53841,[97 39] ; [223  67],[102.15962441  33.84037559] ; [217.84037559  72.15962441],0
r4,1,0.227698,1.455182,[122  14] ; [270  20],[125.14553991  10.85446009] ; [266.85446009  23.14553991],0
p10,1,0.259197,1.273039,[120  16] ; [264  24],[123.16981132  12.83018868] ; [260.83018868  27.16981132],0
a2,1,0.261523,1.260677,[ 31 105] ; [ 81 209],[ 35.75586854 100.24413146] ; [ 76.24413146 213.75586854],0
s6,1,0.266447,1.234949,[111  23] ; [246  37],[114.71942446  19.28057554] ; [242.28057554  40.71942446],0
a7,1,0.26905,1.221585,[103  33] ; [204  85],[98.24 37.76] ; [208.76  80.24],0
d5,1,0.292429,1.108405,[107  29] ; [238  49],[110.92198582  25.07801418] ; [234.07801418  52.92198582],0
a4,1,0.317126,1.000764,[60 76] ; [143 147],[64.80751174 71.19248826] ; [138.19248826 151.80751174],0
u3,1,0.338372,0.91659,[26 13] ; [36 27],[23.70588235 15.29411765] ; [38.29411765 24.70588235],0
n3,1,0.357122,0.847989,[29 10] ; [42  9],[30.76666667  8.23333333] ; [40.23333333 10.76666667],0
n2,1,0.391902,0.733032,[31  8] ; [44  7],[32.5  6.5] ; [42.5  8.5],0
a6,1,0.463232,0.538075,[88 48] ; [196  91],[91.30969267 44.69030733] ; [192.69030733  94.30969267],0
b2,1,0.465507,0.532621,[26 46] ; [ 78 112],[28.58015267 43.41984733] ; [ 75.41984733 114.58015267],0
b3,1,0.465507,0.532621,[26 46] ; [ 78 112],[28.58015267 43.41984733] ; [ 75.41984733 114.58015267],0
r2,1,0.473622,0.513513,[132   3] ; [274  10],[130.81145585   4.18854415] ; [275.18854415   8.81145585],0
s4,1,0.526455,0.401229,[ 27 109] ; [ 65 223],[ 29.50943396 106.49056604] ; [ 62.49056604 225.50943396],0
v4,1,0.526812,0.400537,[129   7] ; [277  11],[130.22641509   5.77358491] ; [275.77358491  12.22641509],0
d2,1,0.659843,0.193715,[73 63] ; [148 140],[70.88679245 65.11320755] ; [150.11320755 137.88679245],0
p12,1,0.666056,0.18625,[ 18 118] ; [ 34 255],[ 16.64 119.36] ; [ 35.36 253.64],0
d4,1,0.67928,0.170938,[114  22] ; [245  42],[115.42316785  20.57683215] ; [243.57683215  43.42316785],0
s2,1,0.697611,0.150969,[109  27] ; [237  53],[110.4600939  25.5399061] ; [235.5399061  54.4600939],0
s1,1,0.754991,0.097384,[  6 129] ; [ 11 278],[  5.41273585 129.58726415] ; [ 11.58726415 277.41273585],0
d1,1,0.756481,0.096165,[87 49] ; [181 109],[85.55868545 50.44131455] ; [182.44131455 107.55868545],0
u1,1,0.896105,0.017052,[ 26 110] ; [ 57 233],[ 26.49765258 109.50234742] ; [ 56.50234742 233.49765258],0
u4,1,0.905174,0.014191,[  5 131] ; [ 10 280],[  4.78873239 131.21126761] ; [ 10.21126761 279.78873239],0
p1,1,0.966287,0.001786,[ 13 123] ; [ 28 261],[ 13.12 122.88] ; [ 27.88 261.12],0
u2,1,0.97715,0.00082,[21 17] ; [35 28],[21.06930693 16.93069307] ; [34.93069307 28.06930693],0
