Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,79.900036,[337  22] ; [21 22],[319.70646766  39.29353234] ; [38.29353234  4.70646766],1
n6,1,0.000208,13.761536,[317  41] ; [30 14],[309.0199005  48.9800995] ; [37.9800995  6.0199005],1
s6,1,0.000416,12.457574,[307  48] ; [29 15],[298.94736842  56.05263158] ; [37.05263158  6.94736842],1
b1,1,0.004002,8.282891,[125 236] ; [25 19],[133.7037037 227.2962963] ; [16.2962963 27.7037037],0
p8,1,0.004591,8.034043,[210 147] ; [16 28],[201.20199501 155.79800499] ; [24.79800499 19.20199501],0
s8,1,0.005353,7.7561,[225 134] ; [18 26],[216.46898263 142.53101737] ; [26.53101737 17.46898263],0
d4,1,0.005809,7.608609,[310  49] ; [31 13],[303.76923077  55.23076923] ; [37.23076923  6.76923077],0
p3,1,0.00603,7.541222,[205 155] ; [15 28],[196.52605459 163.47394541] ; [23.47394541 19.52605459],0
d1,1,0.009233,6.777132,[229 132] ; [19 25],[221.05679012 139.94320988] ; [26.94320988 17.05679012],0
p2,1,0.011212,6.431349,[318  41] ; [33 11],[312.67741935  46.32258065] ; [38.32258065  5.67741935],0
v2,1,0.017981,5.597964,[205 139] ; [17 25],[197.84455959 146.15544041] ; [24.15544041 17.84455959],0
s2,1,0.020701,5.351798,[292  69] ; [29 15],[286.12592593  74.87407407] ; [34.87407407  9.12592593],0
v1,1,0.030081,4.704683,[200 144] ; [18 26],[193.27835052 150.72164948] ; [24.72164948 19.27835052],0
a4,1,0.03028,4.693339,[172 189] ; [13 30],[165.30940594 195.69059406] ; [19.69059406 23.30940594],0
s5,1,0.030337,4.690092,[151 195] ; [11 31],[144.46391753 201.53608247] ; [17.53608247 24.46391753],0
n5,1,0.030581,4.676304,[294  65] ; [30 14],[288.62531017  70.37468983] ; [35.37468983  8.62531017],0
s1,1,0.037352,4.334302,[ 11 347] ; [ 4 38],[ 13.425 344.575] ; [ 1.575 40.425],0
a2,1,0.06646,3.368365,[ 95 266] ; [ 6 38],[ 90.02716049 270.97283951] ; [10.97283951 33.02716049],0
p5,1,0.076258,3.142907,[ 50 305] ; [ 2 42],[ 46.26566416 308.73433584] ; [ 5.73433584 38.26566416],0
a5,1,0.094244,2.800338,[272  89] ; [28 16],[267.40740741  93.59259259] ; [32.59259259 11.40740741],0
d3,1,0.101137,2.687516,[256 104] ; [26 18],[251.28712871 108.71287129] ; [30.71287129 13.28712871],0
p4,1,0.111787,2.528771,[231 127] ; [23 21],[226.19900498 131.80099502] ; [27.80099502 16.19900498],0
v3,1,0.113809,2.500515,[153 192] ; [14 30],[148.11053985 196.88946015] ; [18.88946015 25.11053985],0
s7,1,0.128459,2.311028,[235 118] ; [23 19],[230.56708861 122.43291139] ; [27.43291139 14.56708861],0
d2,1,0.135481,2.228554,[182 178] ; [17 27],[177.32673267 182.67326733] ; [21.67326733 22.32673267],0
p6,1,0.152208,2.049987,[148 208] ; [13 30],[143.64912281 212.35087719] ; [17.35087719 25.64912281],0
r4,1,0.158694,1.986625,[334  27] ; [38  6],[331.58518519  29.41481481] ; [40.41481481  3.58518519],0
u1,1,0.195628,1.674713,[ 70 291] ; [ 5 39],[ 66.85185185 294.14814815] ; [ 8.14814815 35.85185185],0
r2,1,0.204262,1.611639,[345  11] ; [41  3],[343.54  12.46] ; [42.46  1.54],0
b3,1,0.20883,1.579518,[ 95 138] ; [ 9 22],[ 91.78787879 141.21212121] ; [12.21212121 18.78787879],0
b2,1,0.20883,1.579518,[ 95 138] ; [ 9 22],[ 91.78787879 141.21212121] ; [12.21212121 18.78787879],0
p7,1,0.219078,1.510401,[246 100] ; [26 16],[242.55670103 103.44329897] ; [29.44329897 12.55670103],0
v4,1,0.236586,1.400821,[346  12] ; [40  3],[344.6084788  13.3915212] ; [41.3915212  1.6084788],0
d5,1,0.269861,1.217453,[294  65] ; [33 11],[291.29776675  67.70223325] ; [35.70223325  8.29776675],0
a7,1,0.305707,1.049132,[256 104] ; [28 16],[253.06930693 106.93069307] ; [30.93069307 13.06930693],0
a1,1,0.327399,0.959159,[ 21 340] ; [ 1 43],[ 19.60987654 341.39012346] ; [ 2.39012346 41.60987654],0
r3,1,0.349121,0.876649,[352   8] ; [42  2],[351.08910891   8.91089109] ; [42.91089109  1.08910891],0
a8,1,0.371596,0.798319,[ 52 288] ; [ 4 36],[ 50.10526316 289.89473684] ; [ 5.89473684 34.10526316],0
p1,1,0.377508,0.778802,[ 30 329] ; [ 2 42],[ 28.50620347 330.49379653] ; [ 3.49379653 40.50620347],0
a3,1,0.410235,0.678121,[274  86] ; [31 13],[271.78217822  88.21782178] ; [33.21782178 10.78217822],0
b4,1,0.416282,0.660787,[215 146] ; [29 15],[217.49135802 143.50864198] ; [26.50864198 17.49135802],0
n4,1,0.417883,0.656261,[297  64] ; [34 10],[295.03950617  65.96049383] ; [35.96049383  8.03950617],0
n1,1,0.44138,0.592693,[26 36] ; [5 4],[27.07042254 34.92957746] ; [3.92957746 5.07042254],0
n3,1,0.519912,0.414069,[45 17] ; [9 2],[45.8630137 16.1369863] ; [8.1369863 2.8630137],0
u2,1,0.597428,0.278893,[53 33] ; [9 4],[53.85858586 32.14141414] ; [8.14141414 4.85858586],0
r1,1,0.634851,0.22554,[296  63] ; [35  9],[294.86104218  64.13895782] ; [36.13895782  7.86104218],0
u3,1,0.673575,0.177449,[55 32] ; [9 4],[55.68 31.32] ; [8.32 4.68],0
s4,1,0.749119,0.102273,[ 76 283] ; [ 8 34],[ 75.20199501 283.79800499] ; [ 8.79800499 33.20199501],0
a6,1,0.841363,0.04006,[242 117] ; [29 15],[241.41191067 117.58808933] ; [29.58808933 14.41191067],0
b5,1,0.863624,0.029502,[210 151] ; [25 19],[209.4691358 151.5308642] ; [25.5308642 18.4691358],0
