Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s4,1,0.007458,7.159091,[8 3] ; [ 6 18],[4.4 6.6] ; [ 9.6 14.4],0
b5,1,0.021288,5.30303,[5 6] ; [20  4],[7.85714286 3.14285714] ; [17.14285714  6.85714286],0
n1,1,0.030754,4.666667,[5 1] ; [2 6],[3. 3.] ; [4. 4.],0
p1,1,0.046089,3.978342,[3 8] ; [ 1 23],[1.25714286 9.74285714] ; [ 2.74285714 21.25714286],0
a7,1,0.053309,3.734217,[4 7] ; [17  7],[6.6 4.4] ; [14.4  9.6],0
s7,1,0.081262,3.039474,[7 4] ; [ 7 15],[4.66666667 6.33333333] ; [ 9.33333333 12.66666667],0
v1,1,0.087857,2.913201,[8 3] ; [10 14],[5.65714286 5.34285714] ; [12.34285714 11.65714286],0
p3,1,0.087857,2.913201,[8 3] ; [10 14],[5.65714286 5.34285714] ; [12.34285714 11.65714286],0
b3,1,0.093533,2.8125,[5 3] ; [3 9],[3.2 4.8] ; [4.8 7.2],0
b2,1,0.093533,2.8125,[5 3] ; [3 9],[3.2 4.8] ; [4.8 7.2],0
n5,1,0.180476,1.793698,[4 7] ; [14  9],[5.82352941 5.17647059] ; [12.17647059 10.82352941],0
b1,1,0.226238,1.46436,[6 5] ; [18  6],[7.54285714 3.45714286] ; [16.45714286  7.54285714],0
p7,1,0.30859,1.036702,[8 3] ; [20  3],[9.05882353 1.94117647] ; [18.94117647  4.05882353],0
a3,1,0.327929,0.957058,[7 4] ; [11 13],[5.65714286 5.34285714] ; [12.34285714 11.65714286],0
n3,1,0.333998,0.933333,[3 3] ; [6 2],[3.85714286 2.14285714] ; [5.14285714 2.85714286],0
p11,1,0.345976,0.888162,[6 5] ; [17  7],[7.22857143 3.77142857] ; [15.77142857  8.22857143],0
s3,1,0.387556,0.746596,[7 4] ; [11 12],[5.82352941 5.17647059] ; [12.17647059 10.82352941],0
a2,1,0.392166,0.732214,[ 1 10] ; [ 5 19],[1.88571429 9.11428571] ; [ 4.11428571 19.88571429],0
u1,1,0.395243,0.722752,[2 9] ; [ 2 22],[1.25714286 9.74285714] ; [ 2.74285714 21.25714286],0
s6,1,0.413272,0.669369,[8 3] ; [14 10],[6.91428571 4.08571429] ; [15.08571429  8.91428571],0
b4,1,0.452176,0.565191,[7 4] ; [12 12],[5.97142857 5.02857143] ; [13.02857143 10.97142857],0
d4,1,0.490021,0.47648,[9 2] ; [17  7],[8.17142857 2.82857143] ; [17.82857143  6.17142857],0
r4,1,0.490021,0.47648,[9 2] ; [17  7],[8.17142857 2.82857143] ; [17.82857143  6.17142857],0
a6,1,0.490843,0.474677,[6 5] ; [16  8],[6.91428571 4.08571429] ; [15.08571429  8.91428571],0
v4,1,0.552119,0.353535,[10  1] ; [20  4],[9.42857143 1.57142857] ; [20.57142857  3.42857143],0
p8,1,0.554015,0.350173,[8 3] ; [15  9],[7.22857143 3.77142857] ; [15.77142857  8.22857143],0
p5,1,0.560133,0.339474,[ 1 10] ; [ 1 23],[ 0.62857143 10.37142857] ; [ 1.37142857 22.62857143],0
n4,1,0.599203,0.276199,[4 7] ; [11 13],[4.71428571 6.28571429] ; [10.28571429 13.71428571],0
d1,1,0.632124,0.229191,[6 5] ; [11 13],[5.34285714 5.65714286] ; [11.65714286 12.34285714],0
a4,1,0.65564,0.198864,[5 6] ; [ 9 15],[4.4 6.6] ; [ 9.6 14.4],0
p2,1,0.65564,0.198864,[9 2] ; [21  3],[9.42857143 1.57142857] ; [20.57142857  3.42857143],0
v2,1,0.713926,0.134387,[5 6] ; [12 11],[5.5 5.5] ; [11.5 11.5],0
p10,1,0.719932,0.128558,[8 3] ; [16  8],[7.54285714 3.45714286] ; [16.45714286  7.54285714],0
p4,1,0.719932,0.128558,[8 3] ; [16  8],[7.54285714 3.45714286] ; [16.45714286  7.54285714],0
v3,1,0.75415,0.098077,[2 8] ; [ 6 18],[2.35294118 7.64705882] ; [ 5.64705882 18.35294118],0
s2,1,0.80276,0.062389,[6 5] ; [12 12],[5.65714286 5.34285714] ; [12.34285714 11.65714286],0
d2,1,0.833497,0.044192,[5 6] ; [10 14],[4.71428571 6.28571429] ; [10.28571429 13.71428571],0
a5,1,0.833497,0.044192,[5 6] ; [10 14],[4.71428571 6.28571429] ; [10.28571429 13.71428571],0
s8,1,0.833497,0.044192,[5 6] ; [10 14],[4.71428571 6.28571429] ; [10.28571429 13.71428571],0
r2,1,0.85554,0.033144,[9 2] ; [19  5],[8.8 2.2] ; [19.2  4.8],0
r1,1,0.860817,0.030742,[7 4] ; [16  8],[7.22857143 3.77142857] ; [15.77142857  8.22857143],0
u3,1,0.892795,0.018162,[2 2] ; [7 6],[2.11764706 1.88235294] ; [6.88235294 6.11764706],0
p9,1,0.908333,0.013258,[8 3] ; [17  7],[7.85714286 3.14285714] ; [17.14285714  6.85714286],0
d3,1,0.92809,0.008145,[7 4] ; [15  8],[7.11764706 3.88235294] ; [14.88235294  8.11764706],0
u2,1,0.936802,0.006287,[3 1] ; [10  3],[3.05882353 0.94117647] ; [9.94117647 3.05882353],0
