Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,35.711082,[40  8] ; [ 3 23],[27.89189189 20.10810811] ; [15.10810811 10.89189189],1
p2,1,0.0,27.277197,[37 10] ; [ 4 22],[26.39726027 20.60273973] ; [14.60273973 11.39726027],1
p11,1,1e-06,24.235629,[39 11] ; [ 5 21],[28.94736842 21.05263158] ; [15.05263158 10.94736842],1
n6,1,0.002403,9.213082,[35 12] ; [ 9 15],[29.12676056 17.87323944] ; [14.87323944  9.12676056],0
n5,1,0.003965,8.299971,[38  9] ; [12 13],[32.63888889 14.36111111] ; [17.36111111  7.63888889],0
p7,1,0.006533,7.39696,[25 22] ; [ 5 20],[19.58333333 27.41666667] ; [10.41666667 14.58333333],0
p3,1,0.007352,7.184848,[23 25] ; [ 4 21],[17.75342466 30.24657534] ; [ 9.24657534 15.75342466],0
s6,1,0.007846,7.068223,[26 21] ; [ 6 20],[20.60273973 26.39726027] ; [11.39726027 14.60273973],0
r3,1,0.010857,6.488633,[31 15] ; [ 9 16],[25.91549296 20.08450704] ; [14.08450704 10.91549296],0
p6,1,0.011298,6.417798,[17 31] ; [ 2 23],[12.49315068 35.50684932] ; [ 6.50684932 18.49315068],0
n4,1,0.021339,5.298913,[39 11] ; [13 12],[34.66666667 15.33333333] ; [17.33333333  7.66666667],0
s1,1,0.021947,5.25,[ 1 49] ; [ 4 21],[ 3.33333333 46.66666667] ; [ 1.66666667 23.33333333],0
s7,1,0.029137,4.759482,[23 24] ; [ 5 18],[18.8 28.2] ; [ 9.2 13.8],0
s2,1,0.034925,4.448826,[21 27] ; [ 5 21],[16.86486486 31.13513514] ; [ 9.13513514 16.86486486],0
p4,1,0.044408,4.040985,[27 22] ; [ 8 18],[22.86666667 26.13333333] ; [12.13333333 13.86666667],0
b5,1,0.070286,3.276318,[32 18] ; [11 15],[28.28947368 21.71052632] ; [14.71052632 11.28947368],0
n2,1,0.081754,3.029692,[12  5] ; [6 9],[9.5625 7.4375] ; [8.4375 6.5625],0
p5,1,0.087285,2.923755,[ 9 40] ; [ 1 24],[ 6.62162162 42.37837838] ; [ 3.37837838 21.62162162],0
v4,1,0.097683,2.742963,[29 16] ; [11 14],[25.71428571 19.28571429] ; [14.28571429 10.71428571],0
n3,1,0.107957,2.583876,[11  6] ; [5 9],[8.77419355 8.22580645] ; [7.22580645 6.77419355],0
a4,1,0.138769,2.191558,[25 25] ; [17  8],[28. 22.] ; [14. 11.],0
p8,1,0.190874,1.710861,[17 32] ; [ 5 20],[14.56756757 34.43243243] ; [ 7.43243243 17.56756757],0
b4,1,0.198534,1.653129,[27 23] ; [10 16],[24.34210526 25.65789474] ; [12.65789474 13.34210526],0
d4,1,0.205034,1.606148,[41  9] ; [18  8],[38.81578947 11.18421053] ; [20.18421053  5.81578947],0
s3,1,0.216174,1.529589,[21 25] ; [ 8 18],[18.52777778 27.47222222] ; [10.47222222 15.52777778],0
v1,1,0.216174,1.529589,[21 25] ; [ 8 18],[18.52777778 27.47222222] ; [10.47222222 15.52777778],0
d3,1,0.262927,1.25328,[28 22] ; [18  8],[30.26315789 19.73684211] ; [15.73684211 10.26315789],0
a8,1,0.320236,0.987984,[ 5 41] ; [ 1 24],[ 3.88732394 42.11267606] ; [ 2.11267606 22.88732394],0
a3,1,0.329513,0.950811,[37 13] ; [21  4],[38.66666667 11.33333333] ; [19.33333333  5.66666667],0
b3,1,0.353749,0.859963,[10 23] ; [7 9],[11.44897959 21.55102041] ; [ 5.55102041 10.44897959],0
b2,1,0.353749,0.859963,[10 23] ; [7 9],[11.44897959 21.55102041] ; [ 5.55102041 10.44897959],0
v2,1,0.419909,0.650571,[22 26] ; [ 9 16],[20.38356164 27.61643836] ; [10.61643836 14.38356164],0
v3,1,0.424683,0.637321,[14 35] ; [ 5 20],[12.58108108 36.41891892] ; [ 6.41891892 18.58108108],0
d5,1,0.450232,0.570067,[42  8] ; [20  6],[40.78947368  9.21052632] ; [21.21052632  4.78947368],0
a2,1,0.492013,0.472122,[10 40] ; [ 7 19],[11.18421053 38.81578947] ; [ 5.81578947 20.18421053],0
a7,1,0.507179,0.439883,[28 22] ; [16  9],[29.33333333 20.66666667] ; [14.66666667 10.33333333],0
d2,1,0.511785,0.430416,[26 24] ; [15 10],[27.33333333 22.66666667] ; [13.66666667 11.33333333],0
