Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,102.738,[ 1 74] ; [198  99],[40.12096774 34.87903226] ; [158.87903226 138.12096774],1
d3,1,0.0,82.391111,[16 57] ; [231  66],[48.73243243 24.26756757] ; [198.26756757  98.73243243],1
d5,1,0.0,67.69192,[32 42] ; [259  38],[58.04312668 15.95687332] ; [232.95687332  64.04312668],1
a5,1,0.0,29.246814,[31 44] ; [220  77],[50.60483871 24.39516129] ; [200.39516129  96.60483871],1
d2,1,3e-06,21.927183,[12 63] ; [135 161],[29.71698113 45.28301887] ; [117.28301887 178.71698113],1
a4,1,0.000127,14.681503,[16 58] ; [137 160],[30.51752022 43.48247978] ; [122.48247978 174.51752022],1
r1,1,0.000365,12.703324,[42 32] ; [228  67],[54.14634146 19.85365854] ; [215.85365854  79.14634146],1
a3,1,0.000538,11.978927,[32 42] ; [193 103],[45. 29.] ; [180. 116.],1
s5,1,0.000931,10.959442,[ 6 65] ; [ 77 208],[16.55337079 54.44662921] ; [ 66.44662921 218.55337079],1
r3,1,0.001122,10.61434,[64 10] ; [285  11],[69.8  4.2] ; [279.2  16.8],0
r4,1,0.001335,10.292974,[57 18] ; [267  30],[65.32258065  9.67741935] ; [258.67741935  38.32258065],0
u1,1,0.001937,9.608695,[ 1 74] ; [ 42 255],[ 8.66935484 66.33064516] ; [ 34.33064516 262.66935484],0
p2,1,0.004101,8.238458,[54 20] ; [254  39],[62.10354223 11.89645777] ; [245.89645777  47.10354223],0
a7,1,0.004555,8.048034,[45 29] ; [228  68],[54.6 19.4] ; [218.4  77.6],0
p10,1,0.005048,7.862168,[59 15] ; [269  26],[65.77777778  8.22222222] ; [262.22222222  32.77777778],0
a2,1,0.009943,6.645092,[ 6 69] ; [ 62 235],[13.70967742 61.29032258] ; [ 54.29032258 242.70967742],0
a6,1,0.02093,5.332586,[44 31] ; [215  82],[52.21774194 22.78225806] ; [206.78225806  90.21774194],0
p1,1,0.021526,5.283717,[10 64] ; [ 17 279],[ 5.4 68.6] ; [ 21.6 274.4],0
r2,1,0.037839,4.312224,[65 10] ; [273  18],[69.26229508  5.73770492] ; [268.73770492  22.26229508],0
s2,1,0.049554,3.856496,[15 58] ; [ 95 199],[21.88010899 51.11989101] ; [ 88.11989101 205.88010899],0
v2,1,0.050315,3.830924,[29 40] ; [155 126],[36.27428571 32.72571429] ; [147.72571429 133.27428571],0
p4,1,0.054994,3.68227,[31 44] ; [158 136],[38.41463415 36.58536585] ; [150.58536585 143.41463415],0
p7,1,0.070624,3.268465,[35 38] ; [173 117],[41.8292011 31.1707989] ; [166.1707989 123.8292011],0
u3,1,0.080511,3.054552,[17 26] ; [56 45],[21.79861111 21.20138889] ; [51.20138889 49.79861111],0
v4,1,0.092905,2.823299,[66  8] ; [279  16],[69.18699187  4.81300813] ; [275.81300813  19.18699187],0
b3,1,0.133509,2.251224,[10 32] ; [56 99],[14.07106599 27.92893401] ; [ 51.92893401 103.07106599],0
b2,1,0.133509,2.251224,[10 32] ; [56 99],[14.07106599 27.92893401] ; [ 51.92893401 103.07106599],0
u2,1,0.137443,2.206359,[18 25] ; [57 46],[22.0890411 20.9109589] ; [52.9109589 50.0890411],0
s6,1,0.172004,1.865388,[33 40] ; [157 133],[38.20936639 34.79063361] ; [151.79063361 138.20936639],0
n3,1,0.178856,1.807108,[16  2] ; [48 17],[13.87951807  4.12048193] ; [50.12048193 14.87951807],0
p6,1,0.223606,1.48108,[17 57] ; [ 88 204],[21.2295082 52.7704918] ; [ 83.7704918 208.2295082],0
v1,1,0.256273,1.288778,[33 39] ; [153 134],[37.30362117 34.69637883] ; [148.69637883 138.30362117],0
n5,1,0.289556,1.121686,[56 19] ; [201  93],[52.23577236 22.76422764] ; [204.76422764  89.23577236],0
n6,1,0.310704,1.02768,[58 17] ; [244  52],[61.05121294 13.94878706] ; [240.94878706  55.05121294],0
b4,1,0.32216,0.980156,[41 34] ; [181 116],[44.75806452 30.24193548] ; [177.24193548 119.75806452],0
n2,1,0.356981,0.848485,[15  3] ; [48 18],[13.5  4.5] ; [49.5 16.5],0
s3,1,0.404852,0.693869,[25 47] ; [117 175],[28.08791209 43.91208791] ; [113.91208791 178.08791209],0
s1,1,0.407956,0.684749,[ 2 71] ; [  4 289],[ 1.19672131 71.80327869] ; [  4.80327869 288.19672131],0
v3,1,0.408278,0.683809,[20 52] ; [ 93 190],[22.91830986 49.08169014] ; [ 90.08169014 192.91830986],0
s8,1,0.420738,0.648252,[13 62] ; [ 64 233],[15.52419355 59.47580645] ; [ 61.47580645 235.52419355],0
b1,1,0.443906,0.586165,[28 47] ; [ 97 200],[25.2016129 49.7983871] ; [ 99.7983871 197.2016129],0
n4,1,0.571974,0.319391,[50 25] ; [208  89],[52.01612903 22.98387097] ; [205.98387097  91.01612903],0
p8,1,0.656593,0.197689,[35 38] ; [149 144],[36.69945355 36.30054645] ; [147.30054645 145.69945355],0
p5,1,0.698859,0.149661,[ 5 69] ; [ 24 272],[ 5.8 68.2] ; [ 23.2 272.8],0
a8,1,0.783721,0.075335,[ 7 60] ; [ 32 243],[ 7.64035088 59.35964912] ; [ 31.35964912 243.64035088],0
b5,1,0.791124,0.070146,[47 28] ; [191 106],[47.98387097 27.01612903] ; [190.01612903 106.98387097],0
a1,1,0.791397,0.069959,[ 3 72] ; [ 14 283],[ 3.42741935 71.57258065] ; [ 13.57258065 283.42741935],0
p3,1,0.837086,0.04228,[32 43] ; [122 173],[31.21621622 43.78378378] ; [122.78378378 172.21621622],0
p12,1,0.856413,0.03274,[ 5 70] ; [ 18 277],[ 4.66216216 70.33783784] ; [ 18.33783784 276.66216216],0
s4,1,0.898488,0.016275,[10 64] ; [ 41 250],[10.33972603 63.66027397] ; [ 40.66027397 250.33972603],0
n1,1,0.934491,0.006756,[ 6 12] ; [21 44],[ 5.85542169 12.14457831] ; [21.14457831 43.85542169],0
p11,1,0.970415,0.001375,[63 12] ; [250  47],[63.10483871 11.89516129] ; [249.89516129  47.10483871],0
