Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d5,1,0.024837,5.035217,[12 19] ; [16  7],[16.07407407 14.92592593] ; [11.92592593 11.07407407],0
a5,1,0.059064,3.56348,[15 16] ; [17  6],[18.37037037 12.62962963] ; [13.62962963  9.37037037],0
s4,1,0.062186,3.478108,[ 7 24] ; [ 1 22],[ 4.59259259 26.40740741] ; [ 3.40740741 19.59259259],0
a6,1,0.06432,3.422342,[11 20] ; [14  9],[14.35185185 16.64814815] ; [10.64814815 12.35185185],0
a8,1,0.072748,3.21991,[ 1 29] ; [ 4 18],[ 2.88461538 27.11538462] ; [ 2.11538462 19.88461538],0
r3,1,0.088897,2.894236,[11 20] ; [13  9],[14.03773585 16.96226415] ; [ 9.96226415 12.03773585],0
b4,1,0.096473,2.7629,[16 15] ; [17  6],[18.94444444 12.05555556] ; [14.05555556  8.94444444],0
a2,1,0.09817,2.735025,[ 2 29] ; [ 5 18],[ 4.01851852 26.98148148] ; [ 2.98148148 20.01851852],0
a3,1,0.121491,2.397989,[16 15] ; [16  6],[18.71698113 12.28301887] ; [13.28301887  8.71698113],0
n6,1,0.122754,2.381827,[16 14] ; [ 7 15],[13.26923077 16.73076923] ; [ 9.73076923 12.26923077],0
u2,1,0.123778,2.368852,[ 2 13] ; [3 4],[ 3.40909091 11.59090909] ; [1.59090909 5.40909091],0
n5,1,0.17314,1.85554,[23  8] ; [13 10],[20.66666667 10.33333333] ; [15.33333333  7.66666667],0
b3,1,0.204621,1.609084,[10 14] ; [ 3 11],[ 8.21052632 15.78947368] ; [4.78947368 9.21052632],0
b2,1,0.204621,1.609084,[10 14] ; [ 3 11],[ 8.21052632 15.78947368] ; [4.78947368 9.21052632],0
p3,1,0.217681,1.519595,[10 21] ; [ 4 19],[ 8.03703704 22.96296296] ; [ 5.96296296 17.03703704],0
d3,1,0.220025,1.504211,[11 20] ; [12 11],[13.2037037 17.7962963] ; [ 9.7962963 13.2037037],0
v2,1,0.226352,1.463641,[ 6 24] ; [ 8 15],[ 7.9245283 22.0754717] ; [ 6.0754717 16.9245283],0
s2,1,0.252083,1.311721,[10 21] ; [ 4 18],[ 8.18867925 22.81132075] ; [ 5.81132075 16.18867925],0
d1,1,0.271679,1.208251,[ 9 22] ; [10 13],[10.90740741 20.09259259] ; [ 8.09259259 14.90740741],0
n4,1,0.271679,1.208251,[22  9] ; [13 10],[20.09259259 10.90740741] ; [14.90740741  8.09259259],0
b1,1,0.288796,1.125225,[18 13] ; [10 13],[16.07407407 14.92592593] ; [11.92592593 11.07407407],0
s7,1,0.299358,1.077054,[ 8 21] ; [ 3 17],[ 6.51020408 22.48979592] ; [ 4.48979592 15.51020408],0
p8,1,0.307713,1.040466,[ 4 27] ; [ 5 16],[ 5.36538462 25.63461538] ; [ 3.63461538 17.36538462],0
d2,1,0.377536,0.778711,[12 18] ; [12 11],[13.58490566 16.41509434] ; [10.41509434 12.58490566],0
a1,1,0.40401,0.69636,[ 3 28] ; [ 4 19],[ 4.01851852 26.98148148] ; [ 2.98148148 20.01851852],0
n1,1,0.404657,0.694444,[7 8] ; [3 7],[6. 9.] ; [4. 6.],0
n2,1,0.404657,0.694444,[ 5 10] ; [5 5],[6. 9.] ; [4. 6.],0
s8,1,0.421318,0.646636,[ 5 26] ; [ 2 21],[ 4.01851852 26.98148148] ; [ 2.98148148 20.01851852],0
p6,1,0.459662,0.546717,[ 3 26] ; [ 4 19],[ 3.90384615 25.09615385] ; [ 3.09615385 19.90384615],0
p5,1,0.48585,0.485704,[ 3 28] ; [ 1 21],[ 2.33962264 28.66037736] ; [ 1.66037736 20.33962264],0
s6,1,0.545358,0.365698,[ 9 22] ; [ 5 18],[ 8.03703704 22.96296296] ; [ 5.96296296 17.03703704],0
p9,1,0.588724,0.292342,[12 18] ; [10 11],[12.94117647 17.05882353] ; [ 9.05882353 11.94117647],0
b5,1,0.610063,0.260084,[14 17] ; [12 11],[14.92592593 16.07407407] ; [11.07407407 11.92592593],0
p10,1,0.612819,0.256091,[13 17] ; [ 8 14],[12.11538462 17.88461538] ; [ 8.88461538 13.11538462],0
p7,1,0.623369,0.24116,[10 21] ; [ 6 17],[ 9.18518519 21.81481481] ; [ 6.81481481 16.18518519],0
p4,1,0.623369,0.24116,[10 21] ; [ 6 17],[ 9.18518519 21.81481481] ; [ 6.81481481 16.18518519],0
p2,1,0.634929,0.225436,[11 19] ; [ 7 16],[10.18867925 19.81132075] ; [ 7.81132075 15.18867925],0
s1,1,0.646184,0.210745,[ 4 27] ; [ 4 19],[ 4.59259259 26.40740741] ; [ 3.40740741 19.59259259],0
s5,1,0.646184,0.210745,[ 4 27] ; [ 4 19],[ 4.59259259 26.40740741] ; [ 3.40740741 19.59259259],0
a4,1,0.662712,0.190245,[10 20] ; [ 9 14],[10.75471698 19.24528302] ; [ 8.24528302 14.75471698],0
r2,1,0.694074,0.154711,[12 18] ; [10 12],[12.69230769 17.30769231] ; [ 9.30769231 12.69230769],0
