Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r3,1,0.002792,8.938399,[41  4] ; [51 25],[34.21487603 10.78512397] ; [57.78512397 18.21487603],0
d4,1,0.01295,6.175973,[37  8] ; [46 30],[30.8677686 14.1322314] ; [52.1322314 23.8677686],0
v3,1,0.037491,4.327966,[15 29] ; [13 62],[10.35294118 33.64705882] ; [17.64705882 57.35294118],0
p8,1,0.052517,3.759209,[18 28] ; [17 58],[13.30578512 32.69421488] ; [21.69421488 53.30578512],0
v4,1,0.059953,3.538681,[40  6] ; [55 21],[35.81967213 10.18032787] ; [59.18032787 16.81967213],0
d3,1,0.061752,3.489703,[28 18] ; [33 43],[23. 23.] ; [38. 38.],0
d1,1,0.070798,3.264419,[24 22] ; [27 49],[19.2295082 26.7704918] ; [31.7704918 44.2295082],0
v1,1,0.081554,3.033662,[17 29] ; [17 59],[12.81967213 33.18032787] ; [21.18032787 54.81967213],0
n2,1,0.112038,2.525235,[9 3] ; [17 18],[6.63829787 5.36170213] ; [19.36170213 15.63829787],0
s4,1,0.124589,2.358656,[ 3 43] ; [12 63],[ 5.70247934 40.29752066] ; [ 9.29752066 65.70247934],0
d5,1,0.131493,2.274788,[34 12] ; [46 30],[30.16393443 15.83606557] ; [49.83606557 26.16393443],0
n5,1,0.145258,2.121354,[21 25] ; [45 31],[24.8852459 21.1147541] ; [41.1147541 34.8852459],0
n3,1,0.206677,1.594549,[10  4] ; [17 16],[8.04255319 5.95744681] ; [18.95744681 14.04255319],0
n6,1,0.213739,1.545921,[31 15] ; [42 33],[27.75206612 18.24793388] ; [45.24793388 29.75206612],0
a7,1,0.216817,1.525316,[30 15] ; [42 34],[26.7768595 18.2231405] ; [45.2231405 30.7768595],0
p11,1,0.255627,1.292287,[23 23] ; [30 46],[19.98360656 26.01639344] ; [33.01639344 42.98360656],0
p4,1,0.32796,0.956938,[19 26] ; [25 50],[16.5 28.5] ; [27.5 47.5],0
b4,1,0.345537,0.889781,[30 16] ; [43 33],[27.52459016 18.47540984] ; [45.47540984 30.52459016],0
a4,1,0.374712,0.787979,[12 34] ; [25 49],[14.18333333 31.81666667] ; [22.81666667 51.18333333],0
s5,1,0.379559,0.77213,[ 8 37] ; [ 9 66],[ 6.375 38.625] ; [10.625 64.375],0
r4,1,0.386827,0.748894,[32 14] ; [47 29],[29.78688525 16.21311475] ; [49.21311475 26.78688525],0
a3,1,0.389883,0.739306,[27 19] ; [38 37],[24.7107438 21.2892562] ; [40.2892562 34.7107438],0
d2,1,0.422843,0.642401,[20 25] ; [39 36],[22.125 22.875] ; [36.875 38.125],0
s6,1,0.423828,0.639676,[18 28] ; [24 51],[15.96694215 30.03305785] ; [26.03305785 48.96694215],0
s1,1,0.449692,0.571429,[ 2 43] ; [ 6 69],[ 3. 42.] ; [ 5. 70.],0
u3,1,0.450259,0.57,[ 7 12] ; [18 20],[ 8.33333333 10.66666667] ; [16.66666667 21.33333333],0
s2,1,0.450552,0.569263,[11 34] ; [14 61],[ 9.375 35.625] ; [15.625 59.375],0
r1,1,0.470361,0.521129,[32 14] ; [48 28],[30.16393443 15.83606557] ; [49.83606557 26.16393443],0
b5,1,0.484504,0.488709,[26 20] ; [38 38],[24.13114754 21.86885246] ; [39.86885246 36.13114754],0
a8,1,0.535253,0.384408,[ 2 38] ; [ 6 68],[ 2.80701754 37.19298246] ; [ 5.19298246 68.80701754],0
r2,1,0.542428,0.371058,[38  7] ; [60 15],[36.75  8.25] ; [61.25 13.75],0
a6,1,0.543934,0.368298,[28 18] ; [42 34],[26.39344262 19.60655738] ; [43.60655738 32.39344262],0
p2,1,0.544223,0.36777,[25 21] ; [37 39],[23.37704918 22.62295082] ; [38.62295082 37.37704918],0
p1,1,0.578215,0.309129,[ 5 41] ; [ 6 70],[ 4.14754098 41.85245902] ; [ 6.85245902 69.14754098],0
a1,1,0.60756,0.263743,[ 2 44] ; [ 5 71],[ 2.63934426 43.36065574] ; [ 4.36065574 71.63934426],0
s3,1,0.612369,0.256739,[13 32] ; [25 50],[14.25 30.75] ; [23.75 51.25],0
p6,1,0.613309,0.255385,[ 8 36] ; [11 64],[ 7.02521008 36.97478992] ; [11.97478992 63.02521008],0
b1,1,0.672204,0.179035,[23 23] ; [41 35],[24.13114754 21.86885246] ; [39.86885246 36.13114754],0
p3,1,0.683285,0.166451,[14 31] ; [21 55],[13.01652893 31.98347107] ; [21.98347107 54.01652893],0
