Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.0,71.102083,[ 31 126] ; [164 100],[72.71971496 84.28028504] ; [122.28028504 141.71971496],1
v1,1,1e-06,24.941757,[68 89] ; [181  85],[92.41843972 64.58156028] ; [156.58156028 109.41843972],1
a7,1,0.018837,5.516596,[115  46] ; [220  51],[124.84953704  36.15046296] ; [210.15046296  60.84953704],0
p12,1,0.039172,4.253398,[ 11 149] ; [ 36 235],[ 17.44779582 142.55220418] ; [ 29.55220418 241.44779582],0
a8,1,0.045579,3.997086,[ 14 133] ; [ 40 198],[ 20.61818182 126.38181818] ; [ 33.38181818 204.61818182],0
s4,1,0.06877,3.312148,[ 36 123] ; [ 42 227],[ 28.97663551 130.02336449] ; [ 49.02336449 219.97663551],0
b1,1,0.073774,3.196994,[66 95] ; [ 88 183],[ 57.39351852 103.60648148] ; [ 96.60648148 174.39351852],0
a5,1,0.122164,2.389355,[130  31] ; [234  37],[135.65740741  25.34259259] ; [228.34259259  42.65740741],0
a3,1,0.134828,2.236018,[124  36] ; [225  45],[129.86046512  30.13953488] ; [219.13953488  50.86046512],0
d2,1,0.148292,2.089736,[108  53] ; [198  71],[114.57209302  46.42790698] ; [191.42790698  77.57209302],0
u1,1,0.161785,1.957463,[ 37 124] ; [ 79 192],[ 43.23148148 117.76851852] ; [ 72.76851852 198.23148148],0
n6,1,0.163823,1.938577,[139  22] ; [243  25],[143.36130536  17.63869464] ; [238.63869464  29.36130536],0
p7,1,0.194118,1.686082,[104  53] ; [190  73],[109.9  47.1] ; [184.1  78.9],0
p11,1,0.203186,1.619326,[131  30] ; [233  38],[135.65740741  25.34259259] ; [228.34259259  42.65740741],0
a6,1,0.211336,1.562252,[112  49] ; [202  67],[117.56744186  43.43255814] ; [196.43255814  72.56744186],0
s2,1,0.235239,1.408898,[87 73] ; [162 107],[92.86713287 67.13286713] ; [156.13286713 112.86713287],0
n4,1,0.244511,1.354396,[131  30] ; [232  39],[135.28472222  25.71527778] ; [227.71527778  43.28472222],0
a1,1,0.254365,1.299169,[  6 155] ; [ 17 254],[  8.57175926 152.42824074] ; [ 14.42824074 256.57175926],0
r3,1,0.280706,1.16367,[152   8] ; [262   8],[154.04651163   5.95348837] ; [259.95348837  10.04651163],0
a2,1,0.288288,1.127601,[ 49 112] ; [ 96 175],[ 54.03935185 106.96064815] ; [ 90.96064815 180.03935185],0
p6,1,0.331519,0.942954,[73 87] ; [109 158],[68.19672131 91.80327869] ; [113.80327869 153.19672131],0
u4,1,0.345462,0.890056,[  2 159] ; [  7 264],[  3.35416667 157.64583333] ; [  5.64583333 265.35416667],0
s7,1,0.351219,0.869048,[81 73] ; [149 111],[85.55555556 68.44444444] ; [144.44444444 115.55555556],0
r1,1,0.366748,0.814654,[135  26] ; [234  35],[138.16046512  22.83953488] ; [230.83953488  38.16046512],0
r2,1,0.370592,0.801679,[156   3] ; [258   9],[154.52112676   4.47887324] ; [259.47887324   7.52112676],0
p9,1,0.376929,0.780695,[150  11] ; [257  13],[152.03480278   8.96519722] ; [254.96519722  15.03480278],0
p4,1,0.42463,0.637464,[107  54] ; [188  80],[110.71095571  50.28904429] ; [184.28904429  83.71095571],0
p8,1,0.47961,0.49975,[91 70] ; [159 106],[94.48356808 66.51643192] ; [155.51643192 109.48356808],0
n5,1,0.485491,0.486504,[126  35] ; [218  51],[128.8  32.2] ; [215.2  53.8],0
d4,1,0.513917,0.426084,[157   3] ; [267   3],[157.76744186   2.23255814] ; [266.23255814   3.76744186],0
p3,1,0.538989,0.377417,[90 69] ; [161 109],[93.02797203 65.97202797] ; [157.97202797 112.02797203],0
d3,1,0.541194,0.373331,[145  16] ; [238  32],[143.06960557  17.93039443] ; [239.93039443  30.06960557],0
u2,1,0.565989,0.32944,[24 13] ; [27 19],[22.73493976 14.26506024] ; [28.26506024 17.73493976],0
s1,1,0.579424,0.307166,[  5 155] ; [  6 261],[  4.12177986 155.87822014] ; [  6.87822014 260.12177986],0
p2,1,0.627314,0.235721,[141  18] ; [236  35],[139.40232558  19.59767442] ; [237.59767442  33.40232558],0
r4,1,0.635483,0.224698,[149  12] ; [254  17],[150.19212963  10.80787037] ; [252.80787037  18.19212963],0
b4,1,0.644041,0.213496,[95 66] ; [166 105],[97.27083333 63.72916667] ; [163.72916667 107.27083333],0
d5,1,0.649955,0.205957,[156   4] ; [265   5],[156.65116279   3.34883721] ; [264.34883721   5.65116279],0
n3,1,0.665388,0.187045,[28 10] ; [27 12],[27.14285714 10.85714286] ; [27.85714286 11.14285714],0
v4,1,0.670363,0.181177,[155   6] ; [261   8],[155.75813953   5.24186047] ; [260.24186047   8.75813953],0
s8,1,0.723895,0.124792,[84 77] ; [144 123],[85.76635514 75.23364486] ; [142.23364486 124.76635514],0
s3,1,0.724017,0.124676,[99 61] ; [160 106],[97.27699531 62.72300469] ; [161.72300469 104.27699531],0
b5,1,0.795958,0.066865,[96 65] ; [165 106],[97.27083333 63.72916667] ; [163.72916667 107.27083333],0
n2,1,0.798514,0.065163,[29 10] ; [28 11],[28.5 10.5] ; [28.5 10.5],0
s6,1,0.854497,0.03363,[111  46] ; [191  76],[111.8254717  45.1745283] ; [190.1745283  76.8254717],0
s5,1,0.873766,0.025242,[66 91] ; [106 151],[65.22705314 91.77294686] ; [106.77294686 150.22705314],0
u3,1,0.934247,0.006807,[23 14] ; [29 17],[23.18072289 13.81927711] ; [28.81927711 17.18072289],0
a4,1,0.936172,0.006413,[90 71] ; [152 118],[90.39907193 70.60092807] ; [151.60092807 118.39907193],0
p5,1,0.937362,0.006176,[ 22 136] ; [ 37 234],[ 21.72960373 136.27039627] ; [ 37.27039627 233.72960373],0
p1,1,0.945432,0.004685,[ 14 147] ; [ 24 246],[ 14.19489559 146.80510441] ; [ 23.80510441 246.19489559],0
b3,1,0.9897,0.000167,[42 61] ; [ 70 102],[41.94909091 61.05090909] ; [ 70.05090909 101.94909091],0
b2,1,0.9897,0.000167,[42 61] ; [ 70 102],[41.94909091 61.05090909] ; [ 70.05090909 101.94909091],0
n1,1,1.0,0.0,[14 25] ; [14 25],[14. 25.] ; [14. 25.],0
