Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a5,1,0.00592,7.574385,[47 48] ; [47 19],[55.46583851 39.53416149] ; [38.53416149 27.46583851],0
p11,1,0.010617,6.528373,[47 48] ; [46 20],[54.8757764 40.1242236] ; [38.1242236 27.8757764],0
s5,1,0.036755,4.361721,[29 62] ; [10 50],[23.50331126 67.49668874] ; [15.49668874 44.50331126],0
p6,1,0.037077,4.346892,[13 80] ; [18 48],[18.13207547 74.86792453] ; [12.86792453 53.13207547],0
p3,1,0.074588,3.179052,[22 72] ; [24 42],[27.025 66.975] ; [18.975 47.025],0
a4,1,0.10721,2.594878,[34 61] ; [32 34],[38.94409938 56.05590062] ; [27.05590062 38.94409938],0
s7,1,0.110406,2.548406,[24 65] ; [24 37],[28.48 60.52] ; [19.52 41.48],0
r4,1,0.112419,2.519881,[69 26] ; [55 11],[73.16770186 21.83229814] ; [50.83229814 15.16770186],0
b3,1,0.117696,2.44771,[13 33] ; [19 24],[16.53932584 29.46067416] ; [15.46067416 27.53932584],0
b2,1,0.117696,2.44771,[13 33] ; [19 24],[16.53932584 29.46067416] ; [15.46067416 27.53932584],0
a8,1,0.173585,1.851709,[ 5 87] ; [ 7 54],[ 7.21568627 84.78431373] ; [ 4.78431373 56.21568627],0
r2,1,0.179148,1.804679,[80 14] ; [59  5],[82.69620253 11.30379747] ; [56.30379747  7.69620253],0
d4,1,0.188158,1.731983,[76 19] ; [58  8],[79.06832298 15.93167702] ; [54.93167702 11.06832298],0
s8,1,0.202773,1.622287,[24 70] ; [23 43],[27.6125 66.3875] ; [19.3875 46.6125],0
a3,1,0.212467,1.554534,[58 36] ; [47 19],[61.6875 32.3125] ; [43.3125 22.6875],0
s4,1,0.227614,1.455711,[25 70] ; [12 54],[21.83229814 73.16770186] ; [15.16770186 50.83229814],0
d2,1,0.310791,1.027312,[37 58] ; [31 35],[40.1242236 54.8757764] ; [27.8757764 38.1242236],0
r1,1,0.326477,0.96282,[63 31] ; [49 17],[65.8 28.2] ; [46.2 19.8],0
p12,1,0.359042,0.841241,[ 1 93] ; [ 2 63],[ 1.77358491 92.22641509] ; [ 1.22641509 63.77358491],0
u3,1,0.391694,0.733677,[25 11] ; [11  8],[23.56363636 12.43636364] ; [12.43636364  6.56363636],0
v4,1,0.4033,0.698466,[85  9] ; [56  9],[83.35849057 10.64150943] ; [57.64150943  7.35849057],0
a2,1,0.407374,0.686453,[14 81] ; [13 53],[15.93167702 79.06832298] ; [11.06832298 54.93167702],0
u2,1,0.416872,0.659115,[20 15] ; [13  6],[21.38888889 13.61111111] ; [11.61111111  7.38888889],0
b5,1,0.426243,0.633039,[56 39] ; [43 23],[58.41614907 36.58385093] ; [40.58385093 25.41614907],0
a6,1,0.464071,0.536058,[55 40] ; [42 24],[57.23602484 37.76397516] ; [39.76397516 26.23602484],0
n2,1,0.479841,0.499224,[28 16] ; [8 7],[26.84745763 17.15254237] ; [9.15254237 5.84745763],0
a1,1,0.494431,0.46687,[ 5 90] ; [ 2 64],[ 4.13043478 90.86956522] ; [ 2.86956522 63.13043478],0
n1,1,0.500184,0.454545,[13 32] ; [ 3 12],[12. 33.] ; [ 4. 11.],0
v1,1,0.502091,0.450514,[32 61] ; [25 38],[33.98076923 59.01923077] ; [23.01923077 39.98076923],0
p2,1,0.510368,0.433313,[60 35] ; [45 21],[61.95652174 33.04347826] ; [43.04347826 22.95652174],0
d5,1,0.529073,0.396172,[67 27] ; [50 16],[68.7375 25.2625] ; [48.2625 17.7375],0
b4,1,0.54879,0.35949,[56 39] ; [42 24],[57.82608696 37.17391304] ; [40.17391304 25.82608696],0
n3,1,0.553953,0.350282,[31 13] ; [11  3],[31.86206897 12.13793103] ; [10.13793103  3.86206897],0
v2,1,0.558508,0.342294,[40 47] ; [33 32],[41.78289474 45.21710526] ; [31.21710526 33.78289474],0
d3,1,0.568289,0.325555,[60 34] ; [45 21],[61.6875 32.3125] ; [43.3125 22.6875],0
p1,1,0.646607,0.210205,[ 6 89] ; [ 3 62],[ 5.34375 89.65625] ; [ 3.65625 61.34375],0
