Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.006433,7.424878,[ 4 14] ; [26 17],[8.85245902 9.14754098] ; [21.14754098 21.85245902],0
r1,1,0.010238,6.593023,[ 8 10] ; [35 10],[12.28571429  5.71428571] ; [30.71428571 14.28571429],0
s2,1,0.012471,6.242649,[ 3 15] ; [22 21],[ 7.37704918 10.62295082] ; [17.62295082 25.37704918],0
v4,1,0.033669,4.511441,[15  3] ; [44  1],[16.85714286  1.14285714] ; [42.14285714  2.85714286],0
r4,1,0.035821,4.405594,[12  6] ; [40  5],[14.85714286  3.14285714] ; [37.14285714  7.85714286],0
s5,1,0.052615,3.756107,[ 2 15] ; [16 27],[ 5.1 11.9] ; [12.9 30.1],0
r2,1,0.061255,3.503071,[13  4] ; [42  3],[15.08064516  1.91935484] ; [39.91935484  5.08064516],0
p4,1,0.110972,2.540323,[ 6 12] ; [25 20],[8.85714286 9.14285714] ; [22.14285714 22.85714286],0
b1,1,0.118154,2.441627,[ 8 10] ; [11 34],[ 5.42857143 12.57142857] ; [13.57142857 31.42857143],0
d5,1,0.135579,2.227434,[10  7] ; [35 10],[12.33870968  4.66129032] ; [32.66129032 12.33870968],0
b4,1,0.159494,1.979022,[9 9] ; [31 14],[11.42857143  6.57142857] ; [28.57142857 16.42857143],0
a5,1,0.218465,1.514423,[9 9] ; [30 15],[11.14285714  6.85714286] ; [27.85714286 17.14285714],0
p10,1,0.261651,1.26,[12  6] ; [36  9],[13.71428571  4.28571429] ; [34.28571429 10.71428571],0
p9,1,0.261651,1.26,[12  6] ; [36  9],[13.71428571  4.28571429] ; [34.28571429 10.71428571],0
p11,1,0.31592,1.005765,[10  8] ; [31 14],[11.71428571  6.28571429] ; [29.28571429 15.71428571],0
n5,1,0.339626,0.911842,[11  7] ; [33 12],[12.57142857  5.42857143] ; [31.42857143 13.57142857],0
n3,1,0.357197,0.847724,[3 3] ; [10  4],[3.9 2.1] ; [9.1 4.9],0
n2,1,0.357197,0.847724,[3 3] ; [10  4],[3.9 2.1] ; [9.1 4.9],0
a6,1,0.373372,0.792412,[9 9] ; [28 17],[10.57142857  7.42857143] ; [26.42857143 18.57142857],0
r3,1,0.374857,0.7875,[15  3] ; [41  4],[16.  2.] ; [40.  5.],0
d1,1,0.380217,0.77,[ 7 11] ; [23 22],[8.57142857 9.42857143] ; [21.42857143 23.57142857],0
s8,1,0.399859,0.70875,[ 3 15] ; [12 33],[ 4.28571429 13.71428571] ; [10.71428571 34.28571429],0
b5,1,0.407945,0.684783,[10  8] ; [30 15],[11.42857143  6.57142857] ; [28.57142857 16.42857143],0
p3,1,0.418371,0.654886,[ 6 12] ; [20 25],[ 7.42857143 10.57142857] ; [18.57142857 26.42857143],0
a4,1,0.451956,0.565743,[ 5 13] ; [17 28],[ 6.28571429 11.71428571] ; [15.71428571 29.28571429],0
d3,1,0.455069,0.557996,[13  4] ; [30 15],[11.79032258  5.20967742] ; [31.20967742 13.79032258],0
v1,1,0.47303,0.514889,[ 6 12] ; [19 25],[ 7.25806452 10.74193548] ; [17.74193548 26.25806452],0
p8,1,0.516729,0.420418,[ 5 13] ; [16 28],[ 6.09677419 11.90322581] ; [14.90322581 29.09677419],0
u3,1,0.522903,0.408163,[4 5] ; [12  9],[4.8 4.2] ; [11.2  9.8],0
p7,1,0.523776,0.406452,[ 8 10] ; [24 21],[9.14285714 8.85714286] ; [22.85714286 22.14285714],0
n6,1,0.554763,0.348854,[14  4] ; [37  7],[14.80645161  3.19354839] ; [36.19354839  7.80645161],0
u2,1,0.562771,0.334928,[4 5] ; [ 7 14],[3.3 5.7] ; [ 7.7 13.3],0
p6,1,0.590204,0.290026,[ 4 14] ; [13 32],[ 4.85714286 13.14285714] ; [12.14285714 32.85714286],0
p2,1,0.596701,0.28,[12  6] ; [33 12],[12.85714286  5.14285714] ; [32.14285714 12.85714286],0
d4,1,0.639994,0.21875,[13  5] ; [35 10],[13.71428571  4.28571429] ; [34.28571429 10.71428571],0
b3,1,0.653188,0.201904,[ 2 10] ; [ 4 13],[2.48275862 9.51724138] ; [ 3.51724138 13.48275862],0
b2,1,0.653188,0.201904,[ 2 10] ; [ 4 13],[2.48275862 9.51724138] ; [ 3.51724138 13.48275862],0
a7,1,0.690071,0.159008,[12  5] ; [34 11],[12.61290323  4.38709677] ; [33.38709677 11.61290323],0
v2,1,0.69312,0.155729,[ 8 10] ; [21 21],[8.7 9.3] ; [20.3 21.7],0
v3,1,0.77816,0.079365,[ 4 14] ; [ 8 34],[ 3.6 14.4] ; [ 8.4 33.6],0
a3,1,0.81086,0.057273,[9 9] ; [24 21],[9.42857143 8.57142857] ; [23.57142857 21.42857143],0
n1,1,0.831359,0.045351,[2 4] ; [ 4 10],[1.8 4.2] ; [4.2 9.8],0
d2,1,0.867255,0.027938,[ 6 12] ; [16 29],[ 6.28571429 11.71428571] ; [15.71428571 29.28571429],0
n4,1,1.0,0.0,[10  8] ; [25 20],[10.  8.] ; [25. 20.],0
