Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,0.0,28.542381,[23 33] ; [110  27],[38.59067358 17.40932642] ; [94.40932642 42.59067358],1
b3,1,0.341014,0.906614,[20 18] ; [40 52],[17.53846154 20.46153846] ; [42.46153846 49.53846154],0
b2,1,0.341014,0.906614,[20 18] ; [40 52],[17.53846154 20.46153846] ; [42.46153846 49.53846154],0
d2,1,0.363955,0.824201,[44 12] ; [99 38],[41.49222798 14.50777202] ; [101.50777202  35.49222798],0
u3,1,0.373195,0.792998,[5 3] ; [15  4],[5.92592593 2.07407407] ; [14.07407407  4.92592593],0
p7,1,0.37874,0.774788,[43 12] ; [95 37],[40.58823529 14.41176471] ; [97.41176471 34.58823529],0
p4,1,0.381938,0.764455,[39 17] ; [103  33],[41.41666667 14.58333333] ; [100.58333333  35.41666667],0
v3,1,0.427446,0.629753,[23 32] ; [65 70],[25.47368421 29.52631579] ; [62.52631579 72.47368421],0
p8,1,0.453695,0.561405,[31 24] ; [84 51],[33.28947368 21.71052632] ; [81.71052632 53.28947368],0
s1,1,0.493715,0.46842,[ 1 55] ; [  5 131],[ 1.75 54.25] ; [  4.25 131.75],0
u2,1,0.495088,0.465449,[3 4] ; [11  8],[3.76923077 3.23076923] ; [10.23076923  8.76923077],0
a8,1,0.508296,0.437573,[ 7 49] ; [ 11 108],[ 5.76 50.24] ; [ 12.24 106.76],0
a5,1,0.522606,0.408748,[52  4] ; [125  14],[50.83076923  5.16923077] ; [126.16923077  12.83076923],0
n3,1,0.54542,0.365587,[8 4] ; [22  7],[8.7804878 3.2195122] ; [21.2195122  7.7804878],0
r3,1,0.582052,0.302929,[53  3] ; [133   5],[53.69072165  2.30927835] ; [132.30927835   5.69072165],0
n2,1,0.656148,0.198237,[10  3] ; [24  5],[10.52380952  2.47619048] ; [23.47619048  5.52380952],0
n6,1,0.691953,0.156979,[50  5] ; [121  15],[49.2408377  5.7591623] ; [121.7591623  14.2408377],0
r4,1,0.71528,0.13306,[52  4] ; [131   8],[52.55384615  3.44615385] ; [130.44615385   8.55384615],0
s8,1,0.716122,0.132239,[34 22] ; [87 50],[35.10880829 20.89119171] ; [85.89119171 51.10880829],0
n5,1,0.739553,0.11052,[45 10] ; [110  28],[44.17098446 10.82901554] ; [110.82901554  27.17098446],0
a3,1,0.817981,0.052966,[48  8] ; [120  18],[48.49484536  7.50515464] ; [119.50515464  18.49484536],0
p5,1,0.830559,0.045789,[11 45] ; [ 29 109],[11.54639175 44.45360825] ; [ 28.45360825 109.54639175],0
n4,1,0.893437,0.017945,[44 11] ; [110  29],[43.65979381 11.34020619] ; [110.34020619  28.65979381],0
p3,1,0.918313,0.010518,[36 20] ; [87 50],[35.68911917 20.31088083] ; [87.31088083 49.68911917],0
p1,1,0.918457,0.010481,[ 7 49] ; [ 18 120],[ 7.21649485 48.78350515] ; [ 17.78350515 120.21649485],0
n1,1,0.93637,0.006373,[7 6] ; [16 13],[7.11904762 5.88095238] ; [15.88095238 13.11904762],0
p6,1,0.943954,0.004942,[27 28] ; [66 70],[26.78010471 28.21989529] ; [66.21989529 69.78010471],0
