Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,103.77058,[ 16 120] ; [109  44],[58.82352941 77.17647059] ; [66.17647059 86.82352941],1
s6,1,0.0,41.567485,[60 74] ; [123  28],[86.04210526 47.95789474] ; [96.95789474 54.04210526],1
s7,1,0.0,26.610459,[36 94] ; [85 60],[57.2 72.8] ; [63.8 81.2],1
s8,1,0.000273,13.244923,[ 35 101] ; [71 82],[49.88235294 86.11764706] ; [56.11764706 96.88235294],1
p7,1,0.003051,8.776976,[71 65] ; [102  45],[83.13780919 52.86219081] ; [89.86219081 57.13780919],0
s4,1,0.003676,8.437132,[ 12 125] ; [ 32 120],[ 20.85813149 116.14186851] ; [ 23.14186851 128.85813149],0
n2,1,0.012711,6.208884,[25 12] ; [32  3],[29.29166667  7.70833333] ; [27.70833333  7.29166667],0
r2,1,0.018457,5.552265,[124  14] ; [147   5],[128.95862069   9.04137931] ; [142.04137931   9.95862069],0
r3,1,0.024757,5.040809,[126  12] ; [147   4],[130.35986159   7.64013841] ; [142.64013841   8.35986159],0
a5,1,0.048059,3.907906,[94 44] ; [87 66],[85.83505155 52.16494845] ; [95.16494845 57.83505155],0
s5,1,0.056135,3.648034,[ 32 100] ; [52 98],[39.31914894 92.68085106] ; [ 44.68085106 105.31914894],0
r4,1,0.066731,3.361662,[124  14] ; [146   7],[128.04123711   9.95876289] ; [141.95876289  11.04123711],0
a1,1,0.14566,2.117127,[  7 131] ; [  3 150],[  4.74226804 133.25773196] ; [  5.25773196 147.74226804],0
n4,1,0.182075,1.780607,[94 44] ; [115  38],[99.11340206 38.88659794] ; [109.88659794  43.11340206],0
v4,1,0.255645,1.292189,[126  12] ; [143   8],[128.44982699   9.55017301] ; [140.55017301  10.44982699],0
p11,1,0.296081,1.091761,[101  37] ; [120  33],[104.80412371  33.19587629] ; [116.19587629  36.80412371],0
d5,1,0.303469,1.058886,[84 54] ; [84 69],[79.67010309 58.32989691] ; [88.32989691 64.67010309],0
a8,1,0.307534,1.041236,[ 16 114] ; [ 24 120],[ 18.97810219 111.02189781] ; [ 21.02189781 122.97810219],0
p2,1,0.330787,0.945814,[106  32] ; [123  28],[109.34948097  28.65051903] ; [119.65051903  31.34948097],0
u2,1,0.344011,0.895427,[32 24] ; [27 29],[29.5 26.5] ; [29.5 26.5],0
n3,1,0.36415,0.823529,[24 12] ; [26  8],[25.71428571 10.28571429] ; [24.28571429  9.71428571],0
v3,1,0.388811,0.742658,[44 89] ; [57 93],[47.4664311 85.5335689] ; [53.5335689 96.4664311],0
