Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,0.000176,14.069642,[25 15] ; [21 57],[15.59322034 24.40677966] ; [30.40677966 47.59322034],1
p7,1,0.000747,11.369161,[28 11] ; [28 45],[19.5 19.5] ; [36.5 36.5],1
r4,1,0.004028,8.271207,[36  4] ; [51 27],[29.49152542 10.50847458] ; [57.50847458 20.49152542],0
p2,1,0.007351,7.185223,[35  5] ; [50 28],[28.81355932 11.18644068] ; [56.18644068 21.81355932],0
a5,1,0.010121,6.613446,[33  7] ; [46 32],[26.77966102 13.22033898] ; [52.22033898 25.77966102],0
v4,1,0.026516,4.922046,[38  2] ; [62 16],[33.89830508  6.10169492] ; [66.10169492 11.89830508],0
b1,1,0.036798,4.359717,[24 16] ; [31 47],[18.6440678 21.3559322] ; [36.3559322 41.6440678],0
r2,1,0.068198,3.325875,[38  2] ; [64 13],[34.87179487  5.12820513] ; [67.12820513  9.87179487],0
p6,1,0.072514,3.225172,[12 28] ; [12 64],[ 8.27586207 31.72413793] ; [15.72413793 60.27586207],0
s8,1,0.078272,3.100423,[16 24] ; [19 59],[11.86440678 28.13559322] ; [23.13559322 54.86440678],0
p9,1,0.083338,2.998578,[32  8] ; [49 27],[27.93103448 12.06896552] ; [53.06896552 22.93103448],0
u3,1,0.087227,2.924817,[9 1] ; [17 11],[6.84210526 3.15789474] ; [19.15789474  8.84210526],0
v2,1,0.090104,2.872516,[21 16] ; [29 44],[16.81818182 20.18181818] ; [33.18181818 39.81818182],0
p8,1,0.090931,2.857814,[20 20] ; [25 49],[15.78947368 24.21052632] ; [29.21052632 44.78947368],0
r1,1,0.095824,2.773707,[33  6] ; [55 23],[29.33333333  9.66666667] ; [58.66666667 19.33333333],0
a8,1,0.126004,2.341062,[ 2 33] ; [12 62],[ 4.49541284 30.50458716] ; [ 9.50458716 64.49541284],0
p10,1,0.158542,1.98808,[28 12] ; [43 33],[24.48275862 15.51724138] ; [46.51724138 29.48275862],0
v1,1,0.180293,1.795208,[18 21] ; [25 50],[14.71052632 24.28947368] ; [28.28947368 46.71052632],0
d2,1,0.182306,1.778728,[18 22] ; [25 52],[14.7008547 25.2991453] ; [28.2991453 48.7008547],0
b4,1,0.18643,1.745606,[19 21] ; [47 31],[22.37288136 17.62711864] ; [43.62711864 34.37288136],0
n5,1,0.188313,1.730769,[14 25] ; [38 40],[17.33333333 21.66666667] ; [34.66666667 43.33333333],0
a3,1,0.21312,1.550103,[30 10] ; [49 28],[27.00854701 12.99145299] ; [51.99145299 25.00854701],0
p5,1,0.219756,1.505965,[ 3 37] ; [ 2 74],[ 1.72413793 38.27586207] ; [ 3.27586207 72.72413793],0
s6,1,0.243271,1.361538,[23 17] ; [36 42],[20. 20.] ; [39. 39.],0
d1,1,0.243271,1.361538,[23 17] ; [36 42],[20. 20.] ; [39. 39.],0
n1,1,0.254698,1.297349,[1 6] ; [11 19],[2.27027027 4.72972973] ; [ 9.72972973 20.27027027],0
p11,1,0.303439,1.059018,[25 15] ; [41 37],[22.37288136 17.62711864] ; [43.62711864 34.37288136],0
r3,1,0.316275,1.004287,[36  4] ; [64 13],[34.18803419  5.81196581] ; [65.81196581 11.18803419],0
