Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.000119,14.811522,[45 30] ; [29 66],[32.64705882 42.35294118] ; [41.35294118 53.64705882],1
s4,1,0.008854,6.852058,[ 7 70] ; [24 75],[13.5625 63.4375] ; [17.4375 81.5625],0
r1,1,0.009691,6.690799,[63 15] ; [63 37],[55.21348315 22.78651685] ; [70.78651685 29.21348315],0
a3,1,0.011399,6.401981,[49 28] ; [44 55],[40.6875 36.3125] ; [52.3125 46.6875],0
n5,1,0.026336,4.933842,[60 18] ; [60 38],[53.18181818 24.81818182] ; [66.81818182 31.18181818],0
b3,1,0.031746,4.612147,[25 29] ; [13 37],[19.73076923 34.26923077] ; [18.26923077 31.73076923],0
b2,1,0.031746,4.612147,[25 29] ; [13 37],[19.73076923 34.26923077] ; [18.26923077 31.73076923],0
v3,1,0.034884,4.450853,[33 45] ; [26 70],[26.44827586 51.55172414] ; [32.55172414 63.44827586],0
d1,1,0.035104,4.440113,[ 7 71] ; [ 2 98],[ 3.94382022 74.05617978] ; [ 5.05617978 94.94382022],0
p1,1,0.044423,4.040404,[14 63] ; [ 8 91],[ 9.625 67.375] ; [12.375 86.625],0
s3,1,0.080771,3.04932,[46 29] ; [46 50],[40.35087719 34.64912281] ; [51.64912281 44.35087719],0
s8,1,0.100209,2.702218,[30 47] ; [27 72],[24.9375 52.0625] ; [32.0625 66.9375],0
a5,1,0.105908,2.614239,[45 33] ; [45 54],[39.66101695 38.33898305] ; [50.33898305 48.66101695],0
a2,1,0.107867,2.585198,[ 9 69] ; [ 5 95],[ 6.13483146 71.86516854] ; [ 7.86516854 92.13483146],0
s7,1,0.110011,2.554068,[35 39] ; [33 61],[29.95238095 44.04761905] ; [38.04761905 55.95238095],0
r2,1,0.111742,2.529414,[74  4] ; [88 12],[70.98876404  7.01123596] ; [91.01123596  8.98876404],0
r4,1,0.119826,2.419592,[71  7] ; [83 17],[67.48314607 10.51685393] ; [86.51685393 13.48314607],0
s2,1,0.203871,1.614424,[36 39] ; [38 61],[31.89655172 43.10344828] ; [42.10344828 56.89655172],0
a4,1,0.204139,1.61251,[19 57] ; [17 82],[15.63428571 60.36571429] ; [20.36571429 78.63428571],0
d2,1,0.208915,1.578931,[21 57] ; [19 81],[17.52808989 60.47191011] ; [22.47191011 77.52808989],0
n2,1,0.20985,1.572464,[13  1] ; [24  7],[11.51111111  2.48888889] ; [25.48888889  5.51111111],0
s6,1,0.222308,1.489412,[47 29] ; [51 46],[43.05202312 32.94797688] ; [54.94797688 42.05202312],0
u3,1,0.251201,1.316614,[17 12] ; [25 30],[14.5 14.5] ; [27.5 27.5],0
n4,1,0.271136,1.210991,[55 23] ; [62 37],[51.55932203 26.44067797] ; [65.44067797 33.55932203],0
n3,1,0.290007,1.119591,[9 5] ; [23  6],[10.41860465  3.58139535] ; [21.58139535  7.41860465],0
b5,1,0.313039,1.017809,[48 30] ; [54 46],[44.69662921 33.30337079] ; [57.30337079 42.69662921],0
p10,1,0.316296,1.0042,[57 19] ; [66 31],[54.03468208 21.96531792] ; [68.96531792 28.03468208],0
d3,1,0.348829,0.877713,[37 41] ; [40 59],[33.93220339 44.06779661] ; [43.06779661 55.93220339],0
a7,1,0.355884,0.852367,[51 27] ; [58 41],[48.03389831 29.96610169] ; [60.96610169 38.03389831],0
p5,1,0.37761,0.778468,[11 65] ; [10 89],[ 9.12 66.88] ; [11.88 87.12],0
p12,1,0.384088,0.757576,[ 5 72] ; [10 88],[ 6.6 70.4] ; [ 8.4 89.6],0
