Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.000428,12.406746,[ 1 13] ; [28 18],[6.76666667 7.23333333] ; [22.23333333 23.76666667],1
d5,1,0.006294,7.464122,[6 8] ; [37  9],[10.03333333  3.96666667] ; [32.96666667 13.03333333],0
r3,1,0.00816,6.99793,[10  4] ; [44  2],[12.6  1.4] ; [41.4  4.6],0
a7,1,0.015401,5.869987,[ 4 10] ; [30 16],[7.93333333 6.06666667] ; [26.06666667 19.93333333],0
d2,1,0.030634,4.673358,[ 3 11] ; [25 21],[6.53333333 7.46666667] ; [21.46666667 24.53333333],0
p1,1,0.042899,4.099379,[ 3 11] ; [ 2 44],[ 1.16666667 12.83333333] ; [ 3.83333333 42.16666667],0
u2,1,0.046708,3.955881,[2 5] ; [11  4],[4.13636364 2.86363636] ; [8.86363636 6.13636364],0
b3,1,0.051289,3.798825,[ 1 12] ; [ 9 15],[3.51351351 9.48648649] ; [ 6.48648649 17.51351351],0
b2,1,0.051289,3.798825,[ 1 12] ; [ 9 15],[3.51351351 9.48648649] ; [ 6.48648649 17.51351351],0
d3,1,0.069407,3.296978,[6 8] ; [32 14],[8.86666667 5.13333333] ; [29.13333333 16.86666667],0
s6,1,0.078024,3.10559,[8 6] ; [37  9],[10.5  3.5] ; [34.5 11.5],0
a4,1,0.110338,2.549374,[ 2 12] ; [17 29],[4.43333333 9.56666667] ; [14.56666667 31.43333333],0
n3,1,0.153338,2.03873,[4 1] ; [6 8],[2.63157895 2.36842105] ; [7.36842105 6.63157895],0
a5,1,0.179777,1.799468,[6 8] ; [29 17],[8.16666667 5.83333333] ; [26.83333333 19.16666667],0
p5,1,0.191813,1.703638,[ 2 12] ; [ 2 44],[ 0.93333333 13.06666667] ; [ 3.06666667 42.93333333],0
p8,1,0.203018,1.620528,[ 4 10] ; [22 24],[6.06666667 7.93333333] ; [19.93333333 26.06666667],0
a3,1,0.237065,1.397961,[7 7] ; [31 15],[8.86666667 5.13333333] ; [29.13333333 16.86666667],0
s1,1,0.308848,1.035595,[ 3 11] ; [ 5 41],[ 1.86666667 12.13333333] ; [ 6.13333333 39.86666667],0
p3,1,0.337628,0.919416,[4 9] ; [21 25],[5.50847458 7.49152542] ; [19.49152542 26.50847458],0
v2,1,0.35064,0.871138,[5 9] ; [22 22],[6.51724138 7.48275862] ; [20.48275862 23.51724138],0
s3,1,0.360654,0.835616,[12  2] ; [34 12],[10.73333333  3.26666667] ; [35.26666667 10.73333333],0
s7,1,0.380335,0.769618,[8 5] ; [20 22],[6.61818182 6.38181818] ; [21.38181818 20.61818182],0
u3,1,0.451967,0.565714,[3 4] ; [9 6],[3.81818182 3.18181818] ; [8.18181818 6.81818182],0
p2,1,0.481471,0.495529,[8 6] ; [31 15],[9.1 4.9] ; [29.9 16.1],0
v1,1,0.51116,0.431691,[5 9] ; [21 25],[6.06666667 7.93333333] ; [19.93333333 26.06666667],0
a8,1,0.534398,0.386023,[ 2 11] ; [ 4 39],[ 1.39285714 11.60714286] ; [ 4.60714286 38.39285714],0
p4,1,0.541552,0.372671,[8 6] ; [22 24],[7. 7.] ; [23. 23.],0
p6,1,0.58345,0.30069,[ 3 11] ; [13 32],[ 3.79661017 10.20338983] ; [12.20338983 32.79661017],0
r1,1,0.596648,0.280082,[10  4] ; [36 10],[10.73333333  3.26666667] ; [35.26666667 10.73333333],0
r4,1,0.596648,0.280082,[10  4] ; [36 10],[10.73333333  3.26666667] ; [35.26666667 10.73333333],0
p11,1,0.605897,0.266193,[9 5] ; [26 20],[8.16666667 5.83333333] ; [26.83333333 19.16666667],0
b4,1,0.605897,0.266193,[9 5] ; [26 20],[8.16666667 5.83333333] ; [26.83333333 19.16666667],0
s5,1,0.694249,0.154524,[ 3 11] ; [12 33],[ 3.55932203 10.44067797] ; [11.44067797 33.55932203],0
n5,1,0.708528,0.139752,[9 5] ; [27 19],[8.4 5.6] ; [27.6 18.4],0
n4,1,0.71002,0.138257,[9 5] ; [32 14],[9.56666667 4.43333333] ; [31.43333333 14.56666667],0
v3,1,0.774,0.082453,[5 9] ; [18 27],[5.45762712 8.54237288] ; [17.54237288 27.45762712],0
a6,1,0.775246,0.081522,[7 7] ; [25 21],[7.46666667 6.53333333] ; [24.53333333 21.46666667],0
p10,1,0.77615,0.080849,[ 4 10] ; [15 31],[4.43333333 9.56666667] ; [14.56666667 31.43333333],0
p7,1,0.808392,0.058807,[8 5] ; [26 19],[7.62068966 5.37931034] ; [26.37931034 18.62068966],0
n1,1,0.824745,0.049038,[1 3] ; [4 9],[1.17647059 2.82352941] ; [3.82352941 9.17647059],0
n2,1,0.888153,0.01978,[4 1] ; [10  3],[3.88888889 1.11111111] ; [10.11111111  2.88888889],0
n6,1,0.894023,0.017746,[10  4] ; [32 14],[9.8 4.2] ; [32.2 13.8],0
r2,1,0.904703,0.014333,[12  2] ; [40  6],[12.13333333  1.86666667] ; [39.86666667  6.13333333],0
v4,1,0.904703,0.014333,[12  2] ; [40  6],[12.13333333  1.86666667] ; [39.86666667  6.13333333],0
s8,1,0.917814,0.010648,[6 8] ; [19 27],[5.83333333 8.16666667] ; [19.16666667 26.83333333],0
b1,1,0.917814,0.010648,[8 6] ; [27 19],[8.16666667 5.83333333] ; [26.83333333 19.16666667],0
s4,1,0.919159,0.010301,[ 3 11] ; [10 34],[ 3.13793103 10.86206897] ; [ 9.86206897 34.13793103],0
b5,1,0.967244,0.001686,[8 6] ; [26 20],[7.93333333 6.06666667] ; [26.06666667 19.93333333],0
