Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.0,80.28075,[125  49] ; [13 79],[90.27067669 83.72932331] ; [47.72932331 44.27067669],1
d3,1,0.0,76.505718,[156  18] ; [36 56],[125.59398496  48.40601504] ; [66.40601504 25.59398496],1
d5,1,0.0,65.985228,[169   4] ; [55 37],[146.23396226  26.76603774] ; [77.76603774 14.23396226],1
d4,1,0.0,55.961292,[171   2] ; [62 30],[152.10943396  20.89056604] ; [80.89056604 11.10943396],1
a2,1,0.0,35.578886,[ 67 108] ; [ 4 88],[ 46.53558052 128.46441948] ; [24.46441948 67.53558052],1
a4,1,0.0,29.736299,[109  66] ; [25 67],[87.82771536 87.17228464] ; [46.17228464 45.82771536],1
a5,1,0.0,28.745873,[159  16] ; [59 33],[142.88389513  32.11610487] ; [75.11610487 16.88389513],1
a3,1,2e-06,22.270255,[151  23] ; [56 35],[135.91698113  38.08301887] ; [71.08301887 19.91698113],1
u1,1,1.8e-05,18.376852,[ 51 124] ; [ 6 86],[ 37.35955056 137.64044944] ; [19.64044944 72.35955056],1
p4,1,0.000468,12.237276,[132  41] ; [51 41],[119.46792453  53.53207547] ; [63.53207547 28.46792453],1
p3,1,0.001483,10.099414,[118  56] ; [44 48],[105.96992481  68.03007519] ; [56.03007519 35.96992481],0
s8,1,0.005394,7.742234,[115  58] ; [45 47],[104.45283019  68.54716981] ; [55.54716981 36.45283019],0
a6,1,0.007022,7.267223,[121  52] ; [49 43],[110.98113208  62.01886792] ; [59.01886792 32.98113208],0
v1,1,0.008255,6.977342,[119  54] ; [47 43],[109.19391635  63.80608365] ; [56.80608365 33.19391635],0
r2,1,0.014594,5.96479,[171   3] ; [83  7],[167.40909091   6.59090909] ; [86.59090909  3.40909091],0
u3,1,0.093533,2.8125,[19  5] ; [21 15],[16.  8.] ; [24. 12.],0
b3,1,0.098189,2.734717,[58 59] ; [15 28],[53.38125 63.61875] ; [19.61875 23.38125],0
b2,1,0.098189,2.734717,[58 59] ; [15 28],[53.38125 63.61875] ; [19.61875 23.38125],0
n1,1,0.112397,2.520189,[18 15] ; [ 8 16],[15.05263158 17.94736842] ; [10.94736842 13.05263158],0
s3,1,0.112992,2.511867,[127  45] ; [58 32],[121.45038168  50.54961832] ; [63.54961832 26.45038168],0
v3,1,0.132307,2.265221,[80 90] ; [34 57],[74.25287356 95.74712644] ; [39.74712644 51.25287356],0
r4,1,0.177235,1.820656,[167   8] ; [84  8],[164.51310861  10.48689139] ; [86.48689139  5.51310861],0
p6,1,0.197099,1.663737,[91 83] ; [40 51],[86.01509434 87.98490566] ; [44.98490566 46.01509434],0
n3,1,0.20024,1.640625,[25  7] ; [15  9],[22.85714286  9.14285714] ; [17.14285714  6.85714286],0
b5,1,0.20336,1.618076,[98 77] ; [44 48],[93.07116105 81.92883895] ; [48.92883895 43.07116105],0
n5,1,0.227745,1.454891,[142  31] ; [69 22],[138.26893939  34.73106061] ; [72.73106061 18.26893939],0
n4,1,0.23224,1.427092,[141  33] ; [68 23],[137.23018868  36.76981132] ; [71.76981132 19.23018868],0
p11,1,0.261578,1.260386,[145  30] ; [71 21],[141.57303371  33.42696629] ; [74.42696629 17.57303371],0
s7,1,0.299247,1.077547,[117  51] ; [55 32],[113.31764706  54.68235294] ; [58.68235294 28.31764706],0
a8,1,0.305101,1.051766,[ 18 139] ; [14 73],[ 20.59016393 136.40983607] ; [11.40983607 75.59016393],0
p8,1,0.312159,1.021518,[110  62] ; [53 39],[106.1969697  65.8030303] ; [56.8030303 35.1969697],0
a7,1,0.334301,0.932164,[126  49] ; [61 31],[122.56554307  52.43445693] ; [64.43445693 27.56554307],0
v2,1,0.34988,0.873893,[106  65] ; [51 40],[102.46946565  68.53053435] ; [54.53053435 36.46946565],0
s2,1,0.370562,0.801777,[131  42] ; [65 27],[127.95471698  45.04528302] ; [68.04528302 23.95471698],0
r1,1,0.371769,0.797742,[148  25] ; [74 17],[145.47727273  27.52272727] ; [76.52272727 14.47727273],0
p10,1,0.393744,0.727348,[166   9] ; [83  7],[164.43396226  10.56603774] ; [84.56603774  5.43396226],0
p2,1,0.4148,0.665,[156  19] ; [78 13],[153.94736842  21.05263158] ; [80.05263158 10.94736842],0
p1,1,0.440466,0.595068,[ 25 149] ; [10 81],[ 22.98113208 151.01886792] ; [12.01886792 78.98113208],0
u4,1,0.492274,0.471551,[  4 171] ; [ 1 91],[  3.27715356 171.72284644] ; [ 1.72284644 90.27715356],0
p7,1,0.504785,0.444862,[131  39] ; [66 24],[128.80769231  41.19230769] ; [68.19230769 21.80769231],0
n6,1,0.560852,0.338231,[156  15] ; [81 10],[154.68320611  16.31679389] ; [82.31679389  8.68320611],0
b4,1,0.567532,0.326829,[109  66] ; [54 38],[106.83520599  68.16479401] ; [56.16479401 35.83520599],0
a1,1,0.682012,0.16787,[ 11 164] ; [ 7 85],[ 11.79775281 163.20224719] ; [ 6.20224719 85.79775281],0
p12,1,0.766554,0.088141,[ 25 149] ; [12 80],[ 24.20300752 149.79699248] ; [12.79699248 79.20300752],0
s4,1,0.796647,0.066403,[ 46 126] ; [23 68],[ 45.12547529 126.87452471] ; [23.87452471 67.12547529],0
n2,1,0.80224,0.062725,[27  6] ; [19  5],[26.63157895  6.36842105] ; [19.36842105  4.63157895],0
b1,1,0.804711,0.061135,[ 62 113] ; [34 58],[ 62.92134831 112.07865169] ; [33.07865169 58.92134831],0
v4,1,0.824182,0.049359,[169   5] ; [86  3],[168.70722433   5.29277567] ; [86.29277567  2.70722433],0
u2,1,0.83609,0.042806,[13 11] ; [18 17],[12.61016949 11.38983051] ; [18.38983051 16.61016949],0
s1,1,0.848934,0.036282,[  5 167] ; [ 3 87],[  5.2519084 166.7480916] ; [ 2.7480916 87.2519084],0
