Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p8,1,0.0,49.523119,[ 33 140] ; [93 73],[ 64.30088496 108.69911504] ; [ 61.69911504 104.30088496],1
p6,1,0.0,31.498843,[ 22 150] ; [ 66 101],[ 44.64896755 127.35103245] ; [ 43.35103245 123.64896755],1
p2,1,0.0,29.615302,[112  62] ; [150  18],[133.29824561  40.70175439] ; [128.70175439  39.29824561],1
p4,1,1e-06,23.767473,[ 46 127] ; [88 80],[ 67.98240469 105.01759531] ; [ 66.01759531 101.98240469],1
v4,1,4.1e-05,16.816423,[143  30] ; [160   6],[154.62831858  18.37168142] ; [148.37168142  17.62831858],1
s6,1,8.9e-05,15.350451,[87 84] ; [119  47],[104.52818991  66.47181009] ; [101.47181009  64.52818991],1
r3,1,0.000101,15.116115,[146  26] ; [163   5],[156.31764706  15.68235294] ; [152.68235294  15.31764706],1
s5,1,0.000119,14.803434,[ 28 136] ; [ 60 108],[ 43.46987952 120.53012048] ; [ 44.53012048 123.46987952],1
r4,1,0.000147,14.411958,[132  42] ; [154  15],[145.0845481  28.9154519] ; [140.9154519  28.0845481],1
p10,1,0.000156,14.300841,[108  63] ; [137  31],[123.5840708  47.4159292] ; [121.4159292  46.5840708],1
s8,1,0.001006,10.815654,[ 51 122] ; [79 90],[ 65.76023392 107.23976608] ; [ 64.23976608 104.76023392],0
r1,1,0.001261,10.399149,[120  54] ; [140  27],[132.6686217  41.3313783] ; [127.3313783  39.6686217],0
d5,1,0.001499,10.079657,[122  52] ; [142  26],[134.31578947  39.68421053] ; [129.68421053  38.31578947],0
p9,1,0.002356,9.249007,[118  51] ; [140  27],[129.76785714  39.23214286] ; [128.23214286  38.76785714],0
s3,1,0.005081,7.850398,[74 94] ; [98 67],[86.77477477 81.22522523] ; [85.22522523 79.77477477],0
p11,1,0.006993,7.274744,[119  55] ; [137  32],[129.86588921  44.13411079] ; [126.13411079  42.86588921],0
s2,1,0.008944,6.833962,[ 64 106] ; [87 81],[75.94674556 94.05325444] ; [75.05325444 92.94674556],0
v1,1,0.025034,5.021514,[ 68 100] ; [87 78],[78.1981982 89.8018018] ; [76.8018018 88.1981982],0
d1,1,0.042549,4.113249,[85 89] ; [101  68],[94.35568513 79.64431487] ; [91.64431487 77.35568513],0
s7,1,0.050527,3.823889,[ 64 104] ; [79 83],[72.8 95.2] ; [70.2 91.8],0
r2,1,0.063023,3.455985,[152  19] ; [155   9],[156.70746269  14.29253731] ; [150.29253731  13.70746269],0
p5,1,0.083376,2.997827,[  6 168] ; [ 13 155],[  9.66666667 164.33333333] ; [  9.33333333 158.66666667],0
d4,1,0.085843,2.950658,[130  43] ; [139  29],[136.47214076  36.52785924] ; [132.52785924  35.47214076],0
a3,1,0.100853,2.692004,[111  61] ; [123  46],[118.02932551  53.97067449] ; [115.97067449  53.02932551],0
a8,1,0.108514,2.575724,[ 23 137] ; [ 33 122],[ 28.44444444 131.55555556] ; [ 27.55555556 127.44444444],0
n1,1,0.117482,2.450568,[26 24] ; [15 27],[22.2826087 27.7173913] ; [18.7173913 23.2826087],0
v2,1,0.121246,2.401146,[74 90] ; [87 75],[80.99386503 83.00613497] ; [80.00613497 81.99386503],0
u1,1,0.139301,2.185666,[ 28 146] ; [ 18 151],[ 23.33527697 150.66472303] ; [ 22.66472303 146.33527697],0
d3,1,0.139952,2.178484,[108  66] ; [117  51],[114.47368421  59.52631579] ; [110.52631579  57.47368421],0
n6,1,0.195521,1.675515,[139  34] ; [143  24],[143.48823529  29.51176471] ; [138.51176471  28.48823529],0
n5,1,0.203311,1.618431,[138  35] ; [142  25],[142.47058824  30.52941176] ; [137.52941176  29.47058824],0
a1,1,0.264862,1.243167,[ 12 162] ; [  7 162],[  9.63848397 164.36151603] ; [  9.36151603 159.63848397],0
b5,1,0.270706,1.213168,[112  62] ; [99 70],[107.03790087  66.96209913] ; [103.96209913  65.03790087],0
b3,1,0.284771,1.144178,[41 62] ; [35 72],[37.27619048 65.72380952] ; [38.72380952 68.27619048],0
b2,1,0.284771,1.144178,[41 62] ; [35 72],[37.27619048 65.72380952] ; [38.72380952 68.27619048],0
a4,1,0.315872,1.005962,[82 90] ; [71 97],[77.4 94.6] ; [75.6 92.4],0
b4,1,0.320302,0.987713,[107  67] ; [95 74],[102.47230321  71.52769679] ; [99.52769679 69.47230321],0
u4,1,0.328737,0.953865,[  3 171] ; [  1 168],[  2.02915452 171.97084548] ; [  1.97084548 167.02915452],0
p12,1,0.378127,0.776782,[ 12 160] ; [  8 161],[ 10.08797654 161.91202346] ; [  9.91202346 159.08797654],0
d2,1,0.40998,0.678857,[85 86] ; [76 92],[81.21238938 89.78761062] ; [79.78761062 88.21238938],0
u3,1,0.553895,0.350385,[31 32] ; [20 26],[29.47706422 33.52293578] ; [21.52293578 24.47706422],0
u2,1,0.586635,0.29563,[31 32] ; [24 20],[32.38317757 30.61682243] ; [22.61682243 21.38317757],0
b1,1,0.589417,0.291255,[ 60 114] ; [ 63 106],[ 62.39650146 111.60349854] ; [ 60.60349854 108.39650146],0
a5,1,0.596623,0.280119,[127  47] ; [119  50],[124.79300292  49.20699708] ; [121.20699708  47.79300292],0
s4,1,0.602783,0.270818,[ 24 148] ; [ 20 146],[ 22.39053254 149.60946746] ; [ 21.60946746 144.39053254],0
n2,1,0.682207,0.167652,[38 14] ; [33 10],[38.86315789 13.13684211] ; [32.13684211 10.86315789],0
p1,1,0.727122,0.12177,[ 13 160] ; [ 11 157],[ 12.17595308 160.82404692] ; [ 11.82404692 156.17595308],0
n3,1,0.803111,0.062162,[33 16] ; [30 13],[33.55434783 15.44565217] ; [29.44565217 13.55434783],0
a6,1,0.811438,0.056917,[114  60] ; [108  60],[112.94736842  61.05263158] ; [109.05263158  58.94736842],0
a7,1,0.838404,0.04159,[118  55] ; [117  52],[118.87426901  54.12573099] ; [116.12573099  52.87426901],0
v3,1,0.94046,0.005579,[ 57 110] ; [ 55 108],[ 56.67878788 110.32121212] ; [ 55.32121212 107.67878788],0
