Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.003207,8.685849,[ 9 44] ; [18 22],[15.38709677 37.61290323] ; [11.61290323 28.38709677],0
p9,1,0.015163,5.897436,[34 18] ; [35  5],[39. 13.] ; [30. 10.],0
d4,1,0.017754,5.620285,[32 21] ; [34  7],[37.21276596 15.78723404] ; [28.78723404 12.21276596],0
r1,1,0.023276,5.147812,[31 22] ; [33  8],[36.08510638 16.91489362] ; [27.91489362 13.08510638],0
r3,1,0.038647,4.276339,[45  8] ; [40  1],[47.92553191  5.07446809] ; [37.07446809  3.92553191],0
d3,1,0.045479,4.000771,[31 22] ; [32  9],[35.5212766 17.4787234] ; [27.4787234 13.5212766],0
a4,1,0.076,3.148427,[14 39] ; [18 23],[18.04255319 34.95744681] ; [13.95744681 27.04255319],0
a7,1,0.082383,3.017257,[31 22] ; [31 10],[34.95744681 18.04255319] ; [27.04255319 13.95744681],0
d1,1,0.134993,2.234124,[19 34] ; [21 20],[22.55319149 30.44680851] ; [17.44680851 23.55319149],0
d5,1,0.142417,2.15165,[37 16] ; [34  7],[40.03191489 12.96808511] ; [30.96808511 10.03191489],0
v4,1,0.164506,1.932307,[45  7] ; [39  2],[46.96774194  5.03225806] ; [37.03225806  3.96774194],0
r4,1,0.191914,1.702865,[41 12] ; [36  5],[43.41489362  9.58510638] ; [33.58510638  7.41489362],0
p10,1,0.193452,1.691134,[36 17] ; [32  8],[38.75268817 14.24731183] ; [29.24731183 10.75268817],0
b1,1,0.194253,1.685063,[21 32] ; [11 30],[18.04255319 34.95744681] ; [13.95744681 27.04255319],0
p2,1,0.204939,1.606826,[40 13] ; [26 15],[37.21276596 15.78723404] ; [28.78723404 12.21276596],0
n6,1,0.218501,1.51419,[43 10] ; [37  4],[45.10638298  7.89361702] ; [34.89361702  6.10638298],0
s3,1,0.263489,1.25033,[34 19] ; [30 10],[36.47311828 16.52688172] ; [27.52688172 12.47311828],0
s1,1,0.273779,1.197717,[ 4 49] ; [ 1 40],[ 2.81914894 50.18085106] ; [ 2.18085106 38.81914894],0
v1,1,0.282807,1.153551,[20 33] ; [20 21],[22.55319149 30.44680851] ; [17.44680851 23.55319149],0
d2,1,0.325531,0.966596,[18 35] ; [18 23],[20.29787234 32.70212766] ; [15.70212766 25.29787234],0
s8,1,0.325531,0.966596,[18 35] ; [18 23],[20.29787234 32.70212766] ; [15.70212766 25.29787234],0
n4,1,0.329617,0.950402,[31 22] ; [28 13],[33.26595745 19.73404255] ; [25.73404255 15.26595745],0
b4,1,0.331944,0.941301,[27 26] ; [25 16],[29.31914894 23.68085106] ; [22.68085106 18.31914894],0
p8,1,0.391333,0.734795,[18 35] ; [10 29],[16.13043478 36.86956522] ; [11.86956522 27.13043478],0
p7,1,0.392098,0.732427,[22 30] ; [21 20],[24.04301075 27.95698925] ; [18.95698925 22.04301075],0
a1,1,0.413236,0.669472,[ 1 52] ; [ 2 39],[ 1.69148936 51.30851064] ; [ 1.30851064 39.69148936],0
p3,1,0.428337,0.627328,[21 32] ; [13 28],[19.17021277 33.82978723] ; [14.82978723 26.17021277],0
s2,1,0.437336,0.603261,[31 21] ; [27 13],[32.7826087 19.2173913] ; [25.2173913 14.7826087],0
a6,1,0.481945,0.494458,[31 22] ; [21 20],[29.31914894 23.68085106] ; [22.68085106 18.31914894],0
n2,1,0.490691,0.475011,[15  7] ; [8 2],[15.8125  6.1875] ; [7.1875 2.8125],0
r2,1,0.494201,0.467368,[46  6] ; [38  3],[46.96774194  5.03225806] ; [37.03225806  3.96774194],0
p4,1,0.504591,0.445266,[23 30] ; [15 26],[21.42553191 31.57446809] ; [16.57446809 24.42553191],0
s5,1,0.513021,0.4279,[18 33] ; [16 22],[19.48314607 31.51685393] ; [14.51685393 23.48314607],0
a3,1,0.54367,0.36878,[33 20] ; [28 13],[34.39361702 18.60638298] ; [26.60638298 14.39361702],0
u1,1,0.633088,0.227897,[ 6 47] ; [ 6 35],[ 6.76595745 46.23404255] ; [ 5.23404255 35.76595745],0
a2,1,0.633088,0.227897,[ 6 47] ; [ 6 35],[ 6.76595745 46.23404255] ; [ 5.23404255 35.76595745],0
n5,1,0.647237,0.209401,[36 17] ; [26 15],[34.95744681 18.04255319] ; [27.04255319 13.95744681],0
n3,1,0.659658,0.193939,[16  6] ; [8 2],[16.5  5.5] ; [7.5 2.5],0
n1,1,0.659658,0.193939,[ 6 16] ; [2 8],[ 5.5 16.5] ; [2.5 7.5],0
b2,1,0.672121,0.179131,[ 3 26] ; [ 3 18],[ 3.48 25.52] ; [ 2.52 18.48],0
b3,1,0.672121,0.179131,[ 3 26] ; [ 3 18],[ 3.48 25.52] ; [ 2.52 18.48],0
p11,1,0.674304,0.176608,[34 19] ; [28 13],[34.95744681 18.04255319] ; [27.04255319 13.95744681],0
u2,1,0.71038,0.137898,[ 9 11] ; [5 8],[ 8.48484848 11.51515152] ; [5.51515152 7.48484848],0
b5,1,0.713736,0.134574,[33 20] ; [24 17],[32.13829787 20.86170213] ; [24.86170213 16.13829787],0
p5,1,0.715075,0.133261,[ 2 51] ; [ 1 40],[ 1.69148936 51.30851064] ; [ 1.30851064 39.69148936],0
a5,1,0.763865,0.090245,[32 21] ; [26 15],[32.70212766 20.29787234] ; [25.29787234 15.70212766],0
s7,1,0.813619,0.055583,[25 25] ; [19 21],[24.44444444 25.55555556] ; [19.55555556 20.44444444],0
