Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,39.72949,[78  3] ; [4 8],[71.41935484  9.58064516] ; [10.58064516  1.41935484],1
n6,1,6.2e-05,16.048283,[77  2] ; [8 4],[73.79120879  5.20879121] ; [11.20879121  0.79120879],1
s6,1,0.004583,8.03705,[63 11] ; [6 6],[59.37209302 14.62790698] ; [9.62790698 2.37209302],0
s7,1,0.022315,5.221038,[55 19] ; [5 7],[51.62790698 22.37209302] ; [8.37209302 3.62790698],0
a3,1,0.024701,5.044698,[69 12] ; [7 5],[66.19354839 14.80645161] ; [9.80645161 2.19354839],0
s5,1,0.032909,4.550526,[53 20] ; [5 7],[49.81176471 23.18823529] ; [8.18823529 3.81176471],0
d5,1,0.038486,4.283433,[67 13] ; [7 5],[64.34782609 15.65217391] ; [9.65217391 2.34782609],0
a4,1,0.040373,4.202158,[39 42] ; [ 2 10],[35.70967742 45.29032258] ; [5.29032258 6.70967742],0
d2,1,0.043296,4.083807,[45 35] ; [3 9],[41.73913043 38.26086957] ; [6.26086957 5.73913043],0
r2,1,0.059864,3.541152,[73  6] ; [9 3],[71.18681319  7.81318681] ; [10.81318681  1.18681319],0
s3,1,0.065535,3.391467,[48 30] ; [4 8],[45.06666667 32.93333333] ; [6.93333333 5.06666667],0
p7,1,0.067969,3.331405,[68 10] ; [8 4],[65.86666667 12.13333333] ; [10.13333333  1.86666667],0
d1,1,0.093304,2.816426,[54 27] ; [5 7],[51.38709677 29.61290323] ; [7.61290323 4.38709677],0
p6,1,0.094321,2.799043,[52 26] ; [5 7],[49.4 28.6] ; [7.6 4.4],0
s2,1,0.106328,2.607974,[46 33] ; [4 8],[43.40659341 35.59340659] ; [6.59340659 5.40659341],0
p1,1,0.120438,2.411618,[24 57] ; [ 1 11],[21.77419355 59.22580645] ; [3.22580645 8.77419355],0
p8,1,0.155076,2.021595,[67 13] ; [8 4],[65.2173913 14.7826087] ; [9.7826087 2.2173913],0
v1,1,0.166396,1.915114,[54 23] ; [6 6],[51.91011236 25.08988764] ; [8.08988764 3.91011236],0
r4,1,0.180442,1.793981,[72  9] ; [9 3],[70.5483871 10.4516129] ; [10.4516129  1.5483871],0
r1,1,0.197298,1.662262,[66 14] ; [8 4],[64.34782609 15.65217391] ; [9.65217391 2.34782609],0
r3,1,0.210518,1.567862,[74  5] ; [10  2],[72.92307692  6.07692308] ; [11.07692308  0.92307692],0
s8,1,0.224833,1.473256,[47 31] ; [5 7],[45.06666667 32.93333333] ; [6.93333333 5.06666667],0
p3,1,0.244538,1.354242,[65 15] ; [8 4],[63.47826087 16.52173913] ; [9.52173913 2.47826087],0
a2,1,0.265429,1.24022,[18 63] ; [ 1 11],[16.5483871 64.4516129] ; [2.4516129 9.5483871],0
p12,1,0.26872,1.223271,[21 59] ; [5 7],[22.60869565 57.39130435] ; [3.39130435 8.60869565],0
a7,1,0.311925,1.022509,[56 25] ; [10  2],[57.48387097 23.51612903] ; [8.51612903 3.48387097],0
v3,1,0.351074,0.869571,[47 31] ; [5 6],[45.57303371 32.42696629] ; [6.42696629 4.57303371],0
d4,1,0.381869,0.764675,[68 12] ; [9 3],[66.95652174 13.04347826] ; [10.04347826  1.95652174],0
u3,1,0.394344,0.725505,[7 5] ; [4 1],[7.76470588 4.23529412] ; [3.23529412 1.76470588],0
a6,1,0.417273,0.657982,[56 24] ; [7 5],[54.7826087 25.2173913] ; [8.2173913 3.7826087],0
v2,1,0.425498,0.63508,[47 31] ; [8 3],[48.20224719 29.79775281] ; [6.79775281 4.20224719],0
n1,1,0.435488,0.608144,[7 8] ; [1 3],[6.31578947 8.68421053] ; [1.68421053 2.31578947],0
d3,1,0.531012,0.392455,[54 26] ; [7 5],[53.04347826 26.95652174] ; [7.95652174 4.04347826],0
a1,1,0.545663,0.365144,[12 69] ; [ 1 11],[11.32258065 69.67741935] ; [ 1.67741935 10.32258065],0
n3,1,0.580543,0.305357,[9 6] ; [3 1],[9.47368421 5.52631579] ; [2.52631579 1.47368421],0
a8,1,0.586826,0.295329,[10 61] ; [ 1 11],[ 9.40963855 61.59036145] ; [ 1.59036145 10.40963855],0
p2,1,0.589686,0.290834,[71  9] ; [10  2],[70.43478261  9.56521739] ; [10.56521739  1.43478261],0
a5,1,0.595853,0.281296,[66 15] ; [9 3],[65.32258065 15.67741935] ; [9.67741935 2.32258065],0
b3,1,0.650709,0.205007,[31 28] ; [4 5],[30.36764706 28.63235294] ; [4.63235294 4.36764706],0
b2,1,0.650709,0.205007,[31 28] ; [4 5],[30.36764706 28.63235294] ; [4.63235294 4.36764706],0
b1,1,0.658389,0.195487,[35 46] ; [6 6],[35.70967742 45.29032258] ; [5.29032258 6.70967742],0
s4,1,0.742234,0.108173,[ 9 69] ; [ 1 11],[ 8.66666667 69.33333333] ; [ 1.33333333 10.66666667],0
b5,1,0.779339,0.078501,[37 44] ; [6 6],[37.4516129 43.5483871] ; [5.5483871 6.4516129],0
p4,1,0.786793,0.073158,[69 11] ; [10  2],[68.69565217 11.30434783] ; [10.30434783  1.69565217],0
u1,1,0.876901,0.023994,[15 66] ; [ 2 10],[14.80645161 66.19354839] ; [2.19354839 9.80645161],0
b4,1,0.951443,0.003708,[48 33] ; [7 5],[47.90322581 33.09677419] ; [7.09677419 4.90322581],0
