Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.0,96.170222,[232  56] ; [165 219],[170.14285714 117.85714286] ; [226.85714286 157.14285714],1
v1,1,0.0,29.791702,[197  93] ; [184 208],[162.00879765 127.99120235] ; [218.99120235 173.00879765],1
p12,1,3e-05,17.395102,[ 40 248] ; [ 19 376],[ 24.87847731 263.12152269] ; [ 34.12152269 360.87847731],1
p5,1,5.1e-05,16.401029,[ 50 239] ; [ 29 368],[ 33.28134111 255.71865889] ; [ 45.71865889 351.28134111],1
a1,1,0.000444,12.338105,[ 22 271] ; [  8 391],[ 12.70231214 280.29768786] ; [ 17.29768786 381.70231214],1
s7,1,0.000446,12.327522,[162 111] ; [175 210],[139.81914894 133.18085106] ; [197.18085106 187.81914894],1
s8,1,0.000538,11.979362,[156 132] ; [162 235],[133.69927007 154.30072993] ; [184.30072993 212.69927007],1
n5,1,0.000568,11.878255,[242  50] ; [282 112],[223.04373178  68.95626822] ; [300.95626822  93.04373178],1
p3,1,0.00062,11.715008,[168 120] ; [179 218],[145.8919708 142.1080292] ; [201.1080292 195.8919708],1
n4,1,0.002901,8.868429,[246  46] ; [298 100],[230.21449275  61.78550725] ; [313.78550725  84.21449275],0
p4,1,0.012082,6.298808,[189  97] ; [224 172],[173.19354839 112.80645161] ; [239.80645161 156.19354839],0
s4,1,0.013417,6.113218,[ 36 252] ; [ 77 315],[ 47.85882353 240.14117647] ; [ 65.14117647 326.85882353],0
p10,1,0.021733,5.267031,[247  40] ; [313  82],[235.65982405  51.34017595] ; [324.34017595  70.65982405],0
a5,1,0.023542,5.128096,[236  56] ; [293 106],[223.54269175  68.45730825] ; [305.45730825  93.54269175],0
s5,1,0.029912,4.714347,[116 169] ; [125 259],[102.66816143 182.33183857] ; [138.33183857 245.66816143],0
s2,1,0.038214,4.295463,[164 125] ; [193 203],[150.61751825 138.38248175] ; [206.38248175 189.61751825],0
p8,1,0.043545,4.0741,[169 117] ; [201 191],[156.07669617 129.92330383] ; [213.92330383 178.07669617],0
p1,1,0.051688,3.785829,[ 32 258] ; [ 27 369],[ 24.94169096 265.05830904] ; [ 34.05830904 361.94169096],0
p7,1,0.052712,3.753029,[196  84] ; [243 144],[184.28785607  95.71214393] ; [254.71214393 132.28785607],0
n6,1,0.057262,3.614957,[257  34] ; [330  67],[248.28052326  42.71947674] ; [338.71947674  58.28052326],0
u4,1,0.085353,2.959908,[  8 285] ; [  4 395],[  5.08092486 287.91907514] ; [  6.91907514 392.08092486],0
a3,1,0.089035,2.891734,[223  67] ; [283 115],[213.28488372  76.71511628] ; [292.71511628 105.28488372],0
u1,1,0.094819,2.790596,[ 68 225] ; [ 72 327],[ 59.27745665 233.72254335] ; [ 80.72254335 318.27745665],0
d1,1,0.112179,2.523246,[190 103] ; [235 164],[179.94942197 113.05057803] ; [245.05057803 153.94942197],0
d2,1,0.148208,2.090598,[155 135] ; [191 208],[145.63134978 144.36865022] ; [200.36865022 198.63134978],0
p9,1,0.186302,1.74662,[246  40] ; [324  70],[239.73529412  46.26470588] ; [330.26470588  63.73529412],0
n2,1,0.200184,1.641028,[41 10] ; [70 29],[37.74 13.26] ; [73.26 25.74],0
n1,1,0.271627,1.208514,[16 33] ; [42 58],[19.0738255 29.9261745] ; [38.9261745 61.0738255],0
a2,1,0.288715,1.125603,[ 84 209] ; [100 299],[ 77.90751445 215.09248555] ; [106.09248555 292.90751445],0
p11,1,0.291821,1.111203,[238  55] ; [311  88],[232.45231214  60.54768786] ; [316.54768786  82.45231214],0
a4,1,0.323697,0.973949,[143 148] ; [180 217],[136.61773256 154.38226744] ; [186.38226744 210.61773256],0
u2,1,0.348763,0.877953,[43 27] ; [62 52],[39.94565217 30.05434783] ; [65.05434783 48.94565217],0
b4,1,0.411704,0.673874,[178 115] ; [230 169],[172.75144509 120.24855491] ; [235.24855491 163.75144509],0
s3,1,0.416018,0.661538,[168 116] ; [223 175],[162.82111437 121.17888563] ; [228.17888563 169.82111437],0
d3,1,0.442701,0.589271,[212  79] ; [280 119],[207.49565217  83.50434783] ; [284.50434783 114.49565217],0
a7,1,0.553489,0.351103,[213  77] ; [301  98],[216.3425254  73.6574746] ; [297.6574746 101.3425254],0
b5,1,0.55962,0.340363,[172 121] ; [243 156],[175.71531792 117.28468208] ; [239.28468208 159.71531792],0
s1,1,0.605759,0.266397,[ 10 277] ; [ 11 383],[  8.85022026 278.14977974] ; [ 12.14977974 381.85022026],0
r3,1,0.622387,0.242527,[283   9] ; [382  15],[281.8287373  10.1712627] ; [383.1712627  13.8287373],0
a6,1,0.699798,0.148682,[206  84] ; [278 121],[203.71552975  86.28447025] ; [280.28447025 118.71552975],0
a8,1,0.744109,0.106548,[ 38 219] ; [ 51 317],[ 36.5968 220.4032] ; [ 52.4032 315.5968],0
r4,1,0.751289,0.100451,[284   9] ; [385  14],[283.26156069   9.73843931] ; [385.73843931  13.26156069],0
p2,1,0.777471,0.079872,[244  45] ; [332  65],[242.65889213  46.34110787] ; [333.34110787  63.65889213],0
d5,1,0.794754,0.067674,[240  51] ; [326  73],[238.70434783  52.29565217] ; [327.29565217  71.70434783],0
n3,1,0.798179,0.065385,[37 14] ; [73 25],[37.65100671 13.34899329] ; [72.34899329 25.65100671],0
s6,1,0.799383,0.06459,[202  86] ; [270 120],[200.49557522  87.50442478] ; [271.50442478 118.49557522],0
d4,1,0.841872,0.0398,[241  48] ; [335  64],[241.95348837  47.04651163] ; [334.04651163  64.95348837],0
b2,1,0.856699,0.032608,[ 71 117] ; [ 86 147],[ 70.10926366 117.89073634] ; [ 86.89073634 146.10926366],0
b3,1,0.856699,0.032608,[ 71 117] ; [ 86 147],[ 70.10926366 117.89073634] ; [ 86.89073634 146.10926366],0
r2,1,0.895739,0.017173,[283   7] ; [389   9],[283.25581395   6.74418605] ; [388.74418605   9.25581395],0
b1,1,0.920986,0.009839,[112 181] ; [154 245],[112.62716763 180.37283237] ; [153.37283237 245.62716763],0
u3,1,0.936735,0.0063,[44 25] ; [74 41],[44.25 24.75] ; [73.75 41.25],0
p6,1,0.944501,0.004846,[108 178] ; [147 245],[107.56637168 178.43362832] ; [147.43362832 244.56637168],0
