Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.000848,11.132383,[60 42] ; [36  5],[68.47552448 33.52447552] ; [27.52447552 13.47552448],1
s4,1,0.407309,0.686643,[10 92] ; [ 6 35],[11.41258741 90.58741259] ; [ 4.58741259 36.41258741],0
u3,1,0.462029,0.540974,[23 19] ; [8 4],[24.11111111 17.88888889] ; [6.88888889 5.11111111],0
p12,1,0.506695,0.440887,[  1 100] ; [ 1 40],[ 1.42253521 99.57746479] ; [ 0.57746479 40.42253521],0
p11,1,0.50747,0.439281,[56 46] ; [25 16],[57.77622378 44.22377622] ; [23.22377622 17.77622378],0
p9,1,0.551865,0.353987,[58 42] ; [26 15],[59.57446809 40.42553191] ; [24.42553191 16.57446809],0
u1,1,0.557077,0.344791,[ 7 95] ; [ 4 37],[ 7.84615385 94.15384615] ; [ 3.15384615 37.84615385],0
s7,1,0.582732,0.301838,[22 73] ; [10 26],[23.20610687 71.79389313] ; [ 8.79389313 27.20610687],0
u2,1,0.616674,0.25057,[27 16] ; [6 5],[26.27777778 16.72222222] ; [6.72222222 4.27777778],0
p5,1,0.64901,0.207151,[ 4 96] ; [ 1 40],[ 3.54609929 96.45390071] ; [ 1.45390071 39.54609929],0
b4,1,0.727065,0.121823,[58 44] ; [22 19],[57.06293706 44.93706294] ; [22.93706294 18.06293706],0
n1,1,0.788823,0.071738,[16 25] ; [2 4],[15.70212766 25.29787234] ; [2.29787234 3.70212766],0
s3,1,0.799524,0.064497,[44 56] ; [19 22],[44.68085106 55.31914894] ; [18.31914894 22.68085106],0
b5,1,0.812637,0.056181,[60 42] ; [25 16],[60.62937063 41.37062937] ; [24.37062937 16.62937063],0
n2,1,0.821688,0.050794,[26 16] ; [4 2],[26.25 15.75] ; [3.75 2.25],0
a4,1,0.843526,0.038961,[38 64] ; [16 25],[38.51748252 63.48251748] ; [15.48251748 25.51748252],0
a8,1,0.852911,0.034375,[ 9 87] ; [ 3 33],[ 8.72727273 87.27272727] ; [ 3.27272727 32.72727273],0
d3,1,0.866908,0.028085,[57 43] ; [24 17],[57.44680851 42.55319149] ; [23.55319149 17.44680851],0
b2,1,0.923194,0.009295,[14 42] ; [ 6 19],[13.82716049 42.17283951] ; [ 6.17283951 18.82716049],0
b3,1,0.923194,0.009295,[14 42] ; [ 6 19],[13.82716049 42.17283951] ; [ 6.17283951 18.82716049],0
