Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,30.878274,[62 14] ; [19 37],[46.63636364 29.36363636] ; [34.36363636 21.63636364],1
p2,1,0.081292,3.03888,[45 30] ; [25 31],[40.07633588 34.92366412] ; [29.92366412 26.07633588],0
d3,1,0.096421,2.763773,[45 31] ; [24 30],[40.33846154 35.66153846] ; [28.66153846 25.33846154],0
p1,1,0.110584,2.545856,[ 2 74] ; [ 5 51],[ 4.03030303 71.96969697] ; [ 2.96969697 53.03030303],0
p10,1,0.170584,1.877802,[35 39] ; [19 35],[31.21875 42.78125] ; [22.78125 31.21875],0
p4,1,0.183257,1.771012,[27 47] ; [14 41],[23.51937984 50.48062016] ; [17.48062016 37.51937984],0
p8,1,0.190368,1.714764,[23 52] ; [11 43],[19.76744186 55.23255814] ; [14.23255814 39.76744186],0
s8,1,0.192261,1.700209,[ 9 66] ; [ 3 53],[ 6.87022901 68.12977099] ; [ 5.12977099 50.87022901],0
a4,1,0.19874,1.651609,[30 45] ; [16 39],[26.53846154 48.46153846] ; [19.46153846 35.53846154],0
p6,1,0.205409,1.603493,[13 62] ; [ 5 48],[10.546875 64.453125] ; [ 7.453125 45.546875],0
u2,1,0.226742,1.461182,[11 16] ; [ 8 23],[ 8.84482759 18.15517241] ; [10.15517241 20.84482759],0
b4,1,0.227728,1.454993,[42 34] ; [25 31],[38.57575758 37.42424242] ; [28.42424242 27.57575758],0
b1,1,0.248534,1.331528,[33 43] ; [30 26],[36.27272727 39.72727273] ; [26.72727273 29.27272727],0
v3,1,0.254401,1.29897,[23 48] ; [13 43],[20.12598425 50.87401575] ; [15.87401575 40.12598425],0
u1,1,0.303555,1.058513,[ 6 70] ; [ 2 54],[ 4.60606061 71.39393939] ; [ 3.39393939 52.60606061],0
s5,1,0.31266,1.019405,[14 58] ; [ 7 48],[11.90551181 60.09448819] ; [ 9.09448819 45.90551181],0
n2,1,0.344354,0.894156,[21 12] ; [9 9],[19.41176471 13.58823529] ; [10.58823529  7.41176471],0
a8,1,0.379648,0.771841,[ 7 64] ; [ 3 51],[ 5.68 65.32] ; [ 4.32 49.68],0
v1,1,0.398029,0.714274,[26 50] ; [15 40],[23.78625954 52.21374046] ; [17.21374046 37.78625954],0
b5,1,0.420032,0.650225,[50 26] ; [33 23],[47.78787879 28.21212121] ; [35.21212121 20.78787879],0
s3,1,0.491471,0.473303,[28 47] ; [17 37],[26.1627907 48.8372093] ; [18.8372093 35.1627907],0
n1,1,0.57921,0.307514,[11 20] ; [ 5 13],[10.12244898 20.87755102] ; [ 5.87755102 12.12244898],0
d2,1,0.630123,0.231895,[35 41] ; [23 32],[33.64885496 42.35114504] ; [24.35114504 30.64885496],0
p5,1,0.637035,0.22264,[ 4 70] ; [ 2 53],[ 3.44186047 70.55813953] ; [ 2.55813953 52.44186047],0
p7,1,0.638685,0.220466,[33 40] ; [23 33],[31.68992248 41.31007752] ; [24.31007752 31.68992248],0
n6,1,0.674349,0.176557,[42 34] ; [33 23],[43.18181818 32.81818182] ; [31.81818182 24.18181818],0
s2,1,0.759886,0.09341,[18 58] ; [12 44],[17.27272727 58.72727273] ; [12.72727273 43.27272727],0
n4,1,0.847022,0.037218,[42 34] ; [30 26],[41.45454545 34.54545455] ; [30.54545455 25.45454545],0
n5,1,0.872277,0.025846,[41 35] ; [31 25],[41.45454545 34.54545455] ; [30.54545455 25.45454545],0
s4,1,0.874836,0.024812,[13 63] ; [ 9 47],[12.66666667 63.33333333] ; [ 9.33333333 46.66666667],0
p9,1,0.87707,0.023927,[35 40] ; [24 29],[34.5703125 40.4296875] ; [24.4296875 28.5703125],0
p3,1,0.891675,0.018546,[21 54] ; [16 39],[21.34615385 53.65384615] ; [15.65384615 39.34615385],0
s1,1,0.981001,0.000567,[ 4 72] ; [ 3 53],[ 4.03030303 71.96969697] ; [ 2.96969697 53.03030303],0
