Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,64.475806,[71 35] ; [269  10],[93.61038961 12.38961039] ; [246.38961039  32.61038961],1
r2,1,0.0,25.635634,[80 23] ; [264  14],[92.99737533 10.00262467] ; [251.00262467  26.99737533],1
a5,1,2.1e-05,18.075893,[40 66] ; [172 106],[58.52083333 47.47916667] ; [153.47916667 124.52083333],1
v2,1,4.6e-05,16.598674,[34 71] ; [147 116],[51.64402174 53.35597826] ; [129.35597826 133.64402174],1
a3,1,0.00114,10.585371,[44 61] ; [168 110],[58.12010444 46.87989556] ; [153.87989556 124.12010444],0
u3,1,0.001469,10.117585,[22 39] ; [67 42],[31.93529412 29.06470588] ; [57.06470588 51.93529412],0
v3,1,0.002018,9.532975,[22 83] ; [102 169],[34.62765957 70.37234043] ; [ 89.37234043 181.62765957],0
v1,1,0.003123,8.734203,[36 67] ; [142 131],[48.7606383 54.2393617] ; [129.2393617 143.7606383],0
s6,1,0.003323,8.620879,[51 51] ; [181  91],[63.27272727 38.72727273] ; [168.72727273 103.27272727],0
n4,1,0.009883,6.655873,[63 43] ; [203  75],[73.42708333 32.57291667] ; [192.57291667  85.42708333],0
s8,1,0.022482,5.208077,[26 80] ; [102 175],[35.42558747 70.57441253] ; [ 92.57441253 184.42558747],0
s5,1,0.036937,4.353301,[20 81] ; [ 82 185],[27.99456522 73.00543478] ; [ 74.00543478 192.99456522],0
a4,1,0.062614,3.466752,[19 87] ; [ 75 202],[26.0156658 79.9843342] ; [ 67.9843342 209.0156658],0
s7,1,0.080424,3.05631,[34 67] ; [115 148],[41.34340659 59.65659341] ; [107.65659341 155.34340659],0
b5,1,0.102542,2.665556,[69 37] ; [156 123],[61.94805195 44.05194805] ; [163.05194805 115.94805195],0
s3,1,0.134359,2.241408,[48 58] ; [147 126],[54.53825858 51.46174142] ; [140.46174142 132.53825858],0
a7,1,0.138571,2.193756,[62 43] ; [186  91],[68.16753927 36.83246073] ; [179.83246073  97.16753927],0
v4,1,0.140209,2.175668,[94 10] ; [262  15],[97.17585302  6.82414698] ; [258.82414698  18.17585302],0
d4,1,0.148262,2.090038,[57 49] ; [172 106],[63.21354167 42.78645833] ; [165.78645833 112.21354167],0
p11,1,0.159288,1.980972,[76 30] ; [219  60],[81.22077922 24.77922078] ; [213.77922078  65.22077922],0
u2,1,0.177282,1.820261,[27 34] ; [60 49],[31.21764706 29.78235294] ; [55.78235294 53.21764706],0
p7,1,0.209196,1.576982,[57 46] ; [168 101],[62.2983871 40.7016129] ; [162.7016129 106.2983871],0
d2,1,0.21491,1.538036,[11 94] ; [ 43 236],[14.765625 90.234375] ; [ 39.234375 239.765625],0
d5,1,0.21783,1.518607,[54 51] ; [163 116],[59.3359375 45.6640625] ; [157.6640625 121.3359375],0
s4,1,0.233977,1.416523,[22 84] ; [ 43 232],[18.0839895 87.9160105] ; [ 46.9160105 228.0839895],0
a6,1,0.236362,1.402164,[57 49] ; [168 110],[62.109375 43.890625] ; [162.890625 115.109375],0
d3,1,0.267785,1.22806,[38 66] ; [119 159],[42.7434555 61.2565445] ; [114.2565445 163.7434555],0
b3,1,0.269805,1.217738,[15 43] ; [ 52 102],[18.33018868 39.66981132] ; [ 48.66981132 105.33018868],0
b2,1,0.269805,1.217738,[15 43] ; [ 52 102],[18.33018868 39.66981132] ; [ 48.66981132 105.33018868],0
p4,1,0.294441,1.099206,[48 58] ; [140 133],[52.58047493 53.41952507] ; [135.41952507 137.58047493],0
n5,1,0.30834,1.037774,[68 37] ; [193  82],[72.11842105 32.88157895] ; [188.88157895  86.11842105],0
p1,1,0.3258,0.965519,[ 6 99] ; [ 24 250],[ 8.31134565 96.68865435] ; [ 21.68865435 252.31134565],0
p10,1,0.328679,0.954094,[73 29] ; [208  64],[76.63636364 25.36363636] ; [204.36363636  67.63636364],0
s2,1,0.332548,0.938949,[41 65] ; [121 153],[45.18947368 60.81052632] ; [116.81052632 157.18947368],0
p2,1,0.41533,0.663492,[80 25] ; [220  55],[82.89473684 22.10526316] ; [217.10526316  57.89473684],0
p3,1,0.418054,0.655779,[42 64] ; [122 154],[45.5078534 60.4921466] ; [118.4921466 157.5078534],0
a1,1,0.485069,0.487445,[  5 101] ; [  9 270],[  3.85454545 102.14545455] ; [ 10.14545455 268.85454545],0
p6,1,0.506916,0.440429,[30 75] ; [ 87 184],[32.67287234 72.32712766] ; [ 84.32712766 186.67287234],0
a2,1,0.521219,0.41148,[  5 101] ; [ 18 261],[ 6.33246753 99.66753247] ; [ 16.66753247 262.33246753],0
n6,1,0.587744,0.293881,[86 20] ; [217  59],[84.07853403 21.92146597] ; [218.92146597  57.07853403],0
u1,1,0.602465,0.271294,[  3 103] ; [ 11 268],[  3.85454545 102.14545455] ; [ 10.14545455 268.85454545],0
p9,1,0.611672,0.257748,[84 20] ; [214  59],[82.20689655 21.79310345] ; [215.79310345  57.20689655],0
