Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,163.017707,[548  39] ; [12 29],[523.43949045  63.56050955] ; [36.56050955  4.43949045],1
r2,1,0.0,113.461255,[565  17] ; [23 17],[550.18649518  31.81350482] ; [37.81350482  2.18649518],1
r3,1,0.0,68.809968,[556  29] ; [24 16],[542.88  42.12] ; [37.12  2.88],1
r1,1,0.0,43.882314,[489  96] ; [17 24],[472.85942492 112.14057508] ; [33.14057508  7.85942492],1
p2,1,0.0,43.567616,[498  84] ; [18 22],[482.81672026  99.18327974] ; [33.18327974  6.81672026],1
p11,1,0.0,31.347231,[484 103] ; [19 22],[470.16082803 116.83917197] ; [32.83917197  8.16082803],1
n6,1,0.0,28.585549,[541  45] ; [26 13],[531.6192  54.3808] ; [35.3808  3.6192],1
p9,1,1e-06,24.312788,[505  72] ; [23 16],[494.57142857  82.42857143] ; [33.42857143  5.57142857],1
p10,1,2e-06,23.128113,[497  83] ; [22 17],[486.30048465  93.69951535] ; [32.69951535  6.30048465],1
s6,1,3e-06,21.895599,[411 163] ; [14 25],[397.96084829 176.03915171] ; [27.03915171 11.96084829],1
p8,1,3e-06,21.672433,[326 246] ; [ 8 33],[311.66068515 260.33931485] ; [22.33931485 18.66068515],1
p7,1,2.4e-05,17.811869,[380 189] ; [14 27],[367.51803279 201.48196721] ; [26.48196721 14.51803279],1
s7,1,0.000157,14.28092,[308 249] ; [ 9 29],[296.75462185 260.24537815] ; [20.24537815 17.75462185],1
p4,1,0.000198,13.846853,[380 200] ; [15 26],[368.92109501 211.07890499] ; [26.07890499 14.92109501],1
d4,1,0.0009,11.02226,[478 104] ; [25 16],[469.89727127 112.10272873] ; [33.10272873  7.89727127],1
s2,1,0.000946,10.930424,[316 264] ; [11 29],[305.90322581 274.09677419] ; [21.09677419 18.90322581],1
d3,1,0.001012,10.805101,[402 182] ; [18 23],[392.448 191.552] ; [27.552 13.448],0
d5,1,0.001447,10.145139,[486  98] ; [26 15],[478.4128 105.5872] ; [33.5872  7.4128],0
p3,1,0.001474,10.110328,[319 262] ; [12 29],[309.18167203 271.81832797] ; [21.81832797 19.18167203],0
v1,1,0.001724,9.822078,[338 233] ; [14 27],[328.41830065 242.58169935] ; [23.58169935 17.41830065],0
a7,1,0.002062,9.493682,[418 166] ; [20 21],[409.2672 174.7328] ; [28.7328 12.2672],0
n3,1,0.002133,9.431579,[84 28] ; [ 6 10],[78.75 33.25] ; [11.25  4.75],0
a1,1,0.002201,9.374041,[ 31 556] ; [ 7 34],[ 35.51910828 551.48089172] ; [ 2.48089172 38.51910828],0
d1,1,0.002259,9.325886,[370 217] ; [16 25],[360.79936306 226.20063694] ; [25.20063694 15.79936306],0
u3,1,0.005245,7.793125,[86 65] ; [ 4 14],[80.41420118 70.58579882] ; [9.58579882 8.41420118],0
u2,1,0.007232,7.214415,[83 66] ; [ 4 14],[77.62275449 71.37724551] ; [9.37724551 8.62275449],0
s8,1,0.008058,7.020601,[280 301] ; [11 30],[271.81832797 309.18167203] ; [19.18167203 21.81832797],0
u1,1,0.012027,6.306914,[124 463] ; [ 2 39],[117.77388535 469.22611465] ; [ 8.22611465 32.77388535],0
s5,1,0.012384,6.255071,[209 354] ; [ 7 33],[201.67164179 361.32835821] ; [14.32835821 25.67164179],0
a5,1,0.016169,5.784371,[454 132] ; [25 16],[447.67783094 138.32216906] ; [31.32216906  9.67783094],0
a3,1,0.016333,5.766716,[436 147] ; [23 17],[429.52969502 153.47030498] ; [29.47030498 10.52969502],0
a4,1,0.016568,5.74154,[289 294] ; [12 28],[281.6741573 301.3258427] ; [19.3258427 20.6741573],0
s3,1,0.018464,5.551572,[340 236] ; [16 24],[332.88311688 243.11688312] ; [23.11688312 16.88311688],0
v3,1,0.018504,5.547753,[259 307] ; [11 30],[251.76276771 314.23723229] ; [18.23723229 22.76276771],0
p6,1,0.02716,4.88059,[236 340] ; [ 9 30],[229.46341463 346.53658537] ; [15.53658537 23.46341463],0
v2,1,0.028857,4.77611,[325 238] ; [16 24],[318.37976783 244.62023217] ; [22.62023217 17.37976783],0
b1,1,0.032763,4.558145,[230 357] ; [23 18],[236.48248408 350.51751592] ; [16.51751592 24.48248408],0
s1,1,0.03527,4.432053,[ 19 556] ; [ 4 37],[ 21.46915584 553.53084416] ; [ 1.53084416 39.46915584],0
n2,1,0.046034,3.98036,[90 24] ; [9 7],[86.81538462 27.18461538] ; [12.18461538  3.81538462],0
a2,1,0.083455,2.996296,[158 429] ; [ 6 35],[153.29299363 433.70700637] ; [10.70700637 30.29299363],0
a6,1,0.092515,2.830054,[401 182] ; [23 18],[396.14102564 186.85897436] ; [27.85897436 13.14102564],0
s4,1,0.172291,1.862898,[ 87 489] ; [ 3 38],[ 84.01944895 491.98055105] ; [ 5.98055105 35.01944895],0
b5,1,0.179478,1.801938,[349 238] ; [20 21],[344.90923567 242.09076433] ; [24.09076433 16.90923567],0
p1,1,0.298147,1.082463,[ 56 527] ; [ 6 35],[ 57.92628205 525.07371795] ; [ 4.07371795 36.92628205],0
b4,1,0.439193,0.598391,[336 251] ; [26 15],[338.36624204 248.63375796] ; [23.63375796 17.36624204],0
a8,1,0.497065,0.461196,[ 86 441] ; [ 8 31],[ 87.5229682 439.4770318] ; [ 6.4770318 32.5229682],0
b2,1,0.539864,0.375792,[149 221] ; [10 19],[147.44360902 222.55639098] ; [11.55639098 17.44360902],0
b3,1,0.539864,0.375792,[149 221] ; [10 19],[147.44360902 222.55639098] ; [11.55639098 17.44360902],0
n1,1,0.616266,0.251151,[55 56] ; [9 7],[55.93700787 55.06299213] ; [8.06299213 7.93700787],0
p12,1,0.630098,0.231927,[ 57 523] ; [ 3 37],[ 56.12903226 523.87096774] ; [ 3.87096774 36.12903226],0
p5,1,0.642091,0.216018,[ 86 493] ; [ 5 36],[ 84.98225806 494.01774194] ; [ 6.01774194 34.98225806],0
d2,1,0.689015,0.160154,[310 272] ; [20 20],[308.77813505 273.22186495] ; [21.22186495 18.77813505],0
