Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r3,1,0.005228,7.798678,[32  2] ; [46 20],[26.52  7.48] ; [51.48 14.52],0
v3,1,0.005371,7.75,[11 20] ; [ 7 55],[ 6. 25.] ; [12. 50.],0
d5,1,0.006716,7.347296,[29  5] ; [38 27],[23.01010101 10.98989899] ; [43.98989899 21.01010101],0
a3,1,0.008979,6.826908,[26  8] ; [32 33],[19.91919192 14.08080808] ; [38.08080808 26.91919192],0
p4,1,0.009618,6.704402,[19 15] ; [19 46],[13.05050505 20.94949495] ; [24.94949495 40.05050505],0
b5,1,0.046115,3.977385,[14 20] ; [41 25],[18.7 15.3] ; [36.3 29.7],0
p3,1,0.054102,3.709552,[14 20] ; [15 51],[ 9.86 24.14] ; [19.14 46.86],0
p8,1,0.054162,3.707708,[15 18] ; [17 48],[10.7755102 22.2244898] ; [21.2244898 43.7755102],0
s6,1,0.057962,3.594771,[18 16] ; [22 44],[13.6 20.4] ; [26.4 39.6],0
d1,1,0.061814,3.488045,[19 15] ; [24 42],[14.62 19.38] ; [28.38 37.62],0
a4,1,0.062221,3.477174,[ 8 26] ; [28 38],[12.24 21.76] ; [23.76 42.24],0
a2,1,0.066845,3.358848,[ 2 32] ; [13 53],[ 5.1 28.9] ; [ 9.9 56.1],0
p10,1,0.066845,3.358848,[21 13] ; [28 38],[16.66 17.34] ; [32.34 33.66],0
p11,1,0.066845,3.358848,[21 13] ; [28 38],[16.66 17.34] ; [32.34 33.66],0
a5,1,0.06716,3.3511,[24 10] ; [34 32],[19.72 14.28] ; [38.28 27.72],0
s7,1,0.085789,2.951667,[11 21] ; [11 49],[ 7.65217391 24.34782609] ; [14.34782609 45.65217391],0
n2,1,0.086677,2.935035,[10  3] ; [12 13],[7.52631579 5.47368421] ; [14.47368421 10.52631579],0
n3,1,0.088961,2.893072,[10  3] ; [11 12],[7.58333333 5.41666667] ; [13.41666667  9.58333333],0
p7,1,0.098542,2.728977,[20 14] ; [26 37],[16.12371134 17.87628866] ; [29.87628866 33.12371134],0
s2,1,0.114272,2.494127,[14 20] ; [17 49],[10.54 23.46] ; [20.46 45.54],0
r4,1,0.11751,2.450197,[25  9] ; [38 28],[21.42 12.58] ; [41.58 24.42],0
r1,1,0.141847,2.157803,[24  9] ; [38 28],[20.66666667 12.33333333] ; [41.33333333 24.66666667],0
s5,1,0.169796,1.884747,[ 6 25] ; [ 6 58],[ 3.91578947 27.08421053] ; [ 8.08421053 55.91578947],0
a8,1,0.191695,1.704545,[ 1 31] ; [ 7 57],[ 2.66666667 29.33333333] ; [ 5.33333333 58.66666667],0
v4,1,0.222925,1.485443,[28  6] ; [47 19],[25.5  8.5] ; [49.5 16.5],0
p5,1,0.231197,1.433484,[ 2 32] ; [ 1 64],[ 1.03030303 32.96969697] ; [ 1.96969697 63.03030303],0
s8,1,0.245621,1.348039,[ 9 25] ; [11 55],[ 6.8 27.2] ; [13.2 52.8],0
p9,1,0.263485,1.250355,[21 13] ; [33 33],[18.36 15.64] ; [35.64 30.36],0
s1,1,0.267443,1.229814,[ 1 32] ; [ 6 60],[ 2.33333333 30.66666667] ; [ 4.66666667 61.33333333],0
d4,1,0.280107,1.166572,[27  7] ; [45 20],[24.72727273  9.27272727] ; [47.27272727 17.72727273],0
b4,1,0.317506,0.999193,[16 18] ; [38 28],[18.36 15.64] ; [35.64 30.36],0
u2,1,0.321602,0.982422,[6 2] ; [19 15],[4.76190476 3.23809524] ; [20.23809524 13.76190476],0
u1,1,0.355253,0.854604,[ 1 33] ; [ 5 61],[ 2.04 31.96] ; [ 3.96 62.04],0
n5,1,0.371272,0.799403,[12 22] ; [29 36],[14.08080808 19.91919192] ; [26.91919192 38.08080808],0
b1,1,0.398446,0.713012,[15 19] ; [35 31],[17. 17.] ; [33. 33.],0
s4,1,0.43208,0.617226,[ 5 29] ; [14 52],[ 6.46 27.54] ; [12.54 53.46],0
a7,1,0.486938,0.483285,[24 10] ; [42 24],[22.44 11.56] ; [43.56 22.44],0
b3,1,0.493158,0.469629,[ 6 14] ; [ 9 32],[ 4.91803279 15.08196721] ; [10.08196721 30.91803279],0
b2,1,0.493158,0.469629,[ 6 14] ; [ 9 32],[ 4.91803279 15.08196721] ; [10.08196721 30.91803279],0
d3,1,0.506936,0.440386,[22 12] ; [37 27],[20.46938776 13.53061224] ; [38.53061224 25.46938776],0
r2,1,0.516644,0.420588,[29  5] ; [52 13],[27.81818182  6.18181818] ; [53.18181818 11.81818182],0
u3,1,0.524169,0.405682,[5 3] ; [17 17],[4.19047619 3.80952381] ; [17.80952381 16.19047619],0
a6,1,0.536761,0.381577,[22 12] ; [46 19],[23.35353535 10.64646465] ; [44.64646465 20.35353535],0
p2,1,0.54191,0.372012,[21 13] ; [36 29],[19.57575758 14.42424242] ; [37.42424242 27.57575758],0
d2,1,0.54191,0.372012,[13 21] ; [29 36],[14.42424242 19.57575758] ; [27.57575758 37.42424242],0
n4,1,0.672879,0.178253,[16 18] ; [34 32],[17. 17.] ; [33. 33.],0
p6,1,0.777717,0.07969,[ 6 28] ; [13 52],[ 6.52525253 27.47474747] ; [12.47474747 52.52525253],0
n1,1,0.798074,0.065455,[4 7] ; [ 8 17],[3.66666667 7.33333333] ; [ 8.33333333 16.66666667],0
s3,1,0.942051,0.005284,[17 17] ; [32 33],[16.82828283 17.17171717] ; [32.17171717 32.82828283],0
p1,1,0.957127,0.00289,[ 2 32] ; [ 4 61],[ 2.06060606 31.93939394] ; [ 3.93939394 61.06060606],0
