Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0076,7.125471,[2 2] ; [40  3],[3.57446809 0.42553191] ; [38.42553191  4.57446809],0
v4,1,0.0076,7.125471,[2 2] ; [40  3],[3.57446809 0.42553191] ; [38.42553191  4.57446809],0
s6,1,0.019648,5.4429,[2 2] ; [39  4],[3.4893617 0.5106383] ; [37.5106383  5.4893617],0
r2,1,0.031638,4.618023,[3 1] ; [42  1],[3.82978723 0.17021277] ; [41.17021277  1.82978723],0
p1,1,0.101118,2.687814,[2 2] ; [ 7 36],[0.76595745 3.23404255] ; [ 8.23404255 34.76595745],0
v2,1,0.117224,2.454031,[1 3] ; [26 14],[2.45454545 1.54545455] ; [24.54545455 15.45454545],0
s7,1,0.197595,1.660061,[1 3] ; [24 17],[2.22222222 1.77777778] ; [22.77777778 18.22222222],0
b5,1,0.237463,1.395592,[1 3] ; [24 19],[2.12765957 1.87234043] ; [22.87234043 20.12765957],0
r1,1,0.240666,1.376689,[2 2] ; [33 10],[2.9787234 1.0212766] ; [32.0212766 10.9787234],0
d5,1,0.25435,1.299253,[2 2] ; [32 10],[2.95652174 1.04347826] ; [31.04347826 10.95652174],0
s1,1,0.330079,0.948588,[1 3] ; [ 4 39],[0.42553191 3.57446809] ; [ 4.57446809 38.42553191],0
a1,1,0.330079,0.948588,[1 3] ; [ 4 39],[0.42553191 3.57446809] ; [ 4.57446809 38.42553191],0
s3,1,0.356127,0.851504,[1 2] ; [26 17],[1.76086957 1.23913043] ; [25.23913043 17.76086957],0
p9,1,0.373468,0.792092,[2 2] ; [30 12],[2.7826087 1.2173913] ; [29.2173913 12.7826087],0
p10,1,0.373468,0.792092,[2 2] ; [30 12],[2.7826087 1.2173913] ; [29.2173913 12.7826087],0
p8,1,0.417235,0.658091,[2 2] ; [13 30],[1.27659574 2.72340426] ; [13.72340426 29.27659574],0
p4,1,0.465021,0.533783,[1 3] ; [18 23],[1.68888889 2.31111111] ; [17.31111111 23.68888889],0
a6,1,0.488256,0.480368,[3 1] ; [24 18],[2.34782609 1.65217391] ; [24.65217391 17.34782609],0
v3,1,0.497305,0.460684,[1 3] ; [17 23],[1.63636364 2.36363636] ; [16.36363636 23.63636364],0
p7,1,0.511024,0.43197,[1 3] ; [18 25],[1.61702128 2.38297872] ; [17.38297872 25.61702128],0
s2,1,0.547288,0.362198,[2 2] ; [28 15],[2.55319149 1.44680851] ; [27.44680851 15.55319149],0
p11,1,0.567328,0.327174,[3 1] ; [26 17],[2.46808511 1.53191489] ; [26.53191489 16.46808511],0
n4,1,0.567328,0.327174,[3 1] ; [26 17],[2.46808511 1.53191489] ; [26.53191489 16.46808511],0
b4,1,0.567328,0.327174,[3 1] ; [26 17],[2.46808511 1.53191489] ; [26.53191489 16.46808511],0
n6,1,0.568642,0.324961,[3 1] ; [36  6],[3.39130435 0.60869565] ; [35.60869565  6.39130435],0
p6,1,0.614717,0.253364,[2 2] ; [16 27],[1.53191489 2.46808511] ; [16.46808511 26.53191489],0
d3,1,0.641098,0.217309,[2 2] ; [26 16],[2.43478261 1.56521739] ; [25.56521739 16.43478261],0
p5,1,0.657105,0.197059,[1 3] ; [ 7 36],[0.68085106 3.31914894] ; [ 7.31914894 35.68085106],0
a5,1,0.657105,0.197059,[3 1] ; [36  7],[3.31914894 0.68085106] ; [35.68085106  7.31914894],0
d4,1,0.674368,0.176535,[3 1] ; [35  7],[3.30434783 0.69565217] ; [34.69565217  7.30434783],0
a7,1,0.683314,0.166419,[2 2] ; [26 17],[2.38297872 1.61702128] ; [25.61702128 17.38297872],0
a3,1,0.756428,0.096209,[3 1] ; [29 14],[2.72340426 1.27659574] ; [29.27659574 13.72340426],0
d2,1,0.783038,0.075824,[2 2] ; [24 18],[2.26086957 1.73913043] ; [23.73913043 18.26086957],0
d1,1,0.822982,0.050047,[2 2] ; [24 19],[2.21276596 1.78723404] ; [23.78723404 19.21276596],0
v1,1,0.964507,0.00198,[2 2] ; [22 21],[2.04255319 1.95744681] ; [21.95744681 21.04255319],0
a4,1,0.964507,0.00198,[2 2] ; [22 21],[2.04255319 1.95744681] ; [21.95744681 21.04255319],0
b1,1,0.964507,0.00198,[2 2] ; [22 21],[2.04255319 1.95744681] ; [21.95744681 21.04255319],0
