Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,0.0,25.544777,[41 86] ; [43 17],[57.04812834 69.95187166] ; [26.95187166 33.04812834],1
p2,1,1.4e-05,18.91431,[73 57] ; [56  8],[86.44329897 43.55670103] ; [42.55670103 21.44329897],1
p3,1,0.000605,11.75927,[ 20 109] ; [24 40],[29.40932642 99.59067358] ; [14.59067358 49.40932642],1
r4,1,0.001447,10.144542,[101  30] ; [61  3],[108.83076923  22.16923077] ; [53.16923077 10.83076923],0
v4,1,0.009349,6.754983,[113  17] ; [63  1],[117.93814433  12.06185567] ; [58.06185567  5.93814433],0
p11,1,0.040468,4.198175,[81 50] ; [49 15],[87.33333333 43.66666667] ; [42.66666667 21.33333333],0
a7,1,0.043329,4.082527,[90 40] ; [53 11],[95.82474227 34.17525773] ; [47.17525773 16.82474227],0
v1,1,0.064694,3.412757,[48 80] ; [32 30],[53.89473684 74.10526316] ; [26.10526316 35.89473684],0
r3,1,0.068788,3.311713,[116  14] ; [62  2],[119.27835052  10.72164948] ; [58.72164948  5.27835052],0
n2,1,0.071109,3.257223,[31 24] ; [13  3],[34.08450704 20.91549296] ; [9.91549296 6.08450704],0
r1,1,0.074323,3.184863,[100  31] ; [55  8],[104.66494845  26.33505155] ; [50.33505155 12.66494845],0
a8,1,0.085603,2.955173,[ 12 108] ; [11 46],[ 15.59322034 104.40677966] ; [ 7.40677966 49.59322034],0
b1,1,0.092835,2.824518,[53 78] ; [18 46],[47.6974359 83.3025641] ; [23.3025641 40.6974359],0
p6,1,0.094235,2.800504,[ 17 113] ; [14 48],[ 20.98958333 109.01041667] ; [10.01041667 51.98958333],0
b5,1,0.127207,2.326262,[84 47] ; [48 16],[88.67692308 42.32307692] ; [43.32307692 20.67692308],0
r2,1,0.144775,2.12646,[119   8] ; [63  1],[121.01570681   5.98429319] ; [60.98429319  3.01570681],0
a5,1,0.160309,1.971312,[99 32] ; [54 10],[102.78461538  28.21538462] ; [50.21538462 13.78461538],0
p10,1,0.193738,1.688963,[90 40] ; [50 14],[93.81443299 36.18556701] ; [46.18556701 17.81443299],0
d3,1,0.199646,1.644964,[109  21] ; [58  6],[111.90721649  18.09278351] ; [55.09278351  8.90721649],0
p9,1,0.210745,1.566299,[93 35] ; [51 12],[96.5026178 31.4973822] ; [47.4973822 15.5026178],0
a1,1,0.211326,1.562321,[  7 124] ; [ 1 63],[  5.37435897 125.62564103] ; [ 2.62564103 61.37435897],0
d4,1,0.217044,1.52381,[127   1] ; [62  2],[126.   2.] ; [63.  1.],0
n6,1,0.241547,1.371545,[98 32] ; [53 11],[101.18556701  28.81443299] ; [49.81443299 14.18556701],0
s8,1,0.243264,1.361581,[46 85] ; [28 36],[49.71282051 81.28717949] ; [24.28717949 39.71282051],0
b4,1,0.289856,1.120289,[82 49] ; [35 29],[78.6 52.4] ; [38.4 25.6],0
a6,1,0.328934,0.95309,[97 33] ; [51 12],[99.68911917 30.31088083] ; [48.31088083 14.68911917],0
d2,1,0.36653,0.815395,[94 34] ; [43 21],[91.33333333 36.66666667] ; [45.66666667 18.33333333],0
p5,1,0.37342,0.792253,[  3 126] ; [ 3 61],[  4.01036269 124.98963731] ; [ 1.98963731 62.01036269],0
s4,1,0.383525,0.759374,[ 18 111] ; [ 6 57],[ 16.125 112.875] ; [ 7.875 55.125],0
a4,1,0.418993,0.653138,[77 53] ; [34 30],[74.3814433 55.6185567] ; [36.6185567 27.3814433],0
u2,1,0.508332,0.4375,[17 11] ; [7 7],[16. 12.] ; [8. 6.],0
v3,1,0.515579,0.422727,[42 82] ; [24 38],[44. 80.] ; [22. 40.],0
u4,1,0.536246,0.382543,[  4 127] ; [ 1 63],[  3.35897436 127.64102564] ; [ 1.64102564 62.35897436],0
s1,1,0.541301,0.373134,[  4 126] ; [ 1 62],[  3.36787565 126.63212435] ; [ 1.63212435 61.36787565],0
n5,1,0.569713,0.323164,[84 45] ; [39 25],[82.21243523 46.78756477] ; [40.78756477 23.21243523],0
s3,1,0.578575,0.308544,[69 62] ; [31 33],[67.17948718 63.82051282] ; [32.82051282 31.17948718],0
n1,1,0.587343,0.294512,[21 33] ; [7 8],[21.91304348 32.08695652] ; [6.08695652 8.91304348],0
p1,1,0.653898,0.201021,[  8 123] ; [ 5 59],[  8.73333333 122.26666667] ; [ 4.26666667 59.73333333],0
u3,1,0.661076,0.19222,[16 12] ; [7 7],[15.33333333 12.66666667] ; [7.66666667 6.33333333],0
a2,1,0.666124,0.186169,[41 90] ; [22 42],[42.32307692 88.67692308] ; [20.67692308 43.32307692],0
n3,1,0.671338,0.180041,[34 20] ; [11  5],[34.71428571 19.28571429] ; [10.28571429  5.71428571],0
s6,1,0.725503,0.123281,[69 60] ; [32 31],[67.859375 61.140625] ; [33.140625 29.859375],0
d5,1,0.731283,0.117936,[127   3] ; [63  1],[127.31958763   2.68041237] ; [62.68041237  1.31958763],0
s7,1,0.768906,0.086322,[52 73] ; [24 37],[51.07526882 73.92473118] ; [24.92473118 36.07526882],0
s2,1,0.769381,0.085957,[54 76] ; [28 36],[54.94845361 75.05154639] ; [27.05154639 36.94845361],0
v2,1,0.798253,0.065336,[67 56] ; [35 27],[67.81621622 55.18378378] ; [34.18378378 27.81621622],0
n4,1,0.858768,0.031664,[91 39] ; [44 20],[90.46391753 39.53608247] ; [44.53608247 19.46391753],0
a3,1,0.906002,0.013944,[103  28] ; [50 13],[103.31443299  27.68556701] ; [49.68556701 13.31443299],0
b2,1,0.919941,0.010102,[31 48] ; [13 21],[30.76106195 48.23893805] ; [13.23893805 20.76106195],0
b3,1,0.919941,0.010102,[31 48] ; [13 21],[30.76106195 48.23893805] ; [13.23893805 20.76106195],0
u1,1,0.939217,0.005815,[ 26 105] ; [13 51],[ 26.2 104.8] ; [12.8 51.2],0
p12,1,0.963894,0.002049,[  6 124] ; [ 3 60],[  6.06217617 123.93782383] ; [ 2.93782383 60.06217617],0
s5,1,1.0,0.0,[32 92] ; [16 46],[32. 92.] ; [16. 46.],0
