Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s6,1,4.9e-05,16.487031,[32 13] ; [114 179],[19.43786982 25.56213018] ; [126.56213018 166.43786982],1
v4,1,0.522024,0.409892,[42  5] ; [250  41],[40.6035503  6.3964497] ; [251.3964497  39.6035503],0
a7,1,0.538643,0.378061,[33 14] ; [193 101],[31.14956012 15.85043988] ; [194.85043988  99.14956012],0
p12,1,0.560315,0.33916,[ 1 47] ; [ 11 282],[ 1.68914956 46.31085044] ; [ 10.31085044 282.68914956],0
u3,1,0.595981,0.281101,[11 11] ; [50 64],[ 9.86764706 12.13235294] ; [51.13235294 62.86764706],0
p9,1,0.662475,0.190531,[33 13] ; [196  90],[31.72891566 14.27108434] ; [197.27108434  88.72891566],0
b4,1,0.741092,0.109169,[27 21] ; [174 122],[28.04651163 19.95348837] ; [172.95348837 123.04651163],0
r4,1,0.758067,0.094876,[35 13] ; [222  74],[35.86046512 12.13953488] ; [221.13953488  74.86046512],0
n2,1,0.771541,0.084309,[14  6] ; [68 34],[13.44262295  6.55737705] ; [68.55737705 33.44262295],0
r2,1,0.844158,0.038643,[41  6] ; [255  34],[41.4047619  5.5952381] ; [254.5952381  34.4047619],0
n3,1,0.86249,0.03,[13  7] ; [67 33],[13.33333333  6.66666667] ; [66.66666667 33.33333333],0
v2,1,0.90678,0.013713,[20 26] ; [123 154],[20.36532508 25.63467492] ; [122.63467492 154.36532508],0
p2,1,0.95226,0.003584,[34 14] ; [207  87],[33.8245614 14.1754386] ; [207.1754386  86.8245614],0
