Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.0,41.793726,[110 140] ; [237  99],[148.03754266 101.96245734] ; [198.96245734 137.03754266],1
v3,1,0.0,32.751009,[ 73 182] ; [175 161],[107.00507614 147.99492386] ; [140.99492386 195.00507614],1
n5,1,5e-06,20.938415,[187  72] ; [302  45],[208.9950495  50.0049505] ; [280.0049505  66.9950495],1
p6,1,2.1e-05,18.098014,[ 76 185] ; [157 183],[101.18635607 159.81364393] ; [131.81364393 208.18635607],1
p4,1,8e-05,15.55523,[146 115] ; [247  99],[168.98352554  92.01647446] ; [224.01647446 121.98352554],1
p9,1,0.00032,12.94762,[239  23] ; [339   8],[248.66338259  13.33661741] ; [329.33661741  17.66338259],1
p3,1,0.000521,12.039408,[121 140] ; [210 137],[142.09046053 118.90953947] ; [188.90953947 158.09046053],1
s8,1,0.001495,10.084534,[103 158] ; [181 164],[122.31683168 138.68316832] ; [161.68316832 183.31683168],0
p8,1,0.001643,9.911408,[137 123] ; [223 118],[155.74043261 104.25956739] ; [204.25956739 136.74043261],0
p7,1,0.001936,9.609539,[161  96] ; [251  86],[178.25589226  78.74410774] ; [233.74410774 103.25589226],0
b2,1,0.003463,8.545758,[ 45 104] ; [104 126],[58.57783641 90.42216359] ; [ 90.42216359 139.57783641],0
b3,1,0.003463,8.545758,[ 45 104] ; [104 126],[58.57783641 90.42216359] ; [ 90.42216359 139.57783641],0
s5,1,0.005021,7.871756,[ 74 179] ; [137 202],[ 90.17398649 162.82601351] ; [120.82601351 218.17398649],0
d1,1,0.005462,7.719611,[141 121] ; [226 122],[157.6295082 104.3704918] ; [209.3704918 138.6295082],0
r1,1,0.005696,7.644085,[197  64] ; [293  54],[210.34539474  50.65460526] ; [279.65460526  67.34539474],0
r4,1,0.007196,7.223376,[231  31] ; [328  20],[240.09508197  21.90491803] ; [318.90491803  29.09508197],0
v4,1,0.008821,6.858678,[244  16] ; [337   7],[250.09933775   9.90066225] ; [330.90066225  13.09933775],0
n4,1,0.010359,6.572024,[198  64] ; [292  56],[210.45901639  51.54098361] ; [279.54098361  68.45901639],0
b5,1,0.014603,5.963764,[136 126] ; [215 133],[150.75737705 111.24262295] ; [200.24262295 147.75737705],0
