Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p12,1,0.0,33.834527,[ 16 223] ; [20 38],[ 28.96969697 210.03030303] ; [ 7.03030303 50.96969697],1
p1,1,0.0,30.586057,[ 20 220] ; [21 37],[ 33.02013423 206.97986577] ; [ 7.97986577 50.02013423],1
a1,1,1e-06,23.929711,[  9 232] ; [13 45],[ 17.73244147 223.26755853] ; [ 4.26755853 53.73244147],1
p3,1,2.6e-05,17.666356,[146  95] ; [52  6],[159.59197324  81.40802676] ; [38.40802676 19.59197324],1
p8,1,2.9e-05,17.454863,[156  83] ; [54  4],[168.98989899  70.01010101] ; [41.01010101 16.98989899],1
s5,1,0.000119,14.809107,[ 86 145] ; [34 17],[ 98.29787234 132.70212766] ; [21.70212766 29.29787234],1
n5,1,0.001412,10.18986,[188  51] ; [56  2],[196.35016835  42.64983165] ; [47.64983165 10.35016835],0
s6,1,0.001545,10.024024,[163  74] ; [47  5],[172.21453287  64.78546713] ; [37.78546713 14.21453287],0
p4,1,0.001806,9.737298,[191  50] ; [56  2],[199.08695652  41.91304348] ; [47.91304348 10.08695652],0
u4,1,0.004779,7.961101,[  4 237] ; [ 5 52],[  7.27852349 233.72147651] ; [ 1.72147651 55.27852349],0
s7,1,0.006665,7.360966,[133  97] ; [42 12],[141.72535211  88.27464789] ; [33.27464789 20.72535211],0
v3,1,0.007962,7.041925,[ 89 147] ; [32 24],[ 97.79452055 138.20547945] ; [23.20547945 32.79452055],0
b5,1,0.009253,6.773405,[153  88] ; [26 32],[144.27759197  96.72240803] ; [34.72240803 23.27759197],0
p7,1,0.011011,6.463513,[197  39] ; [55  2],[202.97610922  33.02389078] ; [49.02389078  7.97610922],0
n6,1,0.044858,4.023958,[209  30] ; [56  2],[213.24915825  25.75084175] ; [51.75084175  6.24915825],0
p10,1,0.051625,3.787871,[203  35] ; [55  3],[207.44594595  30.55405405] ; [50.55405405  7.44594595],0
s1,1,0.05647,3.638131,[  5 233] ; [ 4 54],[  7.23648649 230.76351351] ; [ 1.76351351 56.23648649],0
n4,1,0.061165,3.505522,[201  40] ; [54  4],[205.53511706  35.46488294] ; [49.46488294  8.53511706],0
s3,1,0.070674,3.267287,[140 100] ; [40 16],[145.94594595  94.05405405] ; [34.05405405 21.94594595],0
p9,1,0.083648,2.99255,[214  26] ; [56  2],[217.44966443  22.55033557] ; [52.55033557  5.44966443],0
s8,1,0.119667,2.421675,[129 112] ; [37 20],[134.24832215 106.75167785] ; [31.75167785 25.24832215],0
s2,1,0.155179,2.020584,[138 102] ; [38 18],[142.7027027  97.2972973] ; [33.2972973 22.7027027],0
d3,1,0.163059,1.945623,[182  57] ; [39 19],[177.84175084  61.15824916] ; [43.15824916 14.84175084],0
r1,1,0.181402,1.786103,[193  48] ; [50  7],[196.52013423  44.47986577] ; [46.47986577 10.52013423],0
a3,1,0.197506,1.660718,[174  65] ; [47 11],[177.84175084  61.15824916] ; [43.15824916 14.84175084],0
n1,1,0.219495,1.507672,[19 30] ; [7 5],[20.8852459 28.1147541] ; [5.1147541 6.8852459],0
p11,1,0.233597,1.418826,[196  45] ; [51  7],[199.08695652  41.91304348] ; [47.91304348 10.08695652],0
n3,1,0.234262,1.414795,[37 12] ; [7 5],[35.3442623 13.6557377] ; [8.6557377 3.3442623],0
n2,1,0.242156,1.367997,[33 17] ; [10  2],[34.67741935 15.32258065] ; [8.32258065 3.67741935],0
a8,1,0.280494,1.164696,[ 29 188] ; [10 42],[ 31.46096654 185.53903346] ; [ 7.53903346 44.46096654],0
d5,1,0.296331,1.090634,[203  36] ; [46 12],[200.37373737  38.62626263] ; [48.62626263  9.37373737],0
d1,1,0.322278,0.979681,[158  83] ; [34 24],[154.75585284  86.24414716] ; [37.24414716 20.75585284],0
s4,1,0.391441,0.73446,[ 50 186] ; [ 9 47],[ 47.68493151 188.31506849] ; [11.31506849 44.68493151],0
v1,1,0.408021,0.684559,[143  95] ; [37 19],[145.71428571  92.28571429] ; [34.28571429 21.71428571],0
a6,1,0.469054,0.524204,[161  79] ; [36 22],[158.65771812  81.34228188] ; [38.34228188 19.65771812],0
d4,1,0.611896,0.257423,[205  35] ; [48 10],[203.75838926  36.24161074] ; [49.24161074  8.75838926],0
b1,1,0.669412,0.182291,[103 138] ; [23 35],[101.55852843 139.44147157] ; [24.44147157 33.55852843],0
a2,1,0.673625,0.17739,[ 69 172] ; [15 43],[ 67.70568562 173.29431438] ; [16.29431438 41.70568562],0
a4,1,0.684319,0.165304,[123 117] ; [28 30],[121.61073826 118.38926174] ; [29.38926174 28.61073826],0
u3,1,0.705717,0.142593,[38 28] ; [7 4],[38.57142857 27.42857143] ; [6.42857143 4.57142857],0
u2,1,0.73448,0.115037,[39 28] ; [7 4],[39.51282051 27.48717949] ; [6.48717949 4.51282051],0
a5,1,0.74093,0.109311,[182  59] ; [45 13],[182.96655518  58.03344482] ; [44.03344482 13.96655518],0
r3,1,0.838846,0.041359,[230  10] ; [54  2],[230.27027027   9.72972973] ; [53.72972973  2.27027027],0
r2,1,0.843105,0.039174,[226  11] ; [54  3],[225.71428571  11.28571429] ; [54.28571429  2.71428571],0
v4,1,0.843155,0.039148,[231  10] ; [54  2],[231.26262626   9.73737374] ; [53.73737374  2.26262626],0
d2,1,0.849233,0.036137,[128 113] ; [30 28],[127.35117057 113.64882943] ; [30.64882943 27.35117057],0
b3,1,0.859439,0.03136,[67 78] ; [21 23],[67.51322751 77.48677249] ; [20.48677249 23.51322751],0
b2,1,0.859439,0.03136,[67 78] ; [21 23],[67.51322751 77.48677249] ; [20.48677249 23.51322751],0
v2,1,0.87122,0.026279,[138 101] ; [33 23],[138.53898305 100.46101695] ; [32.46101695 23.53898305],0
u1,1,0.937695,0.00611,[ 57 184] ; [14 44],[ 57.22742475 183.77257525] ; [13.77257525 44.22742475],0
b4,1,0.95979,0.002542,[138 103] ; [33 25],[137.82943144 103.17056856] ; [33.17056856 24.82943144],0
r4,1,0.981995,0.000509,[220  21] ; [53  5],[220.04347826  20.95652174] ; [52.95652174  5.04347826],0
a7,1,0.99013,0.000153,[177  62] ; [43 15],[177.03703704  61.96296296] ; [42.96296296 15.03703704],0
