Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,0.0,55.753466,[26 60] ; [346 136],[56.32394366 29.67605634] ; [315.67605634 166.32394366],1
p8,1,0.0,39.491188,[22 65] ; [297 185],[48.77504394 38.22495606] ; [270.22495606 211.77504394],1
p9,1,0.0,28.740757,[60 24] ; [445  41],[74.42105263  9.57894737] ; [430.57894737  55.42105263],1
p11,1,0.0,27.706194,[54 33] ; [421  71],[71.37305699 15.62694301] ; [403.62694301  88.37305699],1
p4,1,0.0,27.287427,[34 52] ; [337 153],[55.39236111 30.60763889] ; [315.60763889 174.39236111],1
p10,1,2e-06,22.300901,[60 26] ; [433  54],[73.9930192 12.0069808] ; [419.0069808  67.9930192],1
p6,1,0.000781,11.285757,[21 66] ; [211 276],[35.16376307 51.83623693] ; [196.83623693 290.16376307],1
v1,1,0.0026,9.068852,[35 48] ; [288 193],[47.53368794 35.46631206] ; [275.46631206 205.53368794],0
p3,1,0.002797,8.935227,[34 53] ; [277 214],[46.81141869 40.18858131] ; [264.18858131 226.81141869],0
r1,1,0.004637,8.016016,[64 23] ; [419  70],[72.953125 14.046875] ; [410.046875  78.953125],0
r3,1,0.006739,7.341155,[78  9] ; [471  18],[82.921875  4.078125] ; [466.078125  22.921875],0
b1,1,0.006956,7.284378,[44 43] ; [174 318],[32.75647668 54.24352332] ; [185.24352332 306.75647668],0
r4,1,0.011448,6.394351,[74 13] ; [458  34],[79.93782383  7.06217617] ; [452.06217617  39.93782383],0
d5,1,0.01607,5.795244,[68 19] ; [431  60],[75.10899654 11.89100346] ; [423.89100346  67.10899654],0
s3,1,0.020622,5.358429,[38 48] ; [279 205],[47.82807018 38.17192982] ; [269.17192982 214.82807018],0
d3,1,0.027804,4.840182,[55 32] ; [367 125],[63.40932642 23.59067358] ; [358.59067358 133.40932642],0
v4,1,0.03613,4.390978,[80  7] ; [473  16],[83.52604167  3.47395833] ; [469.47395833  19.52604167],0
n4,1,0.044118,4.052053,[67 20] ; [420  71],[73.30276817 13.69723183] ; [413.69723183  77.30276817],0
a7,1,0.06444,3.419253,[57 30] ; [369 123],[64.01036269 22.98963731] ; [361.98963731 130.01036269],0
a1,1,0.104261,2.63913,[ 8 79] ; [ 24 468],[ 4.80829016 82.19170984] ; [ 27.19170984 464.80829016],0
u4,1,0.125033,2.353112,[ 5 82] ; [ 13 478],[ 2.70934256 84.29065744] ; [ 15.29065744 475.70934256],0
s6,1,0.125297,2.349826,[54 31] ; [343 135],[59.93783304 25.06216696] ; [337.06216696 140.93783304],0
v2,1,0.143243,2.142775,[44 40] ; [291 187],[50.07117438 33.92882562] ; [284.92882562 193.07117438],0
s2,1,0.15323,2.039803,[40 46] ; [266 219],[46.08756567 39.91243433] ; [259.91243433 225.08756567],0
s7,1,0.190082,1.716979,[40 43] ; [263 207],[45.47739602 37.52260398] ; [257.52260398 212.47739602],0
a3,1,0.203838,1.614661,[65 22] ; [396  95],[69.38927336 17.61072664] ; [391.61072664  99.38927336],0
s1,1,0.210524,1.567818,[ 4 83] ; [ 11 474],[ 2.28146853 84.71853147] ; [ 12.71853147 472.28146853],0
u2,1,0.212099,1.557043,[ 8 13] ; [51 45],[10.58974359 10.41025641] ; [48.41025641 47.58974359],0
n5,1,0.228023,1.453153,[68 19] ; [409  81],[71.9220104 15.0779896] ; [405.0779896  84.9220104],0
d4,1,0.243085,1.362611,[72 15] ; [429  62],[75.4100346 11.5899654] ; [425.5899654  65.4100346],0
n1,1,0.336594,0.923361,[14 16] ; [35 60],[11.76 18.24] ; [37.24 57.76],0
s4,1,0.339781,0.911259,[18 67] ; [ 82 403],[14.9122807 70.0877193] ; [ 85.0877193 399.9122807],0
r2,1,0.348112,0.880329,[80  5] ; [467  18],[81.57017544  3.42982456] ; [465.42982456  19.57017544],0
a8,1,0.369222,0.806283,[ 9 73] ; [ 65 376],[11.60229446 70.39770554] ; [ 62.39770554 378.60229446],0
v3,1,0.425689,0.634555,[31 51] ; [204 276],[34.28825623 47.71174377] ; [200.71174377 279.28825623],0
a4,1,0.443146,0.588122,[50 36] ; [263 227],[46.73263889 39.26736111] ; [266.26736111 223.73263889],0
p5,1,0.448888,0.573458,[ 9 77] ; [ 66 425],[11.17850953 74.82149047] ; [ 63.82149047 427.17850953],0
u1,1,0.497951,0.459301,[24 63] ; [119 373],[21.48704663 65.51295337] ; [121.51295337 370.48704663],0
d2,1,0.499561,0.455869,[53 32] ; [287 204],[50.17361111 34.82638889] ; [289.82638889 201.17361111],0
n3,1,0.518235,0.417405,[20  9] ; [72 24],[21.344  7.656] ; [70.656 25.344],0
a2,1,0.576488,0.311948,[26 61] ; [162 330],[28.24870466 58.75129534] ; [159.75129534 332.24870466],0
p1,1,0.629333,0.232967,[ 9 78] ; [ 43 449],[ 7.8134715 79.1865285] ; [ 44.1865285 447.8134715],0
d1,1,0.650985,0.20466,[58 29] ; [340 152],[59.80310881 27.19689119] ; [338.19689119 153.80310881],0
a6,1,0.726831,0.122042,[65 22] ; [358 133],[63.66955017 23.33044983] ; [359.33044983 131.66955017],0
s5,1,0.733821,0.115632,[31 52] ; [186 287],[32.39388489 50.60611511] ; [184.60611511 288.39388489],0
s8,1,0.75663,0.096044,[41 45] ; [241 246],[42.32460733 43.67539267] ; [239.67539267 247.32460733],0
b5,1,0.838248,0.041671,[53 34] ; [294 198],[52.13989637 34.86010363] ; [294.86010363 197.13989637],0
n2,1,0.875238,0.024652,[24  7] ; [73 23],[23.67716535  7.32283465] ; [73.32283465 22.67716535],0
b4,1,0.875867,0.024402,[51 36] ; [284 208],[50.33678756 36.66321244] ; [284.66321244 207.33678756],0
u3,1,0.915732,0.011196,[12 10] ; [53 42],[12.22222222  9.77777778] ; [52.77777778 42.22222222],0
b2,1,0.928618,0.008025,[27 36] ; [128 175],[26.68032787 36.31967213] ; [128.31967213 174.68032787],0
b3,1,0.928618,0.008025,[27 36] ; [128 175],[26.68032787 36.31967213] ; [128.31967213 174.68032787],0
p12,1,0.998327,4e-06,[ 8 79] ; [ 45 444],[ 8.00520833 78.99479167] ; [ 44.99479167 444.00520833],0
