Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,120.574705,[269  96] ; [ 4 69],[227.5 137.5] ; [45.5 27.5],1
d3,1,0.0,80.66255,[281  84] ; [17 56],[248.33333333 116.66666667] ; [49.66666667 23.33333333],1
d5,1,0.0,70.205342,[332  33] ; [38 35],[308.33333333  56.66666667] ; [61.66666667 11.33333333],1
s2,1,8e-06,19.918837,[215 148] ; [22 50],[197.77241379 165.22758621] ; [39.22758621 32.77241379],1
d2,1,1.7e-05,18.484475,[205 159] ; [21 52],[188.24713959 175.75286041] ; [37.75286041 35.24713959],1
a5,1,4.2e-05,16.778014,[299  66] ; [44 29],[285.83333333  79.16666667] ; [57.16666667 15.83333333],1
u1,1,4.8e-05,16.528452,[ 94 271] ; [ 3 70],[ 80.83333333 284.16666667] ; [16.16666667 56.83333333],1
a3,1,0.000101,15.126844,[283  80] ; [41 32],[269.75229358  93.24770642] ; [54.24770642 18.75229358],1
a4,1,0.000354,12.758018,[188 176] ; [21 52],[174.08695652 189.91304348] ; [34.91304348 38.08695652],1
a2,1,0.000861,11.104817,[109 256] ; [ 8 65],[ 97.5 267.5] ; [19.5 53.5],1
p2,1,0.001941,9.604148,[326  37] ; [56 17],[318.0412844  44.9587156] ; [63.9587156  9.0412844],0
s7,1,0.002668,9.021754,[210 135] ; [28 40],[198.81355932 146.18644068] ; [39.18644068 28.81355932],0
s5,1,0.003633,8.458919,[149 198] ; [17 53],[138.13429257 208.86570743] ; [27.86570743 42.13429257],0
s8,1,0.008978,6.827189,[200 163] ; [28 45],[189.82568807 173.17431193] ; [38.17431193 34.82568807],0
r1,1,0.02368,5.11795,[304  60] ; [52 20],[297.21100917  66.78899083] ; [58.78899083 13.21100917],0
s6,1,0.025909,4.962074,[268  90] ; [44 27],[260.36363636  97.63636364] ; [51.63636364 19.36363636],0
v1,1,0.031012,4.652273,[223 131] ; [35 36],[214.89882353 139.10117647] ; [43.10117647 27.89882353],0
r2,1,0.037759,4.315851,[350  11] ; [67  6],[346.859447  14.140553] ; [70.140553  2.859447],0
p10,1,0.041029,4.174819,[315  46] ; [57 16],[309.42857143  51.57142857] ; [62.57142857 10.42857143],0
s3,1,0.04307,4.092663,[223 140] ; [35 37],[215.29655172 147.70344828] ; [42.70344828 29.29655172],0
v4,1,0.051934,3.777898,[356   9] ; [68  5],[353.33333333  11.66666667] ; [70.66666667  2.33333333],0
u2,1,0.052678,3.754108,[51 29] ; [14 18],[46.42857143 33.57142857] ; [18.57142857 13.42857143],0
v2,1,0.070244,3.277315,[225 129] ; [37 34],[218.23058824 135.76941176] ; [43.76941176 27.23058824],0
b2,1,0.076154,3.145128,[100 130] ; [16 37],[ 94.27561837 135.72438163] ; [21.72438163 31.27561837],0
b3,1,0.076154,3.145128,[100 130] ; [16 37],[ 94.27561837 135.72438163] ; [21.72438163 31.27561837],0
p8,1,0.080647,3.051808,[242 120] ; [41 32],[235.50804598 126.49195402] ; [47.49195402 25.50804598],0
p4,1,0.103463,2.651332,[300  65] ; [54 19],[295.  70.] ; [59. 14.],0
b4,1,0.109445,2.562213,[217 148] ; [36 37],[210.83333333 154.16666667] ; [42.16666667 30.83333333],0
p1,1,0.16992,1.883649,[ 39 323] ; [12 61],[ 42.44137931 319.55862069] ; [ 8.55862069 64.44137931],0
a1,1,0.182622,1.776156,[ 25 340] ; [ 2 71],[ 22.5 342.5] ; [ 4.5 68.5],0
n4,1,0.183637,1.767938,[303  61] ; [56 17],[299.02974828  64.97025172] ; [59.97025172 13.02974828],0
u3,1,0.243247,1.361678,[55 26] ; [18 14],[52.32743363 28.67256637] ; [20.67256637 11.32743363],0
p6,1,0.249432,1.326485,[178 179] ; [31 42],[173.51860465 183.48139535] ; [35.48139535 37.51860465],0
n6,1,0.314448,1.0119,[319  44] ; [61 12],[316.37614679  46.62385321] ; [63.62385321  9.37614679],0
p9,1,0.325987,0.964774,[323  40] ; [62 11],[320.53899083  42.46100917] ; [64.46100917  8.53899083],0
p7,1,0.396394,0.719237,[278  82] ; [53 20],[275.19630485  84.80369515] ; [55.80369515 17.19630485],0
v3,1,0.40627,0.689691,[162 187] ; [30 43],[158.78672986 190.21327014] ; [33.21327014 39.78672986],0
a8,1,0.418933,0.653306,[ 45 282] ; [ 7 62],[ 42.93939394 284.06060606] ; [ 9.06060606 59.93939394],0
n3,1,0.427239,0.630316,[46 12] ; [9 1],[46.91176471 11.08823529] ; [8.08823529 1.91176471],0
n1,1,0.436817,0.604631,[25 33] ; [3 7],[23.88235294 34.11764706] ; [4.11764706 5.88235294],0
n5,1,0.451423,0.567078,[283  80] ; [59 13],[285.39310345  77.60689655] ; [56.60689655 15.39310345],0
p12,1,0.473112,0.514699,[ 40 322] ; [ 6 67],[ 38.28045977 323.71954023] ; [ 7.71954023 65.28045977],0
a6,1,0.527431,0.399339,[253 111] ; [48 25],[250.71853547 113.28146453] ; [50.28146453 22.71853547],0
a7,1,0.574442,0.315306,[266  98] ; [51 22],[264.04576659  99.95423341] ; [52.95423341 20.04576659],0
s1,1,0.633162,0.227797,[ 11 352] ; [ 3 70],[ 11.6559633 351.3440367] ; [ 2.3440367 70.6559633],0
r4,1,0.645121,0.212107,[345  20] ; [68  5],[344.16666667  20.83333333] ; [68.83333333  4.16666667],0
p11,1,0.694347,0.15442,[302  63] ; [59 14],[300.83333333  64.16666667] ; [60.16666667 12.83333333],0
b5,1,0.729811,0.119285,[207 158] ; [43 30],[208.33333333 156.66666667] ; [41.66666667 31.33333333],0
p5,1,0.798901,0.064908,[ 64 298] ; [12 61],[ 63.24597701 298.75402299] ; [12.75402299 60.24597701],0
n2,1,0.864999,0.028905,[45 13] ; [8 2],[45.20588235 12.79411765] ; [7.79411765 2.20588235],0
b1,1,0.897016,0.016753,[157 208] ; [32 41],[157.5 207.5] ; [31.5 41.5],0
s4,1,0.960011,0.002514,[ 65 295] ; [13 60],[ 64.84988453 295.15011547] ; [13.15011547 59.84988453],0
