Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,0.0,72.836734,[193  32] ; [74 90],[154.4344473  70.5655527] ; [112.5655527  51.4344473],1
p4,1,0.0,46.339552,[187  42] ; [83 85],[155.74307305  73.25692695] ; [114.25692695  53.74307305],1
p6,1,0.0,31.471225,[127  98] ; [ 46 119],[ 99.80769231 125.19230769] ; [73.19230769 91.80769231],1
p2,1,0.0,27.298294,[218  11] ; [130  37],[201.24242424  27.75757576] ; [146.75757576  20.24242424],1
p3,1,9e-06,19.815175,[156  73] ; [76 90],[134.50126582  94.49873418] ; [97.49873418 68.50126582],1
p11,1,2.5e-05,17.786909,[201  28] ; [119  49],[184.58438287  44.41561713] ; [135.41561713  32.58438287],1
p5,1,5.7e-05,16.212589,[ 47 182] ; [ 10 155],[ 33.12944162 195.87055838] ; [ 23.87055838 141.12944162],1
n5,1,0.00018,14.032065,[198  30] ; [119  47],[183.44162437  44.55837563] ; [133.55837563  32.44162437],1
p10,1,0.000185,13.982549,[206  21] ; [128  38],[192.92111959  34.07888041] ; [141.07888041  24.92111959],1
d4,1,0.00034,12.8335,[217  12] ; [141  27],[206.50377834  22.49622166] ; [151.49622166  16.50377834],1
p9,1,0.000423,12.428947,[212  15] ; [136  30],[201.00763359  25.99236641] ; [146.99236641  19.00763359],1
d1,1,0.00141,10.192149,[178  51] ; [106  62],[163.8186398  65.1813602] ; [120.1813602  47.8186398],0
n6,1,0.001667,9.884666,[206  21] ; [133  34],[195.31218274  31.68781726] ; [143.68781726  23.31218274],0
b5,1,0.002824,8.917891,[133  96] ; [122  46],[147.0906801  81.9093199] ; [107.9093199  60.0906801],0
r4,1,0.009633,6.701504,[217  12] ; [147  21],[209.96473552  19.03526448] ; [154.03526448  13.96473552],0
n4,1,0.010107,6.615895,[197  32] ; [126  40],[187.25822785  41.74177215] ; [135.74177215  30.25822785],0
v4,1,0.023788,5.110041,[224   4] ; [156  10],[219.89847716   8.10152284] ; [160.10152284   5.89847716],0
s5,1,0.059627,3.547728,[100 119] ; [ 58 103],[ 91.05789474 127.94210526] ; [66.94210526 94.05789474],0
s8,1,0.062692,3.464692,[127  99] ; [78 89],[117.88804071 108.11195929] ; [87.11195929 79.88804071],0
n2,1,0.069114,3.303947,[31  5] ; [31 14],[27.55555556  8.44444444] ; [34.44444444 10.55555556],0
v3,1,0.074751,3.175486,[123 100] ; [73 86],[114.41884817 108.58115183] ; [81.58115183 77.41884817],0
a5,1,0.099295,2.716833,[191  38] ; [129  39],[184.58438287  44.41561713] ; [135.41561713  32.58438287],0
d3,1,0.100267,2.701288,[180  49] ; [120  48],[173.04785894  55.95214106] ; [126.95214106  41.04785894],0
p12,1,0.104097,2.641632,[ 28 201] ; [ 12 154],[ 23.18987342 205.81012658] ; [ 16.81012658 149.18987342],0
n1,1,0.110475,2.54742,[20 16] ; [17 28],[16.44444444 19.55555556] ; [20.55555556 24.44444444],0
a7,1,0.117776,2.446651,[176  52] ; [118  50],[169.27272727  58.72727273] ; [124.72727273  43.27272727],0
s1,1,0.137095,2.21027,[  4 224] ; [  7 157],[  6.39795918 221.60204082] ; [  4.60204082 159.39795918],0
