Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s7,1,0.0,59.193209,[63 71] ; [200  36],[95.24864865 38.75135135] ; [167.75135135  68.24864865],1
s6,1,6.4e-05,15.972391,[107  27] ; [229  16],[118.79683377  15.20316623] ; [217.20316623  27.79683377],1
a3,1,0.000166,14.178245,[93 46] ; [208  41],[107.83247423  31.16752577] ; [193.16752577  55.83247423],1
v1,1,0.000223,13.629469,[64 72] ; [159  80],[80.87466667 55.12533333] ; [142.12533333  96.87466667],1
p3,1,0.001652,9.90138,[60 76] ; [152  98],[74.69430052 61.30569948] ; [137.30569948 112.69430052],0
a7,1,0.003389,8.585184,[114  25] ; [170  79],[101.74226804  37.25773196] ; [182.25773196  66.74226804],0
v3,1,0.004208,8.19182,[45 89] ; [115 120],[58.10298103 75.89701897] ; [101.89701897 133.10298103],0
p6,1,0.004777,7.962034,[45 89] ; [120 127],[58.03149606 75.96850394] ; [106.96850394 140.03149606],0
n5,1,0.005104,7.842127,[95 41] ; [204  44],[105.89583333  30.10416667] ; [193.10416667  54.89583333],0
u3,1,0.005134,7.83179,[25 20] ; [35  7],[31.03448276 13.96551724] ; [28.96551724 13.03448276],0
r4,1,0.011465,6.391729,[121  18] ; [236  14],[127.5655527  11.4344473] ; [229.4344473  20.5655527],0
d2,1,0.012233,6.276732,[68 70] ; [156  94],[79.67010309 58.32989691] ; [144.32989691 105.67010309],0
n1,1,0.015235,5.889104,[ 8 23] ; [30 27],[13.38636364 17.61363636] ; [24.61363636 32.38636364],0
p9,1,0.016296,5.770649,[110  22] ; [227  21],[117.06315789  14.93684211] ; [219.93684211  28.06315789],0
u4,1,0.016586,5.739626,[  1 138] ; [ 14 236],[  5.35989717 133.64010283] ; [  9.64010283 240.35989717],0
n4,1,0.017644,5.631198,[102  37] ; [207  41],[110.98449612  28.01550388] ; [198.01550388  49.98449612],0
p5,1,0.028506,4.797209,[ 10 126] ; [ 37 209],[ 16.73298429 119.26701571] ; [ 30.26701571 215.73298429],0
s3,1,0.03022,4.696721,[112  25] ; [223  26],[118.89896373  18.10103627] ; [216.10103627  32.89896373],0
n6,1,0.030346,4.689574,[111  25] ; [221  26],[117.89033943  18.10966057] ; [214.10966057  32.89033943],0
d1,1,0.036176,4.388809,[95 44] ; [195  55],[103.62467866  35.37532134] ; [186.37532134  63.62467866],0
a5,1,0.040063,4.215204,[101  38] ; [204  46],[108.98457584  30.01542416] ; [196.01542416  53.98457584],0
v4,1,0.047794,3.917232,[130   7] ; [245   4],[133.09585492   3.90414508] ; [241.90414508   7.09585492],0
p10,1,0.052226,3.768529,[110  25] ; [219  28],[116.26963351  18.73036649] ; [212.73036649  34.26963351],0
v2,1,0.062706,3.464332,[73 59] ; [155  83],[81.34054054 50.65945946] ; [146.65945946  91.34054054],0
p8,1,0.065447,3.393682,[60 74] ; [135 112],[68.58267717 65.41732283] ; [126.41732283 120.58267717],0
p4,1,0.076874,3.12979,[83 54] ; [173  76],[90.86010363 46.13989637] ; [165.13989637  83.86010363],0
b3,1,0.097712,2.742491,[22 50] ; [70 97],[27.71548117 44.28451883] ; [ 64.28451883 102.71548117],0
b2,1,0.097712,2.742491,[22 50] ; [70 97],[27.71548117 44.28451883] ; [ 64.28451883 102.71548117],0
s5,1,0.174159,1.846777,[60 74] ; [122 112],[66.27173913 67.72826087] ; [115.72826087 118.27173913],0
r1,1,0.176587,1.826119,[110  28] ; [211  37],[114.76165803  23.23834197] ; [206.23834197  41.76165803],0
p12,1,0.177918,1.814933,[ 11 126] ; [ 31 217],[ 14.94545455 122.05454545] ; [ 27.05454545 220.94545455],0
r2,1,0.212101,1.557026,[133   5] ; [243   4],[134.77402597   3.22597403] ; [241.22597403   5.77402597],0
b5,1,0.225007,1.472151,[78 61] ; [156  94],[83.61439589 55.38560411] ; [150.38560411  99.61439589],0
u2,1,0.237825,1.393439,[24 21] ; [27 14],[26.68604651 18.31395349] ; [24.31395349 16.68604651],0
p7,1,0.252325,1.310384,[82 49] ; [165  76],[86.9811828 44.0188172] ; [160.0188172  80.9811828],0
b1,1,0.276658,1.183434,[50 89] ; [104 146],[55.02827763 83.97172237] ; [ 98.97172237 151.02827763],0
d3,1,0.32365,0.97414,[107  32] ; [181  69],[102.91002571  36.08997429] ; [185.08997429  64.91002571],0
u1,1,0.327453,0.958945,[ 31 108] ; [ 67 183],[ 35.01799486 103.98200514] ; [ 62.98200514 187.01799486],0
