Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,33.372444,[33 17] ; [ 6 48],[18.75 31.25] ; [20.25 33.75],1
s4,1,3e-05,17.433848,[18 32] ; [ 2 52],[ 9.61538462 40.38461538] ; [10.38461538 43.61538462],1
s6,1,5.8e-05,16.163553,[33 16] ; [15 39],[22.83495146 26.16504854] ; [25.16504854 28.83495146],1
s7,1,0.000654,11.616517,[21 22] ; [ 8 42],[13.40860215 29.59139785] ; [15.59139785 34.40860215],1
s5,1,0.009345,6.755591,[15 30] ; [ 6 46],[ 9.74226804 35.25773196] ; [11.25773196 40.74226804],0
p3,1,0.010831,6.492867,[26 23] ; [15 38],[19.69607843 29.30392157] ; [21.30392157 31.69607843],0
s8,1,0.026859,4.899839,[19 31] ; [10 44],[13.94230769 36.05769231] ; [15.05769231 38.94230769],0
r3,1,0.031932,4.602168,[47  3] ; [43 11],[43.26923077  6.73076923] ; [46.73076923  7.26923077],0
a7,1,0.032642,4.564483,[27 23] ; [40 14],[32.21153846 17.78846154] ; [34.78846154 19.21153846],0
d5,1,0.041389,4.16,[33 17] ; [45  9],[37.5 12.5] ; [40.5 13.5],0
b1,1,0.049691,3.851852,[20 30] ; [32 22],[25. 25.] ; [27. 27.],0
n2,1,0.058884,3.568535,[17  6] ; [6 8],[14.2972973  8.7027027] ; [8.7027027 5.2972973],0
u2,1,0.096012,2.770563,[15  3] ; [13  9],[12.6  5.4] ; [15.4  6.6],0
p7,1,0.150906,2.063065,[24 24] ; [19 34],[20.43564356 27.56435644] ; [22.56435644 30.43564356],0
u1,1,0.173913,1.848889,[ 2 48] ; [ 6 48],[ 3.84615385 46.15384615] ; [ 4.15384615 49.84615385],0
v4,1,0.182983,1.773225,[43  6] ; [42 12],[40.4368932  8.5631068] ; [44.5631068  9.4368932],0
p10,1,0.224553,1.475035,[29 20] ; [25 28],[25.94117647 23.05882353] ; [28.05882353 24.94117647],0
n1,1,0.264617,1.244441,[ 9 14] ; [ 3 11],[ 7.45945946 15.54054054] ; [4.54054054 9.45945946],0
p1,1,0.28926,1.12306,[ 7 43] ; [ 4 49],[ 5.33980583 44.66019417] ; [ 5.66019417 47.33980583],0
n3,1,0.33355,0.935065,[16  6] ; [8 6],[14.66666667  7.33333333] ; [9.33333333 4.66666667],0
r2,1,0.336192,0.9249,[44  6] ; [43 10],[42.23300971  7.76699029] ; [44.76699029  8.23300971],0
p6,1,0.33745,0.920095,[11 37] ; [ 8 44],[ 9.12 38.88] ; [ 9.88 42.12],0
b5,1,0.358058,0.844693,[28 22] ; [35 19],[30.28846154 19.71153846] ; [32.71153846 21.28846154],0
v2,1,0.40495,0.693579,[17 28] ; [24 28],[19.02061856 25.97938144] ; [21.97938144 30.02061856],0
p2,1,0.407421,0.686313,[35 15] ; [33 20],[33.00970874 16.99029126] ; [34.99029126 18.00970874],0
b4,1,0.469645,0.52281,[28 22] ; [34 20],[29.80769231 20.19230769] ; [32.19230769 21.80769231],0
a5,1,0.47805,0.503309,[33 17] ; [32 22],[31.25 18.75] ; [33.75 20.25],0
a2,1,0.498529,0.458067,[ 6 44] ; [ 9 45],[ 7.21153846 42.78846154] ; [ 7.78846154 46.21153846],0
u3,1,0.498918,0.457237,[14  4] ; [15  7],[13.05  4.95] ; [15.95  6.05],0
p9,1,0.506081,0.442162,[30 19] ; [29 24],[28.34313725 20.65686275] ; [30.65686275 22.34313725],0
r4,1,0.517836,0.418201,[38 12] ; [38 16],[36.53846154 13.46153846] ; [39.46153846 14.53846154],0
p5,1,0.604817,0.267792,[ 1 48] ; [ 2 51],[ 1.44117647 47.55882353] ; [ 1.55882353 51.44117647],0
d2,1,0.604835,0.267766,[21 29] ; [20 34],[19.71153846 30.28846154] ; [21.28846154 32.71153846],0
p4,1,0.658589,0.195242,[21 29] ; [20 33],[19.90291262 30.09708738] ; [21.09708738 31.90291262],0
v1,1,0.682332,0.167512,[21 28] ; [21 33],[19.98058252 29.01941748] ; [22.01941748 31.98058252],0
r1,1,0.704743,0.143585,[37 12] ; [39 15],[36.15533981 12.84466019] ; [39.84466019 14.15533981],0
d4,1,0.734458,0.115058,[42  8] ; [44 10],[41.34615385  8.65384615] ; [44.65384615  9.34615385],0
a6,1,0.746644,0.104373,[29 21] ; [33 21],[29.80769231 20.19230769] ; [32.19230769 21.80769231],0
v3,1,0.758369,0.094632,[13 33] ; [13 38],[12.32989691 33.67010309] ; [13.67010309 37.32989691],0
p8,1,0.764282,0.089918,[18 31] ; [21 32],[18.73529412 30.26470588] ; [20.26470588 32.73529412],0
a3,1,0.775061,0.08166,[31 19] ; [32 22],[30.28846154 19.71153846] ; [32.71153846 21.28846154],0
b2,1,0.795542,0.067143,[ 9 19] ; [ 9 22],[ 8.54237288 19.45762712] ; [ 9.45762712 21.54237288],0
b3,1,0.795542,0.067143,[ 9 19] ; [ 9 22],[ 8.54237288 19.45762712] ; [ 9.45762712 21.54237288],0
