Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,34.473269,[14 31] ; [50  7],[28.23529412 16.76470588] ; [35.76470588 21.23529412],1
a5,1,0.039156,4.254069,[16 29] ; [33 26],[21.20192308 23.79807692] ; [27.79807692 31.20192308],0
n2,1,0.045933,3.98405,[10 14] ; [20  9],[13.58490566 10.41509434] ; [16.41509434 12.58490566],0
s7,1,0.047655,3.922122,[ 8 34] ; [21 35],[12.42857143 29.57142857] ; [16.57142857 39.42857143],0
a1,1,0.047974,3.910893,[ 2 43] ; [10 49],[ 5.19230769 39.80769231] ; [ 6.80769231 52.19230769],0
n1,1,0.066353,3.371002,[ 5 19] ; [13 16],[ 8.1509434 15.8490566] ; [ 9.8490566 19.1509434],0
a4,1,0.071887,3.239398,[11 34] ; [24 34],[15.29126214 29.70873786] ; [19.70873786 38.29126214],0
n6,1,0.094975,2.787954,[19 26] ; [33 23],[23.16831683 21.83168317] ; [28.83168317 27.16831683],0
u1,1,0.109017,2.568408,[ 1 44] ; [ 6 53],[ 3.02884615 41.97115385] ; [ 3.97115385 55.02884615],0
a6,1,0.134542,2.239297,[17 28] ; [31 28],[20.76923077 24.23076923] ; [27.23076923 31.76923077],0
s8,1,0.144619,2.128109,[ 5 40] ; [13 46],[ 7.78846154 37.21153846] ; [10.21153846 48.78846154],0
d2,1,0.152696,2.045113,[15 30] ; [27 30],[18.52941176 26.47058824] ; [23.47058824 33.52941176],0
a8,1,0.159053,1.98321,[ 1 42] ; [ 5 49],[ 2.65979381 40.34020619] ; [ 3.34020619 50.65979381],0
u3,1,0.164973,1.928039,[ 9 13] ; [ 5 18],[ 6.84444444 15.15555556] ; [ 7.15555556 15.84444444],0
p8,1,0.173042,1.856387,[13 30] ; [11 48],[10.11764706 32.88235294] ; [13.88235294 45.11764706],0
a7,1,0.192284,1.70003,[26 19] ; [26 32],[22.7184466 22.2815534] ; [29.2815534 28.7184466],0
b5,1,0.204246,1.611753,[27 18] ; [28 31],[23.79807692 21.20192308] ; [31.20192308 27.79807692],0
d1,1,0.213426,1.548036,[13 32] ; [24 35],[16.00961538 28.99038462] ; [20.99038462 38.00961538],0
s1,1,0.233399,1.420029,[ 4 41] ; [ 2 57],[ 2.59615385 42.40384615] ; [ 3.40384615 55.59615385],0
p7,1,0.243576,1.359779,[16 27] ; [15 42],[13.33 29.67] ; [17.67 39.33],0
s4,1,0.254579,1.297997,[ 9 36] ; [ 7 52],[ 6.92307692 38.07692308] ; [ 9.07692308 49.92307692],0
s6,1,0.303395,1.059213,[12 33] ; [21 37],[14.41747573 30.58252427] ; [18.58252427 39.41747573],0
p5,1,0.303555,1.05851,[ 1 42] ; [ 4 55],[ 2.10784314 40.89215686] ; [ 2.89215686 56.10784314],0
a3,1,0.321055,0.984644,[23 21] ; [36 22],[25.45098039 18.54901961] ; [33.54901961 24.45098039],0
v4,1,0.326668,0.962061,[28 15] ; [31 25],[25.62626263 17.37373737] ; [33.37373737 22.62626263],0
v3,1,0.329849,0.949492,[ 7 37] ; [14 45],[ 8.97087379 35.02912621] ; [12.02912621 46.97087379],0
d5,1,0.335928,0.925911,[24 21] ; [37 22],[26.39423077 18.60576923] ; [34.60576923 24.39423077],0
v2,1,0.341423,0.905079,[14 30] ; [23 33],[16.28 27.72] ; [20.72 35.28],0
b1,1,0.348761,0.877961,[24 21] ; [26 33],[21.63461538 23.36538462] ; [28.36538462 30.63461538],0
b2,1,0.354867,0.855978,[ 6 15] ; [17 25],[ 7.66666667 13.33333333] ; [15.33333333 26.66666667],0
b3,1,0.354867,0.855978,[ 6 15] ; [17 25],[ 7.66666667 13.33333333] ; [15.33333333 26.66666667],0
n3,1,0.40223,0.701649,[13 10] ; [13 16],[11.5 11.5] ; [14.5 14.5],0
p11,1,0.413092,0.669884,[20 25] ; [31 28],[22.06730769 22.93269231] ; [28.93269231 30.06730769],0
p1,1,0.433182,0.614276,[ 2 42] ; [ 5 54],[ 2.99029126 41.00970874] ; [ 4.00970874 54.99029126],0
d3,1,0.442038,0.590986,[22 22] ; [25 34],[20.0776699 23.9223301] ; [26.9223301 32.0776699],0
a2,1,0.460137,0.545561,[ 4 41] ; [ 8 51],[ 5.19230769 39.80769231] ; [ 6.80769231 52.19230769],0
p10,1,0.474412,0.51168,[24 20] ; [27 30],[22.21782178 21.78217822] ; [28.78217822 28.21782178],0
p2,1,0.494437,0.466856,[25 19] ; [29 29],[23.29411765 20.70588235] ; [30.70588235 27.29411765],0
v1,1,0.516538,0.4208,[11 33] ; [17 38],[12.44444444 31.55555556] ; [15.55555556 39.44444444],0
s2,1,0.534221,0.386357,[10 35] ; [16 42],[11.3592233 33.6407767] ; [14.6407767 43.3592233],0
s5,1,0.579751,0.306637,[ 8 37] ; [ 8 50],[ 6.99029126 38.00970874] ; [ 9.00970874 48.99029126],0
p4,1,0.617534,0.249349,[12 33] ; [13 45],[10.9223301 34.0776699] ; [14.0776699 43.9223301],0
p9,1,0.652681,0.202537,[22 22] ; [30 25],[23.11111111 20.88888889] ; [28.88888889 26.11111111],0
r3,1,0.705788,0.14252,[25 20] ; [29 27],[24.05940594 20.94059406] ; [29.94059406 26.05940594],0
u2,1,0.760858,0.092632,[10 12] ; [ 9 13],[ 9.5 12.5] ; [ 9.5 12.5],0
d4,1,0.846248,0.0376,[28 17] ; [35 23],[27.52427184 17.47572816] ; [35.47572816 22.52427184],0
p6,1,0.874228,0.025056,[ 6 39] ; [ 7 50],[ 5.73529412 39.26470588] ; [ 7.26470588 49.73529412],0
r2,1,0.931251,0.007443,[25 19] ; [30 22],[25.20833333 18.79166667] ; [29.79166667 22.20833333],0
b4,1,0.944342,0.004874,[27 18] ; [35 24],[26.82692308 18.17307692] ; [35.17307692 23.82692308],0
s3,1,0.986428,0.000289,[15 29] ; [19 37],[14.96 29.04] ; [19.04 36.96],0
r1,1,0.993349,6.9e-05,[14 31] ; [18 40],[13.98058252 31.01941748] ; [18.01941748 39.98058252],0
