Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,34.473156,[209  80] ; [33 54],[186.00531915 102.99468085] ; [55.99468085 31.00531915],1
p10,1,1.2e-05,19.204622,[222  66] ; [46 41],[205.824  82.176] ; [62.176 24.824],1
r4,1,7.7e-05,15.622522,[251  39] ; [60 28],[238.5978836  51.4021164] ; [72.4021164 15.5978836],1
v4,1,0.000127,14.683501,[270  19] ; [70 18],[260.63660477  28.36339523] ; [79.36339523  8.63660477],1
n4,1,0.000141,14.489733,[222  68] ; [49 39],[207.91005291  82.08994709] ; [63.08994709 24.91005291],1
p11,1,0.000145,14.44025,[211  79] ; [45 43],[196.4021164  93.5978836] ; [59.5978836 28.4021164],1
r3,1,0.000162,14.227871,[276  14] ; [73 15],[267.75132275  22.24867725] ; [81.24867725  6.75132275],1
s6,1,0.000988,10.849029,[189  99] ; [40 47],[175.872 112.128] ; [53.128 33.872],1
u1,1,0.001281,10.370134,[ 73 217] ; [ 8 80],[ 62.14285714 227.85714286] ; [18.85714286 69.14285714],0
p9,1,0.002051,9.503047,[229  56] ; [56 31],[218.34677419  66.65322581] ; [66.65322581 20.34677419],0
b1,1,0.008271,6.973747,[109 181] ; [47 41],[119.68253968 170.31746032] ; [36.31746032 51.68253968],0
s7,1,0.009249,6.774195,[132 148] ; [25 56],[121.77285319 158.22714681] ; [35.22714681 45.77285319],0
r2,1,0.009442,6.737237,[268  18] ; [73 13],[262.16666667  23.83333333] ; [78.83333333  7.16666667],0
d1,1,0.015087,5.9063,[199  91] ; [48 40],[189.4973545 100.5026455] ; [57.5026455 30.4973545],0
a2,1,0.016484,5.750526,[ 87 203] ; [15 73],[ 78.25396825 211.74603175] ; [23.74603175 64.25396825],0
v3,1,0.021857,5.257119,[103 174] ; [19 62],[ 94.39664804 182.60335196] ; [27.60335196 53.39664804],0
p4,1,0.038934,4.263764,[129 160] ; [28 59],[120.67287234 168.32712766] ; [36.32712766 50.67287234],0
v2,1,0.043912,4.059957,[155 122] ; [36 47],[146.96388889 130.03611111] ; [44.03611111 38.96388889],0
d2,1,0.04596,3.983047,[162 125] ; [39 49],[153.832 133.168] ; [47.168 40.832],0
p6,1,0.046269,3.971764,[ 70 218] ; [12 73],[ 63.31367292 224.68632708] ; [18.68632708 66.31367292],0
s8,1,0.04956,3.856298,[112 177] ; [24 64],[104.25464191 184.74535809] ; [31.74535809 56.25464191],0
r1,1,0.054038,3.711528,[226  64] ; [59 28],[219.23076923  70.76923077] ; [65.76923077 21.23076923],0
d5,1,0.063402,3.446071,[251  39] ; [69 19],[245.5026455  44.4973545] ; [74.4973545 13.5026455],0
s5,1,0.067045,3.353917,[ 92 188] ; [18 63],[ 85.31855956 194.68144044] ; [24.68144044 56.31855956],0
p2,1,0.06725,3.348888,[206  83] ; [53 34],[199.07180851  89.92819149] ; [59.92819149 27.07180851],0
b3,1,0.075355,3.162332,[ 77 101] ; [15 36],[ 71.51091703 106.48908297] ; [20.48908297 30.51091703],0
b2,1,0.075355,3.162332,[ 77 101] ; [15 36],[ 71.51091703 106.48908297] ; [20.48908297 30.51091703],0
u2,1,0.097306,2.749154,[42 33] ; [18  6],[45.45454545 29.54545455] ; [14.54545455  9.45454545],0
s2,1,0.11437,2.492779,[145 142] ; [36 52],[138.52533333 148.47466667] ; [42.47466667 45.52533333],0
a5,1,0.130775,2.283278,[212  78] ; [57 31],[206.37566138  83.62433862] ; [62.62433862 25.37566138],0
a4,1,0.156566,2.007082,[153 136] ; [39 49],[147.18302387 141.81697613] ; [44.81697613 43.18302387],0
p12,1,0.15896,1.984093,[ 18 272] ; [ 2 84],[ 15.42553191 274.57446809] ; [ 4.57446809 81.42553191],0
a6,1,0.187491,1.737224,[206  84] ; [56 32],[201.00529101  88.99470899] ; [60.99470899 27.00529101],0
p7,1,0.286494,1.136026,[119 166] ; [30 55],[114.77027027 170.22972973] ; [34.22972973 50.77027027],0
b5,1,0.303551,1.058528,[192  98] ; [53 35],[187.96296296 102.03703704] ; [57.03703704 30.96296296],0
u3,1,0.336051,0.92544,[44 33] ; [17  8],[46.04901961 30.95098039] ; [14.95098039 10.04901961],0
d3,1,0.340883,0.907106,[219  71] ; [62 26],[215.58201058  74.41798942] ; [65.41798942 22.58201058],0
s3,1,0.37812,0.776805,[148 139] ; [49 37],[151.57908847 135.42091153] ; [45.42091153 40.57908847],0
n3,1,0.412452,0.671722,[60 24] ; [23 13],[58.1 25.9] ; [24.9 11.1],0
p3,1,0.499433,0.456141,[101 188] ; [27 60],[ 98.38297872 190.61702128] ; [29.61702128 57.38297872],0
s1,1,0.501541,0.451675,[  9 278] ; [ 4 82],[ 10.00268097 276.99731903] ; [ 2.99731903 83.00268097],0
p1,1,0.538563,0.37821,[ 15 275] ; [ 6 81],[ 16.15384615 273.84615385] ; [ 4.84615385 82.15384615],0
u4,1,0.56977,0.323067,[  6 284] ; [ 1 87],[  5.37037037 284.62962963] ; [ 1.62962963 86.37037037],0
a7,1,0.572332,0.318796,[210  80] ; [61 27],[207.91005291  82.08994709] ; [63.08994709 24.91005291],0
v1,1,0.684072,0.165579,[127 152] ; [37 49],[125.35890411 153.64109589] ; [38.64109589 47.35890411],0
a3,1,0.744116,0.106542,[212  77] ; [63 25],[210.80901857  78.19098143] ; [64.19098143 23.80901857],0
s4,1,0.847097,0.037181,[ 48 238] ; [14 74],[ 47.41176471 238.58823529] ; [14.58823529 73.41176471],0
a1,1,0.851677,0.034961,[ 15 275] ; [ 5 83],[ 15.34391534 274.65608466] ; [ 4.65608466 83.34391534],0
n2,1,0.881275,0.022306,[55 28] ; [24 13],[54.64166667 28.35833333] ; [24.35833333 12.64166667],0
p5,1,0.904731,0.014325,[ 14 271] ; [ 4 83],[ 13.79032258 271.20967742] ; [ 4.20967742 82.79032258],0
a8,1,0.942977,0.005116,[ 28 237] ; [ 9 74],[ 28.17528736 236.82471264] ; [ 8.82471264 74.17528736],0
b4,1,0.951426,0.003711,[179 111] ; [54 34],[178.75661376 111.24338624] ; [54.24338624 33.75661376],0
n1,1,0.997215,1.2e-05,[30 53] ; [13 23],[29.99159664 53.00840336] ; [13.00840336 22.99159664],0
